K12D0555_H0513:1b-0	@1b [dd] #//	[dd]_4 
K12D0555_H0513:93b-22	mi mthun 'di dbang nad mang skye bar 'gyur //	mi_0 mthun_3 'di_9 dbang_13 nad_19 mang_23 skye_28 ba_33 'gyur_37 
K12D0555_H0513:93b-23	sems dang rnam shes lus 'di gnas nas ni //	sems_0 dang_5 rnam_10 shes_15 lus_20 'di_24 gnas_28 nas_33 ni_37 
K12D0555_H0513:93b-24	dge sdig las ni sna tshogs byed pas na //	dge_0 sdig_4 las_9 ni_13 sna_16 tshogs_20 byed_27 ba_32 na_36 
K12D0555_H0513:93b-25	lha mi ngan 'gro gsum du song nas ni //	lha_0 mi_4 ngan_7 'gro_12 gsum_17 du_22 'gro_25 nas_30 ni_34 
K12D0555_H0513:93b-26	lus stobs ji bzhin lus ni len par byed //	lus_0 stobs_4 ji_10 bzhin_13 lus_19 ni_23 len_26 ba_30 byed_34 
K12D0555_H0513:94a-0	nad dang phrad nas lus @94a *//	nad_0 dang_4 'phrad_9 nas_15 lus_19 
K12D0555_H0513:94a-1	ni shi ba'i 'og /	ni_0 'chi_3 ba_7 'og_12 
K12D0555_H0513:94a-2	bshang gci mi gtsang thams cad kun tu snang //	bshang_0 gci_7 mi_11 gtsang_14 thams_21 cad_27 kun_31 tu_35 snang_38 
K12D0555_H0513:94a-3	rul myags 'bus gces blta bar yong mi mos //	rul_0 myags_4 'bu_10 gces_15 lta_20 ba_25 yong_29 mi_34 mos_37 
K12D0555_H0513:94a-4	dur khrod bor nas shing rul 'dra bar 'gyur //	dur_0 khrod_4 'bor_10 nas_14 shing_18 rul_24 'dra_28 ba_33 'gyur_37 
K12D0555_H0513:94a-5	khyod kyis chos rnams de ltar blta bar byos //	khyod_0 kyis_6 chos_11 rnams_16 de_22 ltar_25 lta_30 ba_35 byos_39 
K12D0555_H0513:94a-6	ci phyir bdag dang sems can yod par 'dzin //	ci_0 phyir_3 bdag_9 dang_14 sems_19 can_24 yod_28 ba_32 'dzin_36 
K12D0555_H0513:94a-7	chos rnams thams cad 'dzad pas mi rtag ste //	chos_0 rnams_5 thams_11 cad_17 'dzad_21 ba_27 mi_31 rtag_34 ste_39 
K12D0555_H0513:94a-8	thams cad ma rig rkyen gyi mthu las byung //	thams_0 cad_6 ma_10 rig_13 rkyen_17 gyi_23 mthu_27 las_32 'byung_36 
K12D0555_H0513:94a-9	'byung chen de dag yang dag min pas na //	'byung_0 chen_7 de_12 'dag_15 yang_19 'dag_24 min_28 ba_32 na_36 
K12D0555_H0513:94a-10	yang dag yod min rang bzhin skye med pas //	yang_0 'dag_5 yod_9 min_13 rang_17 bzhin_22 skye_28 med_33 ba_37 
K12D0555_H0513:94a-11	de phyir 'byung chen ngo bo stong par bshad //	de_0 phyir_3 'byung_9 chen_16 ngo_21 'bo_25 stong_28 ba_34 'chad_38 
K12D0555_H0513:94a-12	'di dag stong zhing yang dag min rig byos //	'di_0 'dag_4 stong_8 zhing_14 yang_20 'dag_25 min_29 rig_33 byos_37 
K12D0555_H0513:94a-13	ma rig rang bzhin gzod ma nyid kyis med //	ma_0 rig_3 rang_7 bzhin_12 gzod_18 ma_23 nyid_26 kyis_31 med_36 
K12D0555_H0513:94a-14	rkyen mang mthu ltos tshogs las yod pa min //	rkyen_0 mang_6 mthu_11 ltos_16 tshogs_21 las_28 yod_32 ba_36 min_39 
K12D0555_H0513:94a-15	dus rnams kun tu yang dag blos stong pas //	dus_0 rnams_4 kun_10 tu_14 yang_17 'dag_22 blos_26 stong_31 ba_37 
K12D0555_H0513:94a-16	de phyir nga yis ma rig yin par bshad //	de_0 phyir_3 nga_9 yis_13 ma_17 rig_20 yin_24 ba_28 'chad_32 
K12D0555_H0513:94a-17	'du byed rnam shes rkyen byas ming gzugs yod //	'du_0 byed_4 rnam_9 shes_14 rkyen_19 byed_25 ming_30 gzugs_35 yod_41 
K12D0555_H0513:94a-18	skye mched drug dang reg tshor rjes su skye //	skye_0 mched_5 drug_11 dang_16 reg_21 tshor_25 rjes_31 su_36 skye_39 
K12D0555_H0513:94a-19	sred len srid skye rga shi bskyed pas na //	sred_0 len_5 srid_9 skye_14 rga_19 'chi_23 skyed_27 ba_34 na_38 
K12D0555_H0513:94a-20	mya ngan smre sngags 'khrug pa rjes su 'brang //	mya_0 ngan_4 smre_9 sngags_14 'khrug_21 ba_28 rjes_31 su_36 'brang_39 
K12D0555_H0513:94a-21	sdug bsngal sna tshogs las ngan rtag dkris gzir //	sdug_0 sngal_5 sna_12 tshogs_16 las_23 ngan_27 rtag_32 dkri_37 gzir_43 
K12D0555_H0513:94a-22	'khor bar 'khor ba dag la tshad dus med //	'khor_0 ba_6 'khor_10 ba_16 'dag_19 la_23 tshad_26 dus_32 med_36 
K12D0555_H0513:94a-23	rang bzhin yod min ngo bo nyid stong yang //	rang_0 bzhin_5 yod_11 min_15 ngo_19 'bo_23 nyid_26 stong_31 yang_37 
K12D0555_H0513:94a-24	tshul bzhin ma yin rnam par rtog pa bskyed //	tshul_0 bzhin_6 ma_12 yin_15 rnam_19 ba_24 rtogs_28 ba_33 skyed_36 
K12D0555_H0513:94a-25	nga yis nyon mongs thams cad rab spangs nas //	nga_0 yis_4 nyon_8 mongs_13 thams_19 cad_25 rab_29 spong_33 nas_40 
K12D0555_H0513:94a-26	rtag par yang dag ye shes mngon rgyu bas //	rtag_0 ba_5 yang_9 'dag_14 ye_18 shes_21 mngon_26 rgyu_32 ba_37 
K12D0555_H0513:94b-0	lnga phung @94b khang khyim thams cad stong rtogs nas //	lnga_0 'phung_5 khang_16 khyim_22 thams_28 cad_34 stong_38 rtogs_44 nas_50 
K12D0555_H0513:94b-1	byang chub yang dag gnas ni btsal ba yin //	byang_0 chub_6 yang_11 'dag_16 gnas_20 ni_25 btsal_28 ba_34 yin_37 
K12D0555_H0513:94b-2	nga yis bdud rtsi grong chen sgo phya [?] nas //	nga_0 yis_4 bdud_8 rtsi_13 grong_18 chen_24 sgo_29 phya_33 nas_42 
K12D0555_H0513:94b-3	gya nom bdud rtsi snod ni bstan pa yin //	'gyas_0 mnam_4 bdud_8 rtsi_13 snod_18 ni_23 ston_26 ba_32 yin_35 
K12D0555_H0513:94b-4	yang dag bdud rtsi ro ni brnyes nas kyang //	yang_0 'dag_5 bdud_9 rtsi_14 ro_19 ni_22 brnyes_25 nas_32 kyang_36 
K12D0555_H0513:94b-5	rtag par bdud rtsi skye dgu sbyin pa btang //	rtag_0 ba_5 bdud_9 rtsi_14 skye_19 dgu_24 sbyin_28 ba_34 gtong_37 
K12D0555_H0513:94b-6	ngas ni chos kyi rnga chen dam pa brdungs //	ngas_0 ni_5 chos_8 kyi_13 rnga_17 chen_22 dam_27 ba_31 rdung_34 
K12D0555_H0513:94b-7	ngas ni chos kyi dung chen mchog kyang bus //	ngas_0 ni_5 chos_8 kyi_13 dung_17 chen_22 mchog_27 kyang_33 'bud_39 
K12D0555_H0513:94b-8	ngas ni chos kyi sgron chen rab kyang spar //	ngas_0 ni_5 chos_8 kyi_13 sgron_17 chen_23 rab_28 kyang_32 spor_38 
K12D0555_H0513:94b-9	ngas ni chos kyis char chen dam pa phab //	ngas_0 ni_5 chos_8 kyis_13 char_18 chen_23 dam_28 ba_32 'bebs_35 
K12D0555_H0513:94b-10	nyon mongs dgra rnams rab tu pha ma byas te //	nyon_0 mongs_5 dgra_11 rnams_16 rab_22 tu_26 pha_29 ma_33 byed_36 te_41 
K12D0555_H0513:94b-11	bla med chos kyi rgyal mtshan chen po bsgreng //	bla_0 med_4 chos_8 kyi_13 rgyal_17 mtshan_23 chen_30 po_35 sgreng_38 
K12D0555_H0513:94b-12	'khor ba'i mtsho las skye dgu rmongs pa bzlas //	'khor_0 ba_6 mtsho_11 las_17 skye_21 dgu_26 rmongs_30 ba_37 bzlas_40 
K12D0555_H0513:94b-13	nga yis ngan 'gro gsum gyi sgo yang bcad //	nga_0 yis_4 ngan_8 'gro_13 gsum_18 gyi_23 sgo_27 yang_31 gcod_36 
K12D0555_H0513:94b-14	nyon mongs 'bar mes sems can rab bsregs te //	nyon_0 mongs_5 'bar_11 mes_16 sems_20 can_25 rab_29 bsregs_33 te_40 
K12D0555_H0513:94b-15	mgon dang skyabs byed med pa dag la ni //	mgon_0 dang_5 skyob_10 byed_17 med_22 ba_26 'dag_29 la_33 ni_36 
K12D0555_H0513:94b-16	rab bsil bdud rtsis de dag tshim byas nas //	rab_0 bsil_4 bdud_9 rtsis_14 de_20 'dag_23 tshim_27 byed_33 nas_38 
K12D0555_H0513:94b-17	lus dang sems kyi gdung ba zhi bar byas //	lus_0 dang_4 sems_9 kyi_14 gdung_18 ba_24 zhi_27 ba_31 byed_35 
K12D0555_H0513:94b-18	de nas ngas ni bskal pa tshad med snyed //	de_0 nas_3 ngas_7 ni_12 bskal_15 ba_21 tshad_24 med_30 snyed_34 
K12D0555_H0513:94b-19	de bzhin gshegs pa rnams la gus mchod byas //	de_0 bzhin_3 gshegs_9 ba_16 rnams_19 la_25 gus_28 mchod_32 byed_38 
K12D0555_H0513:94b-20	tshul khrims rab bsrungs byang chub gzhol nas ni //	tshul_0 khrims_6 rab_13 bsrungs_17 byang_25 chub_31 gzhol_36 nas_42 ni_46 
K12D0555_H0513:94b-21	chos sku bde ba'i gnas ni btsal ba yin //	chos_0 sku_5 bde_9 ba_13 gnas_18 ni_23 btsal_26 ba_32 yin_35 
K12D0555_H0513:94b-22	gzhan la mig ngang rkang lag rna ba dang //	gzhan_0 la_6 mig_9 ngang_13 rkang_19 lag_25 rna_29 ba_33 dang_36 
K12D0555_H0513:94b-23	bu dang chung ma bran btang phangs pa med //	bu_0 dang_3 chung_8 ma_14 bran_17 gtong_22 'phang_28 ba_35 med_38 
K12D0555_H0513:94b-24	nor dang rin chen bdun gyi rgyan phreng dag /	nor_0 dang_4 rin_9 chen_13 bdun_18 gyi_23 rgyan_27 phreng_33 'dag_40 
K12D0555_H0513:94b-25	slong ba dag la thams cad yongs su btang //	slong_0 ba_6 'dag_9 la_13 thams_16 cad_22 yongs_26 su_32 gtong_35 
K12D0555_H0513:94b-26	bzod sogs pha rol phyin pa kun bsgoms pas //	bzod_0 sogs_5 pha_10 rol_14 phyin_18 ba_24 kun_27 sgom_31 ba_38 
K12D0555_H0513:95a-0	sa bcu yongs rdzogs yang @95a *//	sa_0 'chu_3 yongs_7 rdzogs_13 yang_20 
K12D0555_H0513:95a-1	dag mngon sangs rgyas //	'dag_0 mngon_4 sangs_10 rgya_16 
K12D0555_H0513:95a-2	de phyir nga ni thams cad mkhyen brjod kyang //	de_0 phyir_3 nga_9 ni_13 thams_16 cad_22 mkhyen_26 rjod_33 kyang_39 
K12D0555_H0513:95a-3	sems can gang yang gzhal bar nus pa med //	sems_0 can_5 gang_9 yang_14 'jal_19 ba_25 nus_29 ba_33 med_36 
K12D0555_H0513:95a-4	gal te stong gsum stong chen 'jig rten khams //	gal_0 te_4 stong_7 gsum_13 stong_18 chen_24 'jig_29 rten_34 khams_39 
K12D0555_H0513:95a-5	sa chen 'di las skyes pa'i dngos rnams dang //	sa_0 chen_3 'di_8 las_12 skye_16 ba_22 dngos_27 rnams_33 dang_39 
K12D0555_H0513:95a-6	nags tshal ljon shing s'a lu til rnams dang //	nags_0 tshal_5 ljon_11 shing_16 s_22 lu_26 til_29 rnams_33 dang_39 
K12D0555_H0513:95a-7	'dam [?] la sogs yal ga ji snyed pa //	'dam_0 la_9 sogs_12 yal_17 ga_21 ji_24 snyed_27 ba_33 
K12D0555_H0513:95a-8	'di la sogs pa'i dngos po bcad btubs te //	'di_0 la_4 sogs_7 ba_12 dngos_17 po_23 gcod_26 'thub_31 te_37 
K12D0555_H0513:95a-9	thams cad rdul phran phye mar byas pa dang //	thams_0 cad_6 rdul_10 phran_15 'byed_21 mar_26 byed_30 ba_35 dang_38 
K12D0555_H0513:95a-10	gang nas bsdus spungs tshad ni shes dka' dang //	gang_0 nas_5 sdud_9 spung_15 tshad_22 ni_28 shes_31 dka'_36 dang_41 
K12D0555_H0513:95a-11	de bzhin nam mkha'i khams ni gang ba yi //	de_0 bzhin_3 nam_9 mkha_13 khams_20 ni_26 gang_29 ba_34 yi_37 
K12D0555_H0513:95a-12	phyogs bcu'i zhing rnams dag ni thams cad na //	phyogs_0 'chu_7 zhing_13 rnams_19 'dag_25 ni_29 thams_32 cad_38 na_42 
K12D0555_H0513:95a-13	stong gsum stong chen 'jig rten ji snyed pa'i //	stong_0 gsum_6 stong_11 chen_17 'jig_22 rten_27 ji_32 snyed_35 ba_41 
K12D0555_H0513:95a-14	sa rnams rdul kyi phye mar byas gyur na //	sa_0 rnams_3 rdul_9 kyi_14 'byed_18 mar_23 byed_27 gyur_32 na_37 
K12D0555_H0513:95a-15	rdul 'di tshad ni bgrang bar mi nus pas //	rdul_0 'di_5 tshad_9 ni_15 bgrong_18 ba_25 mi_29 nus_32 ba_36 
K12D0555_H0513:95a-16	sems can thams cad shes pa ci yod pa //	sems_0 can_5 thams_9 cad_15 shes_19 ba_24 ci_27 yod_30 ba_34 
K12D0555_H0513:95a-17	shes pa de kun mi gcig rab byin nas //	shes_0 ba_5 de_8 kun_11 mi_15 gcig_18 rab_23 byin_27 nas_32 
K12D0555_H0513:95a-18	'di ltar de yi shes pa tshad med pas //	'di_0 ltar_4 de_9 yi_12 shes_15 ba_20 tshad_23 med_29 ba_33 
K12D0555_H0513:95a-19	rdul phran de yi grangs ni shes rung yang //	rdul_0 phran_5 de_11 yi_14 grangs_17 ni_24 shes_27 rung_32 yang_37 
K12D0555_H0513:95a-20	bcom ldan thub pas skad cig gang mkhyen pa //	'joms_0 ldan_5 thub_10 ba_15 skad_19 cig_24 gang_28 mkhyen_33 ba_40 
K12D0555_H0513:95a-21	shes ldan de dag lhan cig gzhal bcug na //	shes_0 ldan_5 de_10 'dag_13 lhan_17 cig_22 'jal_26 'jug_32 na_37 
K12D0555_H0513:95a-22	bskal pa bye ba mang po grangs snyed du //	bskal_0 ba_6 'bye_9 ba_13 mang_16 po_21 grangs_24 snyed_31 du_37 
K12D0555_H0513:95a-23	cung zad tsam yang brtsi zhing shes mi nus //	cung_0 zad_5 tsam_9 yang_14 brtsi_19 zhing_25 shes_31 mi_36 nus_39 
K12D0555_H0513:95a-24	de'i tshe 'khor mang po rnams bcom ldan 'das kyis	de_0 tshe_5 'khor_10 mang_16 po_21 rnams_24 'joms_30 ldan_35 'da'_40 kyis_45 
K12D0555_H0513:95a-25	stong pa nyid kyi rang bzhin zab mo 'di lta	stong_0 ba_6 nyid_9 kyi_14 rang_18 bzhin_23 zab_29 mo_33 'di_36 lta_40 
K12D0555_H0513:95b-0	bu bkas bshad pa thos nas sems can @95b tshad	bu_0 'gas_3 'chad_8 ba_14 thos_17 nas_22 sems_26 can_31 tshad_40 
K12D0555_H0513:95b-1	med pa snyed 'byung ba chen po bzhi dang /	med_0 ba_4 snyed_7 'byung_13 ba_20 chen_23 po_28 bzhi_31 dang_36 
K12D0555_H0513:95b-2	phung po lnga po dag rang bzhin nyid kyis stong pa dang /	'phung_0 po_6 lnga_9 po_14 'dag_17 rang_21 bzhin_26 nyid_32 kyis_37 stong_42 ba_48 dang_51 
K12D0555_H0513:95b-3	dbang po drug dang /	dbang_0 po_6 drug_9 dang_14 
K12D0555_H0513:95b-4	yul drug po yang dag pa ma yin pas 'ching	yul_0 drug_4 po_9 yang_12 'dag_17 ba_21 ma_24 yin_27 ba_31 'ching_35 
K12D0555_H0513:95b-5	ba bskyed par mngon par rtogs par gyur nas 'khor	ba_0 skyed_3 ba_10 mngon_14 ba_20 rtogs_24 ba_30 gyur_34 nas_39 'khor_43 
K12D0555_H0513:95b-6	ba yongs su spangs te nges par 'byung ba yang	ba_0 yongs_3 su_9 spong_12 te_19 nges_22 ba_27 'byung_31 ba_38 yang_41 
K12D0555_H0513:95b-7	dag par sgrub par smon lam btab nas shin tu	'dag_0 ba_4 sgrub_8 ba_14 smon_18 lam_23 'debs_27 nas_32 shin_36 tu_41 
K12D0555_H0513:95b-8	dang ba'i sems kyis rab tu dga' bar gyur pas	dang_0 ba_5 sems_10 kyis_15 rab_20 tu_24 dga'_27 ba_32 gyur_36 ba_41 
K12D0555_H0513:95b-9	ji skad bstan pa bzhin du gus pas spyod par	ji_0 skad_3 ston_8 ba_14 bzhin_17 du_23 gus_26 ba_30 spyod_34 ba_40 
K12D0555_H0513:95b-10	gyur to // gser 'od dam pa mchog tu rnam par rgyal ba mdo sde'i rgyal po las /	gyur_0 to_5 gser_11 'od_16 dam_20 ba_24 mchog_27 tu_33 rnam_36 ba_41 rgyal_45 ba_51 mdo_54 sde_58 rgyal_64 po_70 las_73 
K12D0555_H0513:95b-11	stong pa nyid kyi rang bzhin bstan pa'i le'u ste dgu pa'o ////	stong_0 ba_6 nyid_9 kyi_14 rang_18 bzhin_23 ston_29 ba_35 le_40 ste_45 dgu_49 ba_53 
K12D0555_H0513:95b-12	de nas lha'i bu mo yid bzhin rin chen 'od	de_0 nas_3 lha_7 bu_13 mo_16 yid_19 bzhin_23 rin_29 chen_33 'od_38 
K12D0555_H0513:95b-13	'phro 'khor mang po'i nang du chos zab mo thos	'phro_0 'khor_6 mang_12 po_17 nang_22 du_27 chos_30 zab_35 mo_39 thos_42 
K12D0555_H0513:95b-14	pas dga' mgu rangs par gyur nas stan las langs	ba_0 dga'_4 mgu_9 rangs_13 ba_19 gyur_23 nas_28 stan_32 las_37 ldang_41 
K12D0555_H0513:95b-15	te bla gos phrag pa gcig la gzar nas pus	te_0 bla_3 gos_7 phrag_11 ba_17 gcig_20 la_25 gzar_28 nas_33 pus_37 
K12D0555_H0513:95b-16	mo g-yas pa'i lha nga sa la btsugs te gus	mo_0 g-yas_3 ba_9 lha_14 nga_18 sa_22 la_25 btsugs_28 te_35 gus_38 
K12D0555_H0513:95b-17	pas thal mo sbyar nas bcom ldan 'das la 'di	ba_0 thal_4 mo_9 sbyor_12 nas_18 'joms_22 ldan_27 'da'_32 la_37 'di_40 
K12D0555_H0513:95b-18	skad ces gsol to //	skad_0 ces_5 gsol_9 to_14 
K12D0555_H0513:95b-19	bcom ldan 'das kyis don gyi tshul zab mo dag	'joms_0 ldan_5 'da'_10 kyis_15 don_20 gyi_24 tshul_28 zab_34 mo_38 'dag_41 
K12D0555_H0513:95b-20	la rnal 'byor bsgoms pa'i chos gang lags pa bkas	la_0 rnal_3 'byor_8 sgom_14 ba_21 chos_26 gang_31 lags_36 ba_41 'gas_44 
K12D0555_H0513:95b-21	bshad du ci gnang zhes gsol nas tshigs su bcad	'chad_0 du_6 ci_9 gnang_12 zhes_18 gsol_23 nas_28 tshigs_32 su_39 gcod_42 
K12D0555_H0513:95b-22	de gsol pa / bdag gis 'jig rten snang mdzad dang //	de_0 gsol_3 ba_8 bdag_13 gis_18 'jig_22 rten_27 snang_32 mdzad_38 dang_44 
K12D0555_H0513:95b-23	rkang gnyis gtso bo mchog la ni //	rkang_0 gnyis_6 gtso_12 'bo_17 mchog_20 la_26 ni_29 
K12D0555_H0513:95b-24	byang chub sems dpa' yang dag spyod //	byang_0 chub_6 sems_11 dpa'_16 yang_21 'dag_26 spyod_30 
K12D0555_H0513:95b-25	zhu na [?] thugs rjes gnang bar smon //	'ju_0 na_4 thugs_11 rjes_17 gnang_22 ba_28 smon_32 
K12D0555_H0513:96a-0	bcom ldan rigs kyi lha @96a *//	'joms_0 ldan_5 rigs_10 kyi_15 lha_19 
K12D0555_H0513:96a-1	mo la //	mo_0 la_3 
K12D0555_H0513:96a-2	gal te the tshom yod gyur na //	gal_0 te_4 the_7 tshom_11 yod_17 gyur_21 na_26 
K12D0555_H0513:96a-3	khyod kyis yid bzhin zhus shig dang //	khyod_0 kyis_6 yid_11 bzhin_15 zhus_21 shig_26 dang_31 
K12D0555_H0513:96a-4	rnam phye bstan par bya zhes gsungs //	rnam_0 'byed_5 ston_10 ba_16 byed_20 zhes_24 gsungs_29 
K12D0555_H0513:96a-5	de nas lha mos bcom ldan 'das la 'di skad ces gsol to //	de_0 nas_3 lha_7 mos_11 'joms_15 ldan_20 'da'_25 la_30 'di_33 skad_37 ces_42 gsol_46 to_51 
K12D0555_H0513:96a-6	byang chub sems dpa' ji lta bur //	byang_0 chub_6 sems_11 dpa'_16 ji_21 lta_24 bur_28 
K12D0555_H0513:96a-7	byang chub yang dag spyad spyod na //	byang_0 chub_6 yang_11 'dag_16 spyod_20 spyod_26 na_32 
K12D0555_H0513:96a-8	bdag dang gzhan la sman slad du //	bdag_0 dang_5 gzhan_10 la_16 sman_19 slad_24 du_29 
K12D0555_H0513:96a-9	'khor ba mya ngan 'das spangs 'gyur //	'khor_0 ba_6 mya_9 ngan_13 'da'_18 spong_23 'gyur_30 
K12D0555_H0513:96a-10	bcom ldan 'das kyis rigs kyi lha mo la bka' stsal pa //	'joms_0 ldan_5 'da'_10 kyis_15 rigs_20 kyi_25 lha_29 mo_33 la_36 bka'_39 stsal_44 ba_50 
K12D0555_H0513:96a-11	chos kyi dbyings la brten te byang chub kyi chos	chos_0 kyi_5 dbyings_9 la_17 rten_20 te_26 byang_29 chub_35 kyi_40 chos_44 
K12D0555_H0513:96a-12	spyad nas mnyam pa nyid kyi chos spyod pa bsgom	spyod_0 nas_6 mnyam_10 ba_16 nyid_19 kyi_24 chos_28 spyod_33 ba_39 bsgom_42 
K12D0555_H0513:96a-13	par bya'o // ji ltar chos kyi dbyings la brten	ba_0 byed_4 ji_13 ltar_16 chos_21 kyi_26 dbyings_30 la_38 rten_41 
K12D0555_H0513:96a-14	te byang chub kyi chos la spyad nas mnyam pa	te_0 byang_3 chub_9 kyi_14 chos_18 la_23 spyod_26 nas_32 mnyam_36 ba_42 
K12D0555_H0513:96a-15	nyid kyi spyod pa bsgom par bya zhe na /	nyid_0 kyi_5 spyod_9 ba_15 bsgom_18 ba_24 byed_28 zhe_32 na_36 
K12D0555_H0513:96a-16	'di ltar phung po lnga po dag gis chos kyi	'di_0 ltar_4 'phung_9 po_15 lnga_18 po_23 'dag_26 gis_30 chos_34 kyi_39 
K12D0555_H0513:96a-17	dbyings ston par byas pas chos kyi dbyings gang yin	dbyings_0 ston_8 ba_13 byed_17 ba_22 chos_26 kyi_31 dbyings_35 gang_43 yin_48 
K12D0555_H0513:96a-18	pa de nyid phung po lnga yin yang phung po	ba_0 de_3 nyid_6 'phung_11 po_17 lnga_20 yin_25 yang_29 'phung_34 po_40 
K12D0555_H0513:96a-19	lnga'ang brjod du med la phung po lnga ma yin	lnga_0 rjod_9 du_15 med_18 la_22 'phung_25 po_31 lnga_34 ma_39 yin_42 
K12D0555_H0513:96a-20	pa'ang brjod du med do //	ba_0 rjod_7 du_13 med_16 do_20 
K12D0555_H0513:96a-21	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K12D0555_H0513:96a-22	gal te chos kyi dbyings phung po lnga yin par gyur na ni chad pa'i lta bar 'gyur la /	gal_0 te_4 chos_7 kyi_12 dbyings_16 'phung_24 po_30 lnga_33 yin_38 ba_42 gyur_46 na_51 ni_54 'chad_57 ba_62 lta_67 ba_71 'gyur_75 la_81 
K12D0555_H0513:96a-23	gal te phung po lnga dang tha dad par gyur	gal_0 te_4 'phung_7 po_13 lnga_16 dang_21 tha_26 dad_30 ba_34 gyur_38 
K12D0555_H0513:96a-24	na ni rtag pa'i lta bar 'gyur bas mtshan nyid	na_0 ni_3 rtag_6 ba_11 lta_16 ba_20 'gyur_24 ba_30 mtshan_34 nyid_41 
K12D0555_H0513:96a-25	gnyis dang bral ba; mtha' gnyis la mngon par ma	gnyis_0 dang_6 'bral_11 ba;_16 mtha'_20 gnyis_26 la_32 mngon_35 ba_41 ma_45 
K12D0555_H0513:96a-26	chags pa / bltar med pa /	chags_0 ba_6 bltar_11 med_17 ba_21 
K12D0555_H0513:96a-27	blta bar bya ba las yang dag par 'das pa /	lta_0 ba_5 byed_9 ba_13 las_16 yang_20 'dag_25 ba_29 'da'_33 ba_38 
K12D0555_H0513:96a-28	ming med pa /	ming_0 med_5 ba_9 
K12D0555_H0513:96b-0	mtshan ma med pa gang yin pa de ni chos kyi @96b dbyings bstan pa zhes bya'o //	mtshan_0 ma_7 med_10 ba_14 gang_17 yin_22 ba_26 de_29 ni_32 chos_35 kyi_40 dbyings_49 ston_57 ba_63 zhes_66 byed_71 
K12D0555_H0513:96b-1	rigs kyi lha mo /	rigs_0 kyi_5 lha_9 mo_13 
K12D0555_H0513:96b-2	ji ltar phung po lnga po dag gis chos kyi dbyings ston par byed ce na /	ji_0 ltar_3 'phung_8 po_14 lnga_17 po_22 'dag_25 gis_29 chos_33 kyi_38 dbyings_42 ston_50 ba_55 byed_59 ce_64 na_67 
K12D0555_H0513:96b-3	'di ltar phung po lnga dag ni rgyu dang /	'di_0 ltar_4 'phung_9 po_15 lnga_18 'dag_23 ni_27 rgyu_30 dang_35 
K12D0555_H0513:96b-4	rkyen las skye ba ma yin no //	rkyen_0 las_6 skye_10 ba_15 ma_18 yin_21 no_25 
K12D0555_H0513:96b-5	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K12D0555_H0513:96b-6	gal te rgyu dang /	gal_0 te_4 rgyu_7 dang_12 
K12D0555_H0513:96b-7	rkyen las skyes pa zhig yin par gyur na skyes zin pa'i phyir skye'am /	rkyen_0 las_6 skye_10 ba_16 'jig_19 yin_24 ba_28 gyur_32 na_37 skye_40 zin_46 ba_50 phyir_55 skye_61 
K12D0555_H0513:96b-8	ma skyes pa'i phyir skye /	ma_0 skye_3 ba_9 phyir_14 skye_20 
K12D0555_H0513:96b-9	gal te skyes zin pa zhig skye na ni rgyu dang /	gal_0 te_4 skye_7 zin_13 ba_17 'jig_20 skye_25 na_30 ni_33 rgyu_36 dang_41 
K12D0555_H0513:96b-10	rkyen dgos pa ci zhig yod /	rkyen_0 dgos_6 ba_11 ci_14 'jig_17 yod_22 
K12D0555_H0513:96b-11	gal te ma skyes pa zhig skye na ni nam yang skye ba dmigs par mi 'gyur ro //	gal_0 te_4 ma_7 skye_10 ba_16 'jig_19 skye_24 na_29 ni_32 nam_35 yang_39 skye_44 ba_49 dmigs_52 ba_58 mi_62 'gyur_65 ro_71 
K12D0555_H0513:96b-12	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K12D0555_H0513:96b-13	ma skyes pa'i chos gang yin pa de ni yod pa ma yin pa /	ma_0 skye_3 ba_9 chos_14 gang_19 yin_24 ba_28 de_31 ni_34 yod_37 ba_41 ma_44 yin_47 ba_51 
K12D0555_H0513:96b-14	ming med pa /	ming_0 med_5 ba_9 
K12D0555_H0513:96b-15	mtshan ma med pa /	mtshan_0 ma_7 med_10 ba_14 
K12D0555_H0513:96b-16	dgag par bya ba ma yin pa /	'gog_0 ba_5 byed_9 ba_13 ma_16 yin_19 ba_23 
K12D0555_H0513:96b-17	dpe byar mi rung ba /	dpe_0 byar_4 mi_9 rung_12 ba_17 
K12D0555_H0513:96b-18	rgyu dang /	rgyu_0 dang_5 
K12D0555_H0513:96b-19	rkyen gyis bskyed par bya ba ma yin pa'i phyir ro //	rkyen_0 gyis_6 skyed_11 ba_18 byed_22 ba_26 ma_29 yin_32 ba_36 phyir_41 ro_47 
K12D0555_H0513:96b-20	rigs kyi lha mo /	rigs_0 kyi_5 lha_9 mo_13 
K12D0555_H0513:96b-21	'di lta ste /	'di_0 lta_4 ste_8 
K12D0555_H0513:96b-22	dper na /	dper_0 na_5 
K12D0555_H0513:96b-23	rnga'i sgra gang yin pa de ni shing la'ang brten /	rnga_0 sgra_7 gang_12 yin_17 ba_21 de_24 ni_27 shing_30 la_36 rten_43 
K12D0555_H0513:96b-24	ko ba dang /	ko_0 ba_3 dang_6 
