K07D0045_H0045:1b-0	@1b [dd] #//	[dd]_4 
K07D0045_H0045:39a-16	'od srung; bltas na sbyin pa ci yang sbyin par ma gyur nas /	'od_0 srung;_4 lta_11 na_17 sbyin_20 ba_26 ci_29 yang_32 sbyin_37 ba_43 ma_47 gyur_50 nas_55 
K07D0045_H0045:39a-17	kye yang yod pa ma yin par mthong ste /	kye_0 yang_4 yod_9 ba_13 ma_16 yin_19 ba_23 mthong_27 ste_34 
K07D0045_H0045:39a-18	'dor bar byed pa de bzhin du /	'dor_0 ba_5 byed_9 ba_14 de_17 bzhin_20 du_26 
K07D0045_H0045:39a-19	'od srung /	'od_0 srung_4 
K07D0045_H0045:39a-20	de bzhin gshegs pa'i dpal gyis sbyin pa ci yang sbyin par ma mthong la /	de_0 bzhin_3 gshegs_9 ba_16 dpal_21 gyis_26 sbyin_31 ba_37 ci_40 yang_43 sbyin_48 ba_54 ma_58 mthong_61 la_68 
K07D0045_H0045:39a-21	ci yang yod pa ma yin par mthong nas 'dor bar 'gyur ro //	ci_0 yang_3 yod_8 ba_12 ma_15 yin_18 ba_22 mthong_26 nas_33 'dor_37 ba_42 'gyur_46 ro_52 
K07D0045_H0045:39a-22	'od srung /	'od_0 srung_4 
K07D0045_H0045:39a-23	bdag tu 'du shes pa las 'dod chags 'byung ngo //	bdag_0 tu_5 'du_8 shes_12 ba_17 las_20 'dod_24 chags_29 'byung_35 ngo_42 
K07D0045_H0045:39a-24	gzhan du 'du shes pa las 'dod chags 'byung ngo //	gzhan_0 du_6 'du_9 shes_13 ba_18 las_21 'dod_25 chags_30 'byung_36 ngo_43 
K07D0045_H0045:39a-25	'od srung /	'od_0 srung_4 
K07D0045_H0045:39a-26	su bdag gi 'du shes yongs su shes pa de ni /	su_0 bdag_3 gi_8 'du_11 shes_15 yongs_20 su_26 shes_29 ba_34 de_37 ni_40 
K07D0045_H0045:39a-27	'od srung /	'od_0 srung_4 
K07D0045_H0045:39a-28	mdo sde 'di lta bu 'di dag thos nas mi 'khrug go /	mdo_0 sde_4 'di_8 lta_12 bu_16 'di_19 'dag_23 thos_27 nas_32 mi_36 'khrug_39 go_46 
K07D0045_H0045:39b-0	de ci'i phyir zhe @39b na; mi mthun pa las gshe bar 'gyur ba'i phyir ro //	de_0 ci_3 phyir_8 zhe_14 na;_23 mi_27 mthun_30 ba_36 las_39 gshe_43 ba_48 'gyur_52 ba_58 phyir_63 ro_69 
K07D0045_H0045:39b-1	de lta bas na chos 'di lta bu 'di dag thos nas /	de_0 lta_3 ba_7 na_11 chos_14 'di_19 lta_23 bu_27 'di_30 'dag_34 thos_38 nas_43 
K07D0045_H0045:39b-2	de bas kyang shas cher yid byung ba'i sems 'thob bo //	de_0 ba_3 kyang_7 shas_13 cher_18 yid_23 'byung_27 ba_33 sems_38 'thob_43 'bo_49 
K07D0045_H0045:39b-3	gang dag gis de shin tu bzung ba de dag ni log par lta ba'o //	gang_0 'dag_5 gis_9 de_13 shin_16 tu_21 bzung_24 ba_30 de_33 'dag_36 ni_40 log_43 ba_47 lta_51 ba_55 
K07D0045_H0045:39b-4	gang dag log par lta ba de dag ni yang dag pa 'di lta bus bskul na 'khrug go /	gang_0 'dag_5 log_9 ba_13 lta_17 ba_21 de_24 'dag_27 ni_31 yang_34 'dag_39 ba_43 'di_46 lta_50 'bud_54 skul_58 na_64 'khrug_67 go_74 
K07D0045_H0045:39b-5	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K07D0045_H0045:39b-6	'od srung /	'od_0 srung_4 
K07D0045_H0045:39b-7	bdag tu 'du shes pa ni 'khrug par 'gyur ba'i phyir ro //	bdag_0 tu_5 'du_8 shes_12 ba_17 ni_20 'khrug_23 ba_30 'gyur_34 ba_40 phyir_45 ro_51 
K07D0045_H0045:39b-8	'od srung /	'od_0 srung_4 
K07D0045_H0045:39b-9	dge slong ngam /	dge_0 slong_4 ngam_10 
K07D0045_H0045:39b-10	dge slong ma'am /	dge_0 slong_4 ma_10 
K07D0045_H0045:39b-11	dge bsnyen nam /	dge_0 snyen_4 nam_11 
K07D0045_H0045:39b-12	dge bsnyen ma gang zhig chos 'di lta bu 'di dag thos nas 'khrug gam /	dge_0 snyen_4 ma_11 gang_14 'jig_19 chos_24 'di_29 lta_33 bu_37 'di_40 'dag_44 thos_48 nas_53 'khrug_57 gam_64 
K07D0045_H0045:39b-13	gnod sems bskyed dam /	gnod_0 sems_5 skyed_10 dam_17 
K07D0045_H0045:39b-14	spong bar byed na de dag ni dge sbyong zhes	spong_0 ba_6 byed_10 na_15 de_18 'dag_21 ni_25 dge_28 sbyong_32 zhes_39 
K07D0045_H0045:39b-15	bya yang dge sbyong gi tha snyad bor ba ste	byed_0 yang_4 dge_9 sbyong_13 gi_20 tha_23 snyad_27 'bor_33 ba_37 ste_40 
K07D0045_H0045:39b-16	/ de dag ni nga'i nyan thos ma yin la /	de_2 'dag_5 ni_9 nga_12 nyan_18 thos_23 ma_28 yin_31 la_35 
K07D0045_H0045:39b-17	nga yang de dag gi ston pa ma yin no //	nga_0 yang_4 de_9 'dag_12 gi_16 ston_19 ba_24 ma_27 yin_30 no_34 
K07D0045_H0045:39b-18	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K07D0045_H0045:39b-19	'od srung /	'od_0 srung_4 
K07D0045_H0045:39b-20	brdzun du smra ba dag ni nga'i nyan thos ma yin la /	brdzun_0 du_7 smra_10 ba_15 'dag_18 ni_22 nga_25 nyan_31 thos_36 ma_41 yin_44 la_48 
K07D0045_H0045:39b-21	nga yang brdzun du smra ba dag gi ston pa ma yin pa'i phyir ro //	nga_0 yang_4 brdzun_9 du_16 smra_19 ba_24 'dag_27 gi_31 ston_34 ba_39 ma_42 yin_45 ba_49 phyir_54 ro_60 
K07D0045_H0045:39b-22	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K07D0045_H0045:39b-23	de bzhin gshegs pa ni yang dag par gsung ba /	de_0 bzhin_3 gshegs_9 ba_16 ni_19 yang_22 'dag_27 ba_31 gsung_35 ba_41 
K07D0045_H0045:39b-24	de bzhin gshegs pa ni chos thams cad stong pa'o zhes de skad gsung ba'i phyir ro //	de_0 bzhin_3 gshegs_9 ba_16 ni_19 chos_22 thams_27 cad_33 stong_37 ba_43 zhes_48 de_53 skad_56 gsung_61 ba_67 phyir_72 ro_78 
K07D0045_H0045:39b-25	'od srung /	'od_0 srung_4 
K07D0045_H0045:39b-26	de bzhin gshegs pa ni bdag gi stobs 'jig par	de_0 bzhin_3 gshegs_9 ba_16 ni_19 bdag_22 gi_27 stobs_30 'jig_36 ba_41 
K07D0045_H0045:39b-27	mdzad pa ste de dang rtsod do; ;gang de bzhin	mdzad_0 ba_6 ste_9 de_13 dang_16 rtsod_21 do;_27 ;gang_31 de_37 bzhin_40 
K07D0045_H0045:39b-28	gshegs pa dang rtsod pa de ni bdud ces bya'o	gshegs_0 ba_7 dang_10 rtsod_15 ba_21 de_24 ni_27 bdud_30 ces_35 byed_39 
K07D0045_H0045:39b-29	// de bzhin gshegs pas ni bdud kyi ris rab tu dbyung ba dang /	de_3 bzhin_6 gshegs_12 ba_19 ni_23 bdud_26 kyi_31 ris_35 rab_39 tu_43 'byin_46 ba_53 dang_56 
K07D0045_H0045:39b-30	bsnyen par rdzogs par ma gnang ngo //	snyen_0 ba_7 rdzogs_11 ba_18 ma_22 gnang_25 ngo_31 
K07D0045_H0045:39b-31	'od srung /	'od_0 srung_4 
K07D0045_H0045:40a-0	'di @40a *//	'di_0 
K07D0045_H0045:40a-1	lta ste /	lta_0 ste_4 
K07D0045_H0045:40a-2	dper na /	dper_0 na_5 
K07D0045_H0045:40a-3	gang zhig 'di skad du /	gang_0 'jig_5 'di_10 skad_14 du_19 
K07D0045_H0045:40a-4	bya ka la ku ti ka las bal glang glang po che skyes so zhes zer na /	byed_0 ka_4 la_7 ku_10 ti_13 ka_16 las_19 bal_23 glang_27 glang_33 po_39 che_42 skye_46 so_52 zhes_55 zer_60 na_64 
K07D0045_H0045:40a-5	'od srung /	'od_0 srung_4 
K07D0045_H0045:40a-6	'di ji snyam du sems /	'di_0 ji_4 snyam_7 du_13 sems_16 
K07D0045_H0045:40a-7	mi de'i tshig de yid ches par bya ba yin nam /	mi_0 de_3 tshig_8 de_14 yid_17 ches_21 ba_26 byed_30 ba_34 yin_37 nam_41 
K07D0045_H0045:40a-8	gsol pa /	gsol_0 ba_5 
K07D0045_H0045:40a-9	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K07D0045_H0045:40a-10	de ni ma lags so //	de_0 ni_3 ma_6 lags_9 so_14 
K07D0045_H0045:40a-11	bka' stsal pa /	bka'_0 stsal_5 ba_11 
K07D0045_H0045:40a-12	'od srung /	'od_0 srung_4 
K07D0045_H0045:40a-13	'di ji snyam du sems /	'di_0 ji_4 snyam_7 du_13 sems_16 
K07D0045_H0045:40a-14	de mthun pa yin nam /	de_0 mthun_3 ba_9 yin_12 nam_16 
K07D0045_H0045:40a-15	'on te mi mthun pa yin /	'on_0 te_4 mi_7 mthun_10 ba_16 yin_19 
K07D0045_H0045:40a-16	gsol pa /	gsol_0 ba_5 
K07D0045_H0045:40a-17	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K07D0045_H0045:40a-18	de ni mi mthun pa lags so //	de_0 ni_3 mi_6 mthun_9 ba_15 lags_18 so_23 
K07D0045_H0045:40a-19	bka' stsal pa /	bka'_0 stsal_5 ba_11 
K07D0045_H0045:40a-20	de bas kyang skyes bu dam pa ma yin pa gang dag bdag tu 'du shes pa dang /	de_0 ba_3 kyang_7 skye_13 bu_19 dam_22 ba_26 ma_29 yin_32 ba_36 gang_39 'dag_44 bdag_48 tu_53 'du_56 shes_60 ba_65 dang_68 
K07D0045_H0045:40a-21	sems can du 'du shes pa dang /	sems_0 can_5 du_9 'du_12 shes_16 ba_21 dang_24 
K07D0045_H0045:40a-22	srog tu 'du shes pa dang /	srog_0 tu_5 'du_8 shes_12 ba_17 dang_20 
K07D0045_H0045:40a-23	gang zag tu 'du shes pa dang /	gang_0 zag_5 tu_9 'du_12 shes_16 ba_21 dang_24 
K07D0045_H0045:40a-24	mya ngan las 'das pa'i 'du shes la gnas te /	mya_0 ngan_4 las_9 'da'_13 ba_18 'du_23 shes_27 la_32 gnas_35 te_40 
K07D0045_H0045:40a-25	nga la ston pa zhes brjod pa de dag ni ches mi mthun no; ;'od srung /	nga_0 la_4 ston_7 ba_12 zhes_15 rjod_20 ba_26 de_29 'dag_32 ni_36 ches_39 mi_44 mthun_47 no;_53 ;'od_57 srung_62 
K07D0045_H0045:40a-26	'di lta ste /	'di_0 lta_4 ste_8 
K07D0045_H0045:40a-27	dper na /	dper_0 na_5 
K07D0045_H0045:40a-28	mi la la zhig 'ongs nas 'di skad du /	mi_0 la_3 la_6 'jig_9 'ongs_14 nas_20 'di_24 skad_28 du_33 
K07D0045_H0045:40a-29	bya 'dab bzang las bya rog skyes so zhes zer na /	byed_0 'dab_4 bzang_9 las_15 byed_19 rog_23 skye_27 so_33 zhes_36 zer_41 na_45 
K07D0045_H0045:40a-30	'od srung /	'od_0 srung_4 
K07D0045_H0045:40a-31	'di ji snyam du sems /	'di_0 ji_4 snyam_7 du_13 sems_16 
K07D0045_H0045:40a-32	mi de'i tshig de yid ches par bya ba yin nam /	mi_0 de_3 tshig_8 de_14 yid_17 ches_21 ba_26 byed_30 ba_34 yin_37 nam_41 
K07D0045_H0045:40a-33	gsol pa /	gsol_0 ba_5 
K07D0045_H0045:40a-34	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K07D0045_H0045:40a-35	de ni ma lags so //	de_0 ni_3 ma_6 lags_9 so_14 
K07D0045_H0045:40a-36	bka' stsal pa /	bka'_0 stsal_5 ba_11 
K07D0045_H0045:40a-37	'od srung /	'od_0 srung_4 
K07D0045_H0045:40a-38	'di ji snyam du sems /	'di_0 ji_4 snyam_7 du_13 sems_16 
K07D0045_H0045:40a-39	de mthun pa ma yin nam /	de_0 mthun_3 ba_9 ma_12 yin_15 nam_19 
K07D0045_H0045:40a-40	'on te mi mthun pa yin /	'on_0 te_4 mi_7 mthun_10 ba_16 yin_19 
K07D0045_H0045:40a-41	gsol pa /	gsol_0 ba_5 
K07D0045_H0045:40a-42	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K07D0045_H0045:40a-43	mi mthun pa lags so //	mi_0 mthun_3 ba_9 lags_12 so_17 
K07D0045_H0045:40a-44	bka' stsal pa /	bka'_0 stsal_5 ba_11 
K07D0045_H0045:40a-45	de bas kyang skyes bu dam pa ma yin pa	de_0 ba_3 kyang_7 skye_13 bu_19 dam_22 ba_26 ma_29 yin_32 ba_36 
K07D0045_H0045:40b-0	gang dag bdag tu 'du shes la gnas @40b pa	gang_0 'dag_5 bdag_9 tu_14 'du_17 shes_21 la_26 gnas_29 ba_39 
K07D0045_H0045:40b-1	nas / mya ngan las 'das pa'i 'du shes kyi bar la gnas nas /	nas_0 mya_6 ngan_10 las_15 'da'_19 ba_24 'du_29 shes_33 kyi_38 ba_42 la_46 gnas_49 nas_54 
K07D0045_H0045:40b-2	nga la ston pa'o zhes brjod pa de dag ni ches mi mthun no //	nga_0 la_4 ston_7 ba_12 zhes_17 rjod_22 ba_28 de_31 'dag_34 ni_38 ches_41 mi_46 mthun_49 no_55 
K07D0045_H0045:40b-3	'od srung /	'od_0 srung_4 
K07D0045_H0045:40b-4	'di lta ste /	'di_0 lta_4 ste_8 
K07D0045_H0045:40b-5	dper na /	dper_0 na_5 
K07D0045_H0045:40b-6	mi la la zhig 'di skad du; srin bu me	mi_0 la_3 la_6 'jig_9 'di_14 skad_18 du;_23 srin_27 bu_32 me_35 
K07D0045_H0045:40b-7	khyer gyis ri rab blangs te 'gro'o zhes zer na	'khyer_0 gyis_6 ri_11 rab_14 blangs_18 te_25 'gro_28 zhes_35 zer_40 na_44 
K07D0045_H0045:40b-8	/ 'od srung /	'od_2 srung_6 
K07D0045_H0045:40b-9	'di ji snyam du sems /	'di_0 ji_4 snyam_7 du_13 sems_16 
K07D0045_H0045:40b-10	mi de'i tshig de yid ches par bya ba yin nam /	mi_0 de_3 tshig_8 de_14 yid_17 ches_21 ba_26 byed_30 ba_34 yin_37 nam_41 
K07D0045_H0045:40b-11	gsol pa /	gsol_0 ba_5 
K07D0045_H0045:40b-12	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K07D0045_H0045:40b-13	de ni ma lags so //	de_0 ni_3 ma_6 lags_9 so_14 
K07D0045_H0045:40b-14	bka' stsal pa /	bka'_0 stsal_5 ba_11 
K07D0045_H0045:40b-15	'od srung /	'od_0 srung_4 
K07D0045_H0045:40b-16	'di ji snyam du sems /	'di_0 ji_4 snyam_7 du_13 sems_16 
K07D0045_H0045:40b-17	mi de'i tshig de mthun pa yin nam /	mi_0 de_3 tshig_8 de_14 mthun_17 ba_23 yin_26 nam_30 
K07D0045_H0045:40b-18	'on te mi mthun pa yin /	'on_0 te_4 mi_7 mthun_10 ba_16 yin_19 
K07D0045_H0045:40b-19	gsol pa /	gsol_0 ba_5 
K07D0045_H0045:40b-20	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K07D0045_H0045:40b-21	mi mthun pa lags so //	mi_0 mthun_3 ba_9 lags_12 so_17 
K07D0045_H0045:40b-22	bka' stsal pa /	bka'_0 stsal_5 ba_11 
K07D0045_H0045:40b-23	de bas kyang skyes bu dam pa ma yin pa	de_0 ba_3 kyang_7 skye_13 bu_19 dam_22 ba_26 ma_29 yin_32 ba_36 
K07D0045_H0045:40b-24	gang dag bdag tu 'du shes la gnas pa na	gang_0 'dag_5 bdag_9 tu_14 'du_17 shes_21 la_26 gnas_29 ba_34 na_37 
K07D0045_H0045:40b-25	/ mya ngan las 'das pa'i bar gyi 'du shes la gnas nas /	mya_2 ngan_6 las_11 'da'_15 ba_20 ba_25 gyi_29 'du_33 shes_37 la_42 gnas_45 nas_50 
K07D0045_H0045:40b-26	nga la ston pa'o zhes brjod pa de dag ni ches mi mthun pa'o //	nga_0 la_4 ston_7 ba_12 zhes_17 rjod_22 ba_28 de_31 'dag_34 ni_38 ches_41 mi_46 mthun_49 ba_55 
K07D0045_H0045:40b-27	'od srung /	'od_0 srung_4 
K07D0045_H0045:40b-28	'di lta ste /	'di_0 lta_4 ste_8 
K07D0045_H0045:40b-29	dper na /	dper_0 na_5 
K07D0045_H0045:40b-30	rgyal po'i rim gro ba'i mi la la zhig yod la /	rgyal_0 po_6 rim_11 gro_15 ba_19 mi_24 la_27 la_30 'jig_33 yod_38 la_42 
K07D0045_H0045:40b-31	sngon ma mthong ba'i mi la la zhig gis de	sngon_0 ma_6 mthong_9 ba_16 mi_21 la_24 la_27 'jig_30 gis_35 de_39 
K07D0045_H0045:40b-32	las bslabs nas de dbang phyug gi gnas zhig tu	las_0 bslabs_4 nas_11 de_15 dbang_18 phyug_24 gi_30 gnas_33 'jig_38 tu_43 
K07D0045_H0045:40b-33	song ste / rgyal po'i zhabs 'bring pa de dag	'gro_0 ste_5 rgyal_11 po_17 zhabs_22 'bring_28 ba_35 de_38 'dag_41 
K07D0045_H0045:40b-34	gi nang du song nas ma glengs par 'di skad	gi_0 nang_3 du_8 'gro_11 nas_16 ma_20 gleng_23 ba_30 'di_34 skad_38 
K07D0045_H0045:40b-35	song ste / ces zer te / rgyal po 'di skad gsung ngo //	'gro_0 ste_5 ces_11 zer_15 te_19 rgyal_24 po_30 'di_33 skad_37 gsung_42 ngo_48 
K07D0045_H0045:40b-36	rgyal pos 'di lta bu dag bka' stsal gyi de bzhin du gyis shig /	rgyal_0 pos_6 'di_10 lta_14 bu_18 'dag_21 bka'_25 stsal_30 gyi_36 de_40 bzhin_43 du_49 gyis_52 shig_57 
K07D0045_H0045:40b-37	kho bo ni rgyal po'am /	kho_0 'bo_4 ni_7 rgyal_10 po_16 
K07D0045_H0045:40b-38	rgyal po'i blon po chen po de dag ma mthong ba'i mi yin te /	rgyal_0 po_6 blon_11 po_16 chen_19 po_24 de_27 'dag_30 ma_34 mthong_37 ba_44 mi_49 yin_52 te_56 
K07D0045_H0045:40b-39	dbang phyug gi gnas kyis 'ongs so zhes de de skad zer /	dbang_0 phyug_6 gi_12 gnas_15 kyis_20 'ongs_25 so_31 zhes_34 de_39 de_42 skad_45 zer_50 
K07D0045_H0045:40b-40	de de lta bu dag zer zhing de ltar bya'o //	de_0 de_3 lta_6 bu_10 'dag_13 zer_17 zhing_21 de_27 ltar_30 byed_35 
K07D0045_H0045:41a-0	@41a *// kho bo ni srog gi ched du rgyal po'am /	kho_9 'bo_13 ni_16 srog_19 gi_24 ched_27 du_32 rgyal_35 po_41 
K07D0045_H0045:41a-1	rgyal po'i blon po chen po de dag gi gan du 'gro'o zhes zer ba de bzhin du /	rgyal_0 po_6 blon_11 po_16 chen_19 po_24 de_27 'dag_30 gi_34 gan_37 du_41 'gro_44 zhes_51 zer_56 ba_60 de_63 bzhin_66 du_72 
K07D0045_H0045:41a-2	'od srung /	'od_0 srung_4 
K07D0045_H0045:41a-3	de bzhin gshegs pa yang stobs rdzogs pa rang gi bya ba rdzogs pa dang ldan pa ste /	de_0 bzhin_3 gshegs_9 ba_16 yang_19 stobs_24 rdzogs_30 ba_37 rang_40 gi_45 byed_48 ba_52 rdzogs_55 ba_62 dang_65 ldan_70 ba_75 ste_78 
K07D0045_H0045:41a-4	dper na /	dper_0 na_5 
K07D0045_H0045:41a-5	rgyal pos sa'i dkyil 'khor chen po mthar thug pa med pa bde bar cham du 'bebs shing /	rgyal_0 pos_6 sa_10 dkyil_15 'khor_21 chen_27 po_32 mthar_35 thug_41 ba_46 med_49 ba_53 bde_56 ba_60 cham_64 du_69 'bebs_72 shing_78 
K07D0045_H0045:41a-6	de la zas sbyar ba dag kyang 'byung ba de	de_0 la_3 zas_6 sbyor_10 ba_16 'dag_19 kyang_23 'byung_29 ba_36 de_39 
K07D0045_H0045:41a-7	bzhin du de bzhin gshegs pa yang dge 'dun mtha'	bzhin_0 du_6 de_9 bzhin_12 gshegs_18 ba_25 yang_28 dge_33 'dun_37 mtha'_42 
K07D0045_H0045:41a-8	thug pa med pa dang /	thug_0 ba_5 med_8 ba_12 dang_15 
K07D0045_H0045:41a-9	sangs rgyas kyi zhing mang po cham du 'bebs te /	sangs_0 rgya_6 kyi_12 zhing_16 mang_22 po_27 cham_30 du_35 'bebs_38 te_44 
K07D0045_H0045:41a-10	de la zhal zas sbyar ba dag kyang 'byung ngo;	de_0 la_3 zhal_6 zas_11 sbyor_15 ba_21 'dag_24 kyang_28 'byung_34 ngo;_41 
K07D0045_H0045:41a-11	;de na sngon ma mthong ba'i mi bdag tu smra	;de_0 na_4 sngon_7 ma_13 mthong_16 ba_23 mi_28 bdag_31 tu_36 smra_39 
K07D0045_H0045:41a-12	ba dang / sems can du smra ba nas mya	ba_0 dang_3 sems_10 can_15 du_19 smra_22 ba_27 nas_30 mya_34 
K07D0045_H0045:41a-13	ngan las 'das pa'i bar du smra ba dag 'ong	ngan_0 las_5 'da'_9 ba_14 ba_19 du_23 smra_26 ba_31 'dag_34 'ong_38 
K07D0045_H0045:41a-14	ba dang / zhing / de dag ma bcol bar	ba_0 dang_3 zhing_10 de_18 'dag_21 ma_25 'chol_28 ba_33 
K07D0045_H0045:41a-15	'ongs nas 'di skad ces zer te; de bzhin gshegs	'ongs_0 nas_6 'di_10 skad_14 ces_19 zer_23 te;_27 de_31 bzhin_34 gshegs_40 
K07D0045_H0045:41a-16	pas 'di skad ces bka' stsal to //	ba_0 'di_4 skad_8 ces_13 bka'_17 stsal_22 to_28 
K07D0045_H0045:41a-17	de bzhin gshegs pas 'di lta bu dag bka' stsal te /	de_0 bzhin_3 gshegs_9 ba_16 'di_20 lta_24 bu_28 'dag_31 bka'_35 stsal_40 te_46 
K07D0045_H0045:41a-18	'di ni bya ba'o //	'di_0 ni_4 byed_7 ba_11 
K07D0045_H0045:41a-19	'di ni bya ba ma yin no zhes zer ro //	'di_0 ni_4 byed_7 ba_11 ma_14 yin_17 no_21 zhes_24 zer_29 ro_33 
K07D0045_H0045:41a-20	de la gang dag gdams ngag dang /	de_0 la_3 gang_6 'dag_11 'doms_15 ngag_21 dang_26 
K07D0045_H0045:41a-21	rjes su bstan pa'i bka' dang mthun par byed par de dag ni /	rjes_0 su_5 ston_8 ba_14 bka'_19 dang_24 mthun_29 ba_35 byed_39 ba_44 de_48 'dag_51 ni_55 
K07D0045_H0045:41a-22	de bzhin gshegs pa'i bka' la mngon par dad cing /	de_0 bzhin_3 gshegs_9 ba_16 bka'_21 la_26 mngon_29 ba_35 dad_39 cing_43 
K07D0045_H0045:41a-23	'gal bar mi byed de /	'gal_0 ba_5 mi_9 byed_12 de_17 
K07D0045_H0045:41a-24	de dag gis de dag thos nas bdag dang yang bsngo //	de_0 'dag_3 gis_7 de_11 'dag_14 thos_18 nas_23 bdag_27 dang_32 yang_37 sngo_42 
K07D0045_H0045:41a-25	bu dang /	bu_0 dang_3 
K07D0045_H0045:41a-26	chung ma dang yang bsngo zhing sbyin par byed /	chung_0 ma_6 dang_9 yang_14 sngo_19 zhing_25 sbyin_31 ba_37 byed_41 
K07D0045_H0045:41a-27	shin tu mchog dang /	shin_0 tu_5 mchog_8 dang_14 
K07D0045_H0045:41a-28	shin tu gya nom ba sbyin par byed /	shin_0 tu_5 'gyas_8 mnam_12 ba_16 sbyin_19 ba_25 byed_29 
K07D0045_H0045:41b-0	shin tu bsti stang byas te sbyin par byed @41b	shin_0 tu_5 sti_8 stang_13 byed_19 te_24 sbyin_27 ba_33 byed_37 
K07D0045_H0045:41b-1	dad pas sbyin par byed cing ji srid du khong	dad_0 ba_4 sbyin_8 ba_14 byed_18 cing_23 ji_28 srid_31 du_36 khong_39 
K07D0045_H0045:41b-2	du ma chud pa de srid du dad pas sbyin	du_0 ma_3 chud_6 ba_11 de_14 srid_17 du_22 dad_25 ba_29 sbyin_33 
K07D0045_H0045:41b-3	par byed de / de ltar na yon tan de	ba_0 byed_4 de_9 de_14 ltar_17 na_22 yon_25 tan_29 de_33 
K07D0045_H0045:41b-4	lta bu dang ldan pa de dag ni sngon ma	lta_0 bu_4 dang_7 ldan_12 ba_17 de_20 'dag_23 ni_27 sngon_30 ma_36 
K07D0045_H0045:41b-5	mthong ba'i mi dang 'dra'o //	mthong_0 ba_7 mi_12 dang_15 'dra_20 
K07D0045_H0045:41b-6	de dag gis yongs su spyad na /	de_0 'dag_3 gis_7 yongs_11 su_17 spyod_20 na_26 
K07D0045_H0045:41b-7	'du 'dzis nyin mtshan 'das par byed do //	'du_0 'dzis_4 nyin_10 mtshan_15 'da'_22 ba_27 byed_31 do_36 
K07D0045_H0045:41b-8	rgyal po'i gtam brjod pa dang /	rgyal_0 po_6 'dam_11 rjod_16 ba_22 dang_25 
K07D0045_H0045:41b-9	chom rkun gyi gtam brjod pa dang /	chom_0 rkun_5 gyi_10 'dam_14 rjod_19 ba_25 dang_28 
K07D0045_H0045:41b-10	bza' ba'i gtam dang /	bza'_0 ba_5 'dam_10 dang_15 
K07D0045_H0045:41b-11	btung ba'i gtam dang /	'thung_0 ba_6 'dam_11 dang_16 
K07D0045_H0045:41b-12	smad 'tshong ma'i gtam dang /	smad_0 'tshong_5 ma_13 'dam_18 dang_23 
K07D0045_H0045:41b-13	bud med kyi gtam dang /	'bud_0 med_4 kyi_8 'dam_12 dang_17 
K07D0045_H0045:41b-14	smad pa'i gtam brjod par 'gyur /	smad_0 ba_5 'dam_10 rjod_15 ba_21 'gyur_25 
K07D0045_H0045:41b-15	zla ba spyang kis zin pa dang /	zla_0 ba_4 spyang_7 kis_14 zin_18 ba_22 dang_25 
K07D0045_H0045:41b-16	nyi ma spyang kis zin pa dang /	nyi_0 ma_4 spyang_7 kis_14 zin_18 ba_22 dang_25 
K07D0045_H0045:41b-17	rgyal po 'ong ngo //	rgyal_0 po_6 'ong_9 ngo_14 
K07D0045_H0045:41b-18	rgyal po 'gro'o //	rgyal_0 po_6 'gro_9 
K07D0045_H0045:41b-19	rgyal po btsun mo'i 'khor gyi nang na 'dug go zhes bya ba dang /	rgyal_0 po_6 btsun_9 mo_15 'khor_20 gyi_26 nang_30 na_35 'dug_38 go_43 zhes_46 byed_51 ba_55 dang_58 
K07D0045_H0045:41b-20	khyim gyi gtam brjod par 'gyur /	khyim_0 gyi_6 'dam_10 rjod_15 ba_21 'gyur_25 
K07D0045_H0045:41b-21	sdug par 'gro bar bya /	sdug_0 ba_5 'gro_9 ba_14 byed_18 
K07D0045_H0045:41b-22	gang na zas ster ba der 'gro bar bya'o zhes de lta bu'i gtam brjod par 'gyur ro //	gang_0 na_5 zas_8 ster_12 ba_17 der_20 'gro_24 ba_29 byed_33 zhes_39 de_44 lta_47 bu_51 'dam_56 rjod_61 ba_67 'gyur_71 ro_77 
K07D0045_H0045:41b-23	zhag gcig gnas pas nyi ma 'das par byas nas /	zhag_0 gcig_5 gnas_10 ba_15 nyi_19 ma_23 'da'_26 ba_31 byed_35 nas_40 
K07D0045_H0045:41b-24	gtsug lag khang du 'gro bar bya /	gtsug_0 lag_6 khang_10 du_16 'gro_19 ba_24 byed_28 
K07D0045_H0045:41b-25	zhag gnyis gnas pa dang /	zhag_0 gnyis_5 gnas_11 ba_16 dang_19 
K07D0045_H0045:41b-26	zhag gsum gnas pa dang /	zhag_0 gsum_5 gnas_10 ba_15 dang_18 
K07D0045_H0045:41b-27	zhag bzhi gnas pa dang; zhag lnga gnas pa dang /	zhag_0 bzhi_5 gnas_10 ba_15 dang;_18 zhag_24 lnga_29 gnas_34 ba_39 dang_42 
