K08D0044_H0094:1b-0	@1b [dd] #//	[dd]_4 
K08D0044_H0094:185a-3	rin po che thams cad kyi 'od kyi dkyil 'khor gyi rgya mtsho la rab tu gnas pa /	rin_0 po_4 che_7 thams_11 cad_17 kyi_21 'od_25 kyi_29 dkyil_33 'khor_39 gyi_45 rgya_49 mtsho_54 la_60 rab_63 tu_67 gnas_70 ba_75 
K08D0044_H0094:185a-4	tsandan dang /	tsandan_0 dang_8 
K08D0044_H0094:185a-5	nor bu dang /	nor_0 bu_4 dang_7 
K08D0044_H0094:185a-6	mu tig gi gdugs sna tshogs kyis kun nas yog pa yod de /	mu_0 tig_3 gi_7 gdugs_10 sna_16 tshogs_20 kyis_27 kun_32 nas_36 yog_40 ba_44 yod_47 de_51 
K08D0044_H0094:185a-7	de na de bzhin gshegs pa thug pa med cing	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 thug_25 ba_30 med_33 cing_37 
K08D0044_H0094:185a-8	mnyam pa med pa'i dpal zhes bya ba bzhugs so;	mnyam_0 ba_6 med_9 ba_13 dpal_18 zhes_23 byed_28 ba_32 bzhugs_35 so;_42 
K08D0044_H0094:185a-9	;de'i steng na 'jig rten gyi khams sangs rgyas kyi	;de_0 steng_6 na_12 'jig_15 rten_20 gyi_25 khams_29 sangs_35 rgya_41 kyi_47 
K08D0044_H0094:185a-10	zhing gi rdul shin tu phra ba snyed 'das pa	zhing_0 gi_6 rdul_9 shin_14 tu_19 phra_22 ba_27 snyed_30 'da'_36 ba_41 
K08D0044_H0094:185a-11	na 'jig rten gyi khams rab tu 'bar ba sna	na_0 'jig_3 rten_8 gyi_13 khams_17 rab_23 tu_27 'bar_30 ba_35 sna_38 
K08D0044_H0094:185a-12	tshogs kyis rnam par brgyan pa zhes bya ba yod	tshogs_0 kyis_7 rnam_12 ba_17 rgyan_21 ba_28 zhes_31 byed_36 ba_40 yod_43 
K08D0044_H0094:185a-13	de / de na de bzhin gshegs pa dge ba'i	de_0 de_5 na_8 de_11 bzhin_14 gshegs_20 ba_27 dge_30 ba_34 
K08D0044_H0094:185a-14	blo gros padmo mngon par mkhyen pa'i rgyal po zhes	blo_0 gros_4 padmo_9 mngon_15 ba_21 mkhyen_25 ba_32 rgyal_37 po_43 zhes_46 
K08D0044_H0094:185a-15	bya ba bzhugs so //	byed_0 ba_4 bzhugs_7 so_14 
K08D0044_H0094:185a-16	gzhung de bzhin du de'i steng na 'jig rten gyi	gzhung_0 de_7 bzhin_10 du_16 de_19 steng_24 na_30 'jig_33 rten_38 gyi_43 
K08D0044_H0094:185a-17	khams tshon gyi mtshan nyid 'khor lo'i rgyal mtshan zhes	khams_0 tshon_6 gyi_12 mtshan_16 nyid_23 'khor_28 lo_34 rgyal_39 mtshan_45 zhes_52 
K08D0044_H0094:185a-18	bya ba yod de /	byed_0 ba_4 yod_7 de_11 
K08D0044_H0094:185a-19	de na de bzhin gshegs pa phyogs bcur yon tan	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 phyogs_25 'jur_32 yon_37 tan_41 
K08D0044_H0094:185a-20	rgya chen po rnam par grags pa'i 'od zer mi	rgya_0 chen_5 po_10 rnam_13 ba_18 grags_22 ba_28 'od_33 zer_37 mi_41 
K08D0044_H0094:185a-21	zad pa zhes bya ba bzhugs so //	zad_0 ba_4 zhes_7 byed_12 ba_16 bzhugs_19 so_26 
K08D0044_H0094:185a-22	de'i steng na 'jig rten gyi khams 'od 'phro ba	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 'od_34 'phro_38 ba_44 
K08D0044_H0094:185a-23	rab tu brtan pa rin po che'i snying po'i rgyan	rab_0 tu_4 brtan_7 ba_13 rin_16 po_20 che_23 snying_29 po_36 rgyan_41 
K08D0044_H0094:185a-24	ces bya ba yod de /	ces_0 byed_4 ba_8 yod_11 de_15 
K08D0044_H0094:185a-25	de na de bzhin gshegs pa ye shes chen po	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 ye_25 shes_28 chen_33 po_38 
K08D0044_H0094:185a-26	blta na dga' ba mnyan na don yod pa zhes	lta_0 na_5 dga'_8 ba_13 nyan_16 na_22 don_25 yod_29 ba_33 zhes_36 
K08D0044_H0094:185a-27	bya ba bzhugs so //	byed_0 ba_4 bzhugs_7 so_14 
K08D0044_H0094:185a-28	de'i steng na 'jig rten gyi khams dpal gyi me	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 dpal_34 gyi_39 me_43 
K08D0044_H0094:185a-29	tog legs par bsags pa zhes bya ba yod de	tog_0 legs_4 ba_9 bsags_13 ba_19 zhes_22 byed_27 ba_31 yod_34 de_38 
K08D0044_H0094:185b-0	/ de na de bzhin gshegs pa @185b stobs dang	de_2 na_5 de_8 bzhin_11 gshegs_17 ba_24 stobs_33 dang_39 
K08D0044_H0094:185b-1	ye shes tshad med pa'i gtso bo zhes bya ba	ye_0 shes_3 tshad_8 med_14 ba_18 gtso_23 'bo_28 zhes_31 byed_36 ba_40 
K08D0044_H0094:185b-2	/ bzhugs so // de'i steng na 'jig rten gyi	bzhugs_2 so_9 de_15 steng_20 na_26 'jig_29 rten_34 gyi_39 
K08D0044_H0094:185b-3	khams dge ba sna tshogs kyi tshon 'byung ba zhes	khams_0 dge_6 ba_10 sna_13 tshogs_17 kyi_24 tshon_28 'byung_34 ba_41 zhes_44 
K08D0044_H0094:185b-4	bya ba yod de /	byed_0 ba_4 yod_7 de_11 
K08D0044_H0094:185b-5	de na de bzhin gshegs pa tshangs pa'i dpal yang dag par 'byung ba zhes bya ba bzhugs so //	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 tshangs_25 ba_33 dpal_38 yang_43 'dag_48 ba_52 'byung_56 ba_63 zhes_66 byed_71 ba_75 bzhugs_78 so_85 
K08D0044_H0094:185b-6	de'i steng na 'jig rten gyi khams spos kyi sprul pa kun tu 'od ces bya ba yod de /	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 spros_34 kyi_39 sprul_43 ba_49 kun_52 tu_56 'od_59 ces_63 byed_67 ba_71 yod_74 de_78 
K08D0044_H0094:185b-7	de na de bzhin gshegs pa spos kyi glang po phyag na rdo rje zhes bya ba bzhugs so //	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 spros_25 kyi_30 glang_34 po_40 phyag_43 na_49 rdo_52 rje_56 zhes_60 byed_65 ba_69 bzhugs_72 so_79 
K08D0044_H0094:185b-8	de'i steng na 'jig rten gyi khams snang ba'i gtsug phud ces bya ba yod de /	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 snang_34 ba_40 gtsug_45 'bud_51 ces_56 byed_60 ba_64 yod_67 de_71 
K08D0044_H0094:185b-9	de na de bzhin gshegs pa don grub pa shin tu grags pa zhes bya ba bzhugs so //	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 don_25 'grub_29 ba_34 shin_37 tu_42 grags_45 ba_51 zhes_54 byed_59 ba_63 bzhugs_66 so_73 
K08D0044_H0094:185b-10	de'i steng na 'jig rten gyi khams rin po che'i phreng ba rgya mtsho zhes bya ba yod de /	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 rin_34 po_38 che_41 phreng_47 ba_54 rgya_57 mtsho_62 zhes_68 byed_73 ba_77 yod_80 de_84 
K08D0044_H0094:185b-11	de na de bzhin gshegs pa rnam par snang mdzad	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 rnam_25 ba_30 snang_34 mdzad_40 
K08D0044_H0094:185b-12	'phrul pa las mngon par byung ba'i gzi brjid ces	'phrul_0 ba_7 las_10 mngon_14 ba_20 'byung_24 ba_30 gzi_35 brjid_39 ces_45 
K08D0044_H0094:185b-13	bya ba bzhugs so //	byed_0 ba_4 bzhugs_7 so_14 
K08D0044_H0094:185b-14	de'i steng na 'jig rten gyi khams sangs rgyas kyi	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 sangs_34 rgya_40 kyi_46 
K08D0044_H0094:185b-15	zhing gi rdul shin tu phra ba snyed 'das pa	zhing_0 gi_6 rdul_9 shin_14 tu_19 phra_22 ba_27 snyed_30 'da'_36 ba_41 
K08D0044_H0094:185b-16	na 'jig rten gyi khams me tog dpal gyi mar	na_0 'jig_3 rten_8 gyi_13 khams_17 me_23 tog_26 dpal_30 gyi_35 mar_39 
K08D0044_H0094:185b-17	me'i rgyal mtshan zhes bya ba yod de /	me_0 rgyal_5 mtshan_11 zhes_18 byed_23 ba_27 yod_30 de_34 
K08D0044_H0094:185b-18	de na de bzhin gshegs pa yon tan gyi sgron	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 yon_25 tan_29 gyi_33 sgron_37 
K08D0044_H0094:185b-19	ma shin tu chags pa med pa'i blo gros zhes	ma_0 shin_3 tu_8 chags_11 ba_17 med_20 ba_24 blo_29 gros_33 zhes_38 
K08D0044_H0094:185b-20	bya ba bzhugs so //	byed_0 ba_4 bzhugs_7 so_14 
K08D0044_H0094:185b-21	de'i steng na 'jig rten gyi khams tshul bzang po'i sgo sna tshogs zhes bya ba yod de /	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 tshul_34 bzang_40 po_46 sgo_51 sna_55 tshogs_59 zhes_66 byed_71 ba_75 yod_78 de_82 
K08D0044_H0094:185b-22	de na de bzhin gshegs pa pha rol tu phyin	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 pha_25 rol_29 tu_33 phyin_36 
K08D0044_H0094:185b-23	pa dri ma med pa'i zla ba zhes bya ba	ba_0 'dri_3 ma_7 med_10 ba_14 zla_19 ba_23 zhes_26 byed_31 ba_35 
K08D0044_H0094:186a-0	bzhugs so // de'i steng na 'jig @186a *//	bzhugs_0 so_7 de_13 steng_18 na_24 'jig_27 
K08D0044_H0094:186a-1	rten gyi khams tsandan gyi ze ba'i 'od ces bya ba yod de /	rten_0 gyi_5 khams_9 tsandan_15 gyi_23 ze_27 ba_30 'od_35 ces_39 byed_43 ba_47 yod_50 de_54 
K08D0044_H0094:186a-2	de na de bzhin gshegs pa chos kyi dbyings kyi	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 chos_25 kyi_30 dbyings_34 kyi_42 
K08D0044_H0094:186a-3	gsung tshad med pa'i blo gros zhes bya ba bzhugs	gsung_0 tshad_6 med_12 ba_16 blo_21 gros_25 zhes_30 byed_35 ba_39 bzhugs_42 
K08D0044_H0094:186a-4	so; ;de'i steng na 'jig rten gyi khams mig 'phrul	so;_0 ;de_4 steng_10 na_16 'jig_19 rten_24 gyi_29 khams_33 mig_39 'phrul_43 
K08D0044_H0094:186a-5	gyi dra pa shin tu mdzes pa'i rgyal mtshan zhes	gyi_0 'dra_4 ba_8 shin_11 tu_16 mdzes_19 ba_25 rgyal_30 mtshan_36 zhes_43 
K08D0044_H0094:186a-6	bya ba yod de /	byed_0 ba_4 yod_7 de_11 
K08D0044_H0094:186a-7	de na de bzhin gshegs pa sgron ma shin tu 'phags pa'i 'od ces bya ba bzhugs so //	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 sgron_25 ma_31 shin_34 tu_39 'phag_42 ba_49 'od_54 ces_58 byed_62 ba_66 bzhugs_69 so_76 
K08D0044_H0094:186a-8	de'i steng na 'jig rten gyi khams me tog yongs	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 me_34 tog_37 yongs_41 
K08D0044_H0094:186a-9	su dag pa'i glong gi dkyil 'khor zhes bya ba	su_0 'dag_3 ba_7 glong_12 gi_18 dkyil_21 'khor_27 zhes_33 byed_38 ba_42 
K08D0044_H0094:186a-10	yod de / de na de bzhin gshegs pa chos	yod_0 de_4 de_9 na_12 de_15 bzhin_18 gshegs_24 ba_31 chos_34 
K08D0044_H0094:186a-11	kyi dbyings nyi ma'i 'od zer ces bya ba bzhugs	kyi_0 dbyings_4 nyi_12 ma_16 'od_21 zer_25 ces_29 byed_33 ba_37 bzhugs_40 
K08D0044_H0094:186a-12	yod de / so // de'i steng na 'jig rten	yod_0 de_4 so_9 de_15 steng_20 na_26 'jig_29 rten_34 
K08D0044_H0094:186a-13	gyi khams shin tu mdzes pa'i dpal zhes bya ba	gyi_0 khams_4 shin_10 tu_15 mdzes_18 ba_24 dpal_29 zhes_34 byed_39 ba_43 
K08D0044_H0094:186a-14	yod de / so // yod de / de na	yod_0 de_4 so_9 yod_15 de_19 de_24 na_27 
K08D0044_H0094:186a-15	de bzhin gshegs pa yon tan rgya mtsho mtha' dang	de_0 bzhin_3 gshegs_9 ba_16 yon_19 tan_23 rgya_27 mtsho_32 mtha'_38 dang_44 
K08D0044_H0094:186a-16	dbus med pa'i chos kyi 'khor lo rab tu sgrog	dbus_0 med_5 ba_9 chos_14 kyi_19 'khor_23 lo_29 rab_32 tu_36 sgrog_39 
K08D0044_H0094:186a-17	pa zhes bya ba bzhugs so //	ba_0 zhes_3 byed_8 ba_12 bzhugs_15 so_22 
K08D0044_H0094:186a-18	de'i steng na 'jig rten gyi khams rin po che	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 rin_34 po_38 che_41 
K08D0044_H0094:186a-19	padmo'i nags tshal yang dag par gnas pa zhes bya	padmo_0 nags_8 tshal_13 yang_19 'dag_24 ba_28 gnas_32 ba_37 zhes_40 byed_45 
K08D0044_H0094:186a-20	ba yod de / de na de bzhin gshegs pa	ba_0 yod_3 de_7 de_12 na_15 de_18 bzhin_21 gshegs_27 ba_34 
K08D0044_H0094:186a-21	ye shes bsam gyis mi khyab pa la 'jug pa	ye_0 shes_3 bsam_8 gyis_13 mi_18 khyab_21 ba_27 la_30 'jug_33 ba_38 
K08D0044_H0094:186a-22	yang dag par ston pa zhes bya ba bzhugs so	yang_0 'dag_5 ba_9 ston_13 ba_18 zhes_21 byed_26 ba_30 bzhugs_33 so_40 
K08D0044_H0094:186a-23	ba yod de / // de'i steng na 'jig rten	ba_0 yod_3 de_7 de_15 steng_20 na_26 'jig_29 rten_34 
K08D0044_H0094:186a-24	gyi khams rdo rje rin po che ltar gzhi mnyam	gyi_0 khams_4 rdo_10 rje_14 rin_18 po_22 che_25 ltar_29 gzhi_34 mnyam_39 
K08D0044_H0094:186a-25	pa zhes bya ba yod de /	ba_0 zhes_3 byed_8 ba_12 yod_15 de_19 
K08D0044_H0094:186a-26	de na de bzhin gshegs pa rin po che'i dpal	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 rin_25 po_29 che_32 dpal_38 
K08D0044_H0094:186a-27	gyi 'od gzi brjid kyi rgyal bo zhes bya ba	gyi_0 'od_4 gzi_8 brjid_12 kyi_18 rgyal_22 'bo_28 zhes_31 byed_36 ba_40 
K08D0044_H0094:186a-28	bzhugs so // de'i steng na 'jig rten gyi khams spos dang /	bzhugs_0 so_7 de_13 steng_18 na_24 'jig_27 rten_32 gyi_37 khams_41 spros_47 dang_52 
K08D0044_H0094:186b-0	nor bu @186b shin tu mang ba zhes bya ba yod de /	nor_0 bu_4 shin_13 tu_18 mang_21 ba_26 zhes_29 byed_34 ba_38 yod_41 de_45 
K08D0044_H0094:186b-1	de na de bzhin gshegs pa bsod nams rgya mtsho	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 bsod_25 nams_30 rgya_35 mtsho_40 
K08D0044_H0094:186b-2	mi zad pa'i rgyan dam pa zhes bya ba bzhugs	mi_0 zad_3 ba_7 rgyan_12 dam_18 ba_22 zhes_25 byed_30 ba_34 bzhugs_37 
K08D0044_H0094:186b-3	so // de'i steng na 'jig rten gyi khams 'od	so_0 de_6 steng_11 na_17 'jig_20 rten_25 gyi_30 khams_34 'od_40 
K08D0044_H0094:186b-4	shin tu phra ba 'gyed pa zhes bya ba yod	shin_0 tu_5 phra_8 ba_13 'gyed_16 ba_22 zhes_25 byed_30 ba_34 yod_37 
K08D0044_H0094:186b-5	so // de / de na de bzhin gshegs pa	so_0 de_6 de_11 na_14 de_17 bzhin_20 gshegs_26 ba_33 
K08D0044_H0094:186b-6	stobs gzhal du med pa'i dbyangs kun tu brjod pa	stobs_0 'jal_6 du_12 med_15 ba_19 dbyangs_24 kun_32 tu_36 rjod_39 ba_45 
K08D0044_H0094:186b-7	zhes bya ba bzhugs so //	zhes_0 byed_5 ba_9 bzhugs_12 so_19 
K08D0044_H0094:186b-8	de'i steng na 'jig rten gyi khams sangs rgyas kyi	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 sangs_34 rgya_40 kyi_46 
K08D0044_H0094:186b-9	zhing gi rdul shin tu phra ba snyed 'das pa	zhing_0 gi_6 rdul_9 shin_14 tu_19 phra_22 ba_27 snyed_30 'da'_36 ba_41 
K08D0044_H0094:186b-10	na 'jig rten gyi khams brtan par bsgrubs pa phyogs	na_0 'jig_3 rten_8 gyi_13 khams_17 brtan_23 ba_29 sgrub_33 ba_41 phyogs_44 
K08D0044_H0094:186b-11	thams cad du rab tu snang ba zhes bya ba	thams_0 cad_6 du_10 rab_13 tu_17 snang_20 ba_26 zhes_29 byed_34 ba_38 
K08D0044_H0094:186b-12	/ 'jig rten gyi khams sangs rgyas kyi zhing gi	'jig_2 rten_7 gyi_12 khams_16 sangs_22 rgya_28 kyi_34 zhing_38 gi_44 
K08D0044_H0094:186b-13	rdul shin tu phra ba snyed kyi rdul nyi shu'i	rdul_0 shin_5 tu_10 phra_13 ba_18 snyed_21 kyi_27 rdul_31 nyi_36 shu_40 
K08D0044_H0094:186b-14	'khor gyis bskor ba /	'khor_0 gyis_6 skor_11 ba_17 
K08D0044_H0094:186b-15	gcig tu dag pa /	gcig_0 tu_5 'dag_8 ba_12 
K08D0044_H0094:186b-16	rin po che yid bzhin gyi rgyal po yan lag	rin_0 po_4 che_7 yid_11 bzhin_15 gyi_21 rgyal_25 po_31 yan_34 lag_38 
K08D0044_H0094:186b-17	brgyad du rnam par phye ba'i 'khor lo rgya mtsho	brgyad_0 du_7 rnam_10 ba_15 'byed_19 ba_24 'khor_29 lo_35 rgya_38 mtsho_43 
K08D0044_H0094:186b-18	la rab tu gnas pa; rin po che'i rgyan thams	la_0 rab_3 tu_7 gnas_10 pa;_15 rin_19 po_23 che_26 rgyan_32 thams_38 
K08D0044_H0094:186b-19	cad dang / bla re'i sprin gyis kun nas yog pa yod de /	cad_0 dang_4 bla_11 re_15 sprin_20 gyis_26 kun_31 nas_35 yog_39 ba_43 yod_46 de_50 
K08D0044_H0094:186b-20	de na de bzhin gshegs pa kun tu spyan yongs	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 kun_25 tu_29 spyan_32 yongs_38 
K08D0044_H0094:186b-21	su gsal ba'i sgrol ma zhes bya ba bzhugs so	su_0 gsal_3 ba_8 sgrol_13 ma_19 zhes_22 byed_27 ba_31 bzhugs_34 so_41 
K08D0044_H0094:186b-22	// de nas lho phyogs logs na spos chu'i rgya	de_3 nas_6 lho_10 phyogs_14 logs_21 na_26 spros_29 chu_34 rgya_40 
K08D0044_H0094:186b-23	mtsho rin po che'i rdo rje ltar brtan pa zhes	mtsho_0 rin_6 po_10 che_13 rdo_19 rje_23 ltar_27 brtan_32 ba_38 zhes_41 
K08D0044_H0094:186b-24	bya ba yod de /	byed_0 ba_4 yod_7 de_11 
K08D0044_H0094:186b-25	de la 'jig rten gyi khams kyi rgyud chos kyi dbyings kyis spyod pa zhes bya ba /	de_0 la_3 'jig_6 rten_11 gyi_16 khams_20 kyi_26 brgyud_30 chos_36 kyi_41 dbyings_45 kyis_53 spyod_58 ba_64 zhes_67 byed_72 ba_76 
K08D0044_H0094:186b-26	byang chub sems dpa' thams cad kyi chos kyi tshul dang /	byang_0 chub_6 sems_11 dpa'_16 thams_21 cad_27 kyi_31 chos_35 kyi_40 tshul_44 dang_50 
K08D0044_H0094:186b-27	sa shin tu sgrog pa'i lhun can rab tu gnas te /	sa_0 shin_3 tu_8 sgrog_11 ba_17 lhun_22 can_27 rab_31 tu_35 gnas_38 te_43 
K08D0044_H0094:187a-0	de thams cad kyi 'og na 'jig rten gyi khams gzi brjid shin tu dag pa zhes bya @187a *//	de_0 thams_3 cad_9 kyi_13 'og_17 na_21 'jig_24 rten_29 gyi_34 khams_38 gzi_44 brjid_48 shin_54 tu_59 'dag_62 ba_66 zhes_69 byed_74 
K08D0044_H0094:187a-1	ba; 'jig rten gyi khams sangs rgyas kyi zhing gi	ba;_0 'jig_4 rten_9 gyi_14 khams_18 sangs_24 rgya_30 kyi_36 zhing_40 gi_46 
K08D0044_H0094:187a-2	rdul shin tu phra ba snyed kyi 'khor gyis bskor	rdul_0 shin_5 tu_10 phra_13 ba_18 snyed_21 kyi_27 'khor_31 gyis_37 skor_42 
K08D0044_H0094:187a-3	ba / gcig tu dag pa /	ba_0 gcig_5 tu_10 'dag_13 ba_17 
K08D0044_H0094:187a-4	mu tig bskyil ba'i dbyibs su 'dug pa /	mu_0 tig_3 skyil_7 ba_14 dbyibs_19 su_26 'dug_29 ba_34 
K08D0044_H0094:187a-5	rin po che thams cad kyi kha dog lta bu'i	rin_0 po_4 che_7 thams_11 cad_17 kyi_21 kha_25 dog_29 lta_33 bu_37 
K08D0044_H0094:187a-6	mu tig gi phreng ba'i rgya mtsho la rab tu	mu_0 tig_3 gi_7 phreng_10 ba_17 rgya_22 mtsho_27 la_33 rab_36 tu_40 
K08D0044_H0094:187a-7	gnas pa / nor bu'i rgyal po byang chub sems	gnas_0 ba_5 nor_10 bu_14 rgyal_19 po_25 byang_28 chub_34 sems_39 
K08D0044_H0094:187a-8	dpa'i gtsug phud rab tu snang ba'i sprin gyis kun	dpa_0 gtsug_6 'bud_12 rab_17 tu_21 snang_24 ba_30 sprin_35 gyis_41 kun_46 
K08D0044_H0094:187a-9	nas yog pa yod de /	nas_0 yog_4 ba_8 yod_11 de_15 
K08D0044_H0094:187a-10	de na de bzhin gshegs pa yon tan shin tu	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 yon_25 tan_29 shin_33 tu_38 
K08D0044_H0094:187a-11	'phags pas rab tu snang ba zhes bya ba bzhugs	'phag_0 ba_7 rab_11 tu_15 snang_18 ba_24 zhes_27 byed_32 ba_36 bzhugs_39 
K08D0044_H0094:187a-12	so // de'i steng na 'jig rten gyi khams sangs	so_0 de_6 steng_11 na_17 'jig_20 rten_25 gyi_30 khams_34 sangs_40 
K08D0044_H0094:187a-13	rgyas kyi zhing gi rdul shin tu phra ba snyed	rgya_0 kyi_6 zhing_10 gi_16 rdul_19 shin_24 tu_29 phra_32 ba_37 snyed_40 
K08D0044_H0094:187a-14	'das pa na 'jig rten gyi khams yid du 'ong	'da'_0 ba_5 na_8 'jig_11 rten_16 gyi_21 khams_25 yid_31 du_35 'ong_38 
K08D0044_H0094:187a-15	bas khyab pa zhes bya ba yod de /	ba_0 khyab_4 ba_10 zhes_13 byed_18 ba_22 yod_25 de_29 
K08D0044_H0094:187a-16	de na de bzhin gshegs pa chos kyi dbang phyug spyod pa'i blo gros zhes bya ba bzhugs so //	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 chos_25 kyi_30 dbang_34 phyug_40 spyod_46 ba_52 blo_57 gros_61 zhes_66 byed_71 ba_75 bzhugs_78 so_85 
K08D0044_H0094:187a-17	gzhung de bzhin du de'i steng na 'jig rten gyi	gzhung_0 de_7 bzhin_10 du_16 de_19 steng_24 na_30 'jig_33 rten_38 gyi_43 
K08D0044_H0094:187a-18	khams rin po che'i sengge'i khris brgyan pa zhes bya	khams_0 rin_6 po_10 che_13 sengge_19 khris_28 rgyan_34 ba_41 zhes_44 byed_49 
K08D0044_H0094:187a-19	ba yod de / de na de bzhin gshegs pa	ba_0 yod_3 de_7 de_12 na_15 de_18 bzhin_21 gshegs_27 ba_34 
K08D0044_H0094:187a-20	klu 'brug chen pos gsal ba zhes bya ba bzhugs	klu_0 'brug_4 chen_10 pos_15 gsal_19 ba_24 zhes_27 byed_32 ba_36 bzhugs_39 
K08D0044_H0094:187a-21	ba yod de / so // de'i steng na 'jig	ba_0 yod_3 de_7 so_12 de_18 steng_23 na_29 'jig_32 
K08D0044_H0094:187a-22	rten gyi khams rdo rje'i gdan brtan pa yang dag	rten_0 gyi_5 khams_9 rdo_15 rje_19 gdan_25 brtan_30 ba_36 yang_39 'dag_44 
K08D0044_H0094:187a-23	par 'byung ba zhes bya ba yod de /	ba_0 'byung_4 ba_11 zhes_14 byed_19 ba_23 yod_26 de_30 
K08D0044_H0094:187a-24	de na de bzhin gshegs pa sengge'i khri padmo gnon pa'i lte ba zhes bya ba bzhugs so //	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 sengge_25 khri_34 padmo_39 gnon_45 ba_50 lte_55 ba_59 zhes_62 byed_67 ba_71 bzhugs_74 so_81 
K08D0044_H0094:187a-25	de'i steng na 'jig rten gyi khams dpal gyi dbyangs padmo can zhes bya ba yod de /	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 dpal_34 gyi_39 dbyangs_43 padmo_51 can_57 zhes_61 byed_66 ba_70 yod_73 de_77 
K08D0044_H0094:187b-0	de na de bzhin gshegs @187b pa ye shes kyi	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_28 ye_31 shes_34 kyi_39 
K08D0044_H0094:187b-1	phung po rnam par sangs rgyas pa'i 'od zer ces	'phung_0 po_6 rnam_9 ba_14 sangs_18 rgya_24 ba_30 'od_35 zer_39 ces_43 
K08D0044_H0094:187b-2	bya ba bzhugs so //	byed_0 ba_4 bzhugs_7 so_14 
K08D0044_H0094:187b-3	de'i steng na 'jig rten gyi khams rab tu rnam par phye ba zhes bya pa yod de /	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 rab_34 tu_38 rnam_41 ba_46 'byed_50 ba_55 zhes_58 byed_63 ba_67 yod_70 de_74 
K08D0044_H0094:187b-4	de na de bzhin gshegs pa sa 'dzin gzi brjid bzang po'i rgyan ces bya ba bzhugs so //	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 sa_25 'dzin_28 gzi_34 brjid_38 bzang_44 po_50 rgyan_55 ces_61 byed_65 ba_69 bzhugs_72 so_79 
K08D0044_H0094:187b-5	de'i steng na 'jig rten gyi khams dga' ba dang bde ba'i sgra zhes bya ba yod de /	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 dga'_34 ba_39 dang_42 bde_47 ba_51 sgra_56 zhes_61 byed_66 ba_70 yod_73 de_77 
K08D0044_H0094:187b-6	de na de bzhin gshegs pa shin tu yang dag	de_0 na_3 de_6 bzhin_9 gshegs_15 ba_22 shin_25 tu_30 yang_33 'dag_38 
K08D0044_H0094:187b-7	par gnas pa'i chos kyi sgron ma'i rgyal po zhes	ba_0 gnas_4 ba_9 chos_14 kyi_19 sgron_23 ma_29 rgyal_34 po_40 zhes_43 
K08D0044_H0094:187b-8	bya ba bzhugs so //	byed_0 ba_4 bzhugs_7 so_14 
K08D0044_H0094:187b-9	de'i steng na 'jig rten gyi khams mig 'phrul gyi	de_0 steng_5 na_11 'jig_14 rten_19 gyi_24 khams_28 mig_34 'phrul_38 gyi_45 
K08D0044_H0094:187b-10	nor bu'i mdzod kyi snying po zhes bya ba yod	nor_0 bu_4 mdzod_9 kyi_15 snying_19 po_26 zhes_29 byed_34 ba_38 yod_41 
K08D0044_H0094:187b-11	de / de na de bzhin gshegs pa blta na	de_0 de_5 na_8 de_11 bzhin_14 gshegs_20 ba_27 lta_30 na_35 
K08D0044_H0094:187b-12	don yod cing dga' bar mdzad pa zhes bya ba	don_0 yod_4 cing_8 dga'_13 ba_18 mdzad_22 ba_28 zhes_31 byed_36 ba_40 
K08D0044_H0094:187b-13	de / bzhugs so // de'i steng na 'jig rten	de_0 bzhugs_5 so_12 de_18 steng_23 na_29 'jig_32 rten_37 
