K02D0008_H0009:1b-0	@1b [dd] #//	[dd]_4 
K02D0008_H0009:276b-8	mthong ba po mthong ba po zhes bya bar ming du gdags pa'i ming de ni /	mthong_0 ba_7 po_10 mthong_13 ba_20 po_23 zhes_26 byed_31 ba_35 ming_39 du_44 'dogs_47 ba_53 ming_58 de_63 ni_66 
K02D0008_H0009:276b-9	btags pa tsam ste /	'dogs_0 ba_6 tsam_9 ste_14 
K02D0008_H0009:276b-10	btags pa'i chos gang yin pa de la ni /	'dogs_0 ba_6 chos_11 gang_16 yin_21 ba_25 de_28 la_31 ni_34 
K02D0008_H0009:276b-11	ming dang brda tsam du tha snyad kyis gdags pa ma gtogs par skye ba'am /	ming_0 dang_5 brda_10 tsam_15 du_20 tha_23 snyad_27 kyis_33 'dogs_38 ba_44 ma_47 gtogs_50 ba_56 skye_60 ba_65 
K02D0008_H0009:276b-12	'gag pa med de /	'gag_0 ba_5 med_8 de_12 
K02D0008_H0009:276b-13	ming de ni /	ming_0 de_5 ni_8 
K02D0008_H0009:276b-14	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:276b-15	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:276b-16	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:276b-17	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:276b-18	de bzhin du shes rab kyi pha rol tu phyin pa gang yin pa dang /	de_0 bzhin_3 du_9 shes_12 rab_17 kyi_21 pha_25 rol_29 tu_33 phyin_36 ba_42 gang_45 yin_50 ba_54 dang_57 
K02D0008_H0009:276b-19	byang chub sems dpa' gang yin pa dang /	byang_0 chub_6 sems_11 dpa'_16 gang_21 yin_26 ba_30 dang_33 
K02D0008_H0009:276b-20	byang chub sems dpa'i ming gang yin pa de dag thams cad kyang btags pa tsam ste /	byang_0 chub_6 sems_11 dpa_16 ming_22 gang_27 yin_32 ba_36 de_39 'dag_42 thams_46 cad_52 kyang_56 'dogs_62 ba_68 tsam_71 ste_76 
K02D0008_H0009:276b-21	btags pa'i chos gang yin pa de la ni /	'dogs_0 ba_6 chos_11 gang_16 yin_21 ba_25 de_28 la_31 ni_34 
K02D0008_H0009:276b-22	ming dang brda tsam du tha snyad kyis gdags pa ma gtogs par skye ba'am 'gag pa med de /	ming_0 dang_5 brda_10 tsam_15 du_20 tha_23 snyad_27 kyis_33 'dogs_38 ba_44 ma_47 gtogs_50 ba_56 skye_60 ba_65 'gag_71 ba_76 med_79 de_83 
K02D0008_H0009:276b-23	ming de ni /	ming_0 de_5 ni_8 
K02D0008_H0009:276b-24	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:276b-25	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:276b-26	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:276b-27	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:276b-28	'di lta ste /	'di_0 lta_4 ste_8 
K02D0008_H0009:276b-29	dper na /	dper_0 na_5 
K02D0008_H0009:276b-30	nang gi gzugs zhes ming du bya ba ni /	nang_0 gi_5 gzugs_8 zhes_14 ming_19 du_24 byed_27 ba_31 ni_34 
K02D0008_H0009:276b-31	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:276b-32	chos su btags pa de la ni /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 ni_23 
K02D0008_H0009:276b-33	ming dang brda tsam du tha snyad kyis gdags pa ma gtogs par skye ba'am 'gag pa med de /	ming_0 dang_5 brda_10 tsam_15 du_20 tha_23 snyad_27 kyis_33 'dogs_38 ba_44 ma_47 gtogs_50 ba_56 skye_60 ba_65 'gag_71 ba_76 med_79 de_83 
K02D0008_H0009:276b-34	ming de ni /	ming_0 de_5 ni_8 
K02D0008_H0009:276b-35	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:276b-36	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:276b-37	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:276b-38	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:276b-39	'di lta ste /	'di_0 lta_4 ste_8 
K02D0008_H0009:276b-40	dper na /	dper_0 na_5 
K02D0008_H0009:276b-41	nang gi tshor ba zhes ming du bya ba ni /	nang_0 gi_5 tshor_8 ba_14 zhes_17 ming_22 du_27 byed_30 ba_34 ni_37 
K02D0008_H0009:276b-42	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:276b-43	chos su btags pa de la ni /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 ni_23 
K02D0008_H0009:277a-0	ming dang brda @277a *//	ming_0 dang_5 brda_10 
K02D0008_H0009:277a-1	tsam du tha snyad kyis gdags pa ma gtogs par skye ba'am 'gag pa med de /	tsam_0 du_5 tha_8 snyad_12 kyis_18 'dogs_23 ba_29 ma_32 gtogs_35 ba_41 skye_45 ba_50 'gag_56 ba_61 med_64 de_68 
K02D0008_H0009:277a-2	ming de ni /	ming_0 de_5 ni_8 
K02D0008_H0009:277a-3	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:277a-4	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:277a-5	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:277a-6	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:277a-7	'di lta ste /	'di_0 lta_4 ste_8 
K02D0008_H0009:277a-8	dper na /	dper_0 na_5 
K02D0008_H0009:277a-9	nang gi 'du shes zhes ming du bya ba ni /	nang_0 gi_5 'du_8 shes_12 zhes_17 ming_22 du_27 byed_30 ba_34 ni_37 
K02D0008_H0009:277a-10	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:277a-11	chos su btags pa de la ni /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 ni_23 
K02D0008_H0009:277a-12	ming dang brda tsam du tha snyad kyis gdags pa ma gtogs par skye ba'am 'gag pa med de /	ming_0 dang_5 brda_10 tsam_15 du_20 tha_23 snyad_27 kyis_33 'dogs_38 ba_44 ma_47 gtogs_50 ba_56 skye_60 ba_65 'gag_71 ba_76 med_79 de_83 
K02D0008_H0009:277a-13	ming de ni /	ming_0 de_5 ni_8 
K02D0008_H0009:277a-14	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:277a-15	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:277a-16	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:277a-17	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:277a-18	'di lta ste /	'di_0 lta_4 ste_8 
K02D0008_H0009:277a-19	dper na; nang gi 'du byed rnams zhes ming du bya ba ni /	dper_0 na;_5 nang_9 gi_14 'du_17 byed_21 rnams_26 zhes_32 ming_37 du_42 byed_45 ba_49 ni_52 
K02D0008_H0009:277a-20	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:277a-21	chos su btags pa de la ni /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 ni_23 
K02D0008_H0009:277a-22	ming dang brda tsam du tha snyad kyis gdags pa ma gtogs par skye ba'am 'gag pa med de /	ming_0 dang_5 brda_10 tsam_15 du_20 tha_23 snyad_27 kyis_33 'dogs_38 ba_44 ma_47 gtogs_50 ba_56 skye_60 ba_65 'gag_71 ba_76 med_79 de_83 
K02D0008_H0009:277a-23	ming de ni /	ming_0 de_5 ni_8 
K02D0008_H0009:277a-24	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:277a-25	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:277a-26	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:277a-27	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:277a-28	'di lta ste /	'di_0 lta_4 ste_8 
K02D0008_H0009:277a-29	dper na /	dper_0 na_5 
K02D0008_H0009:277a-30	nang gi rnam par shes pa zhes ming du bya ba ni /	nang_0 gi_5 rnam_8 ba_13 shes_17 ba_22 zhes_25 ming_30 du_35 byed_38 ba_42 ni_45 
K02D0008_H0009:277a-31	gdags pa tsam du zad de /	'dogs_0 ba_6 tsam_9 du_14 zad_17 de_21 
K02D0008_H0009:277a-32	chos su btags pa de la ni /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 ni_23 
K02D0008_H0009:277a-33	ming dang brda tsam du tha snyad kyis gdags pa	ming_0 dang_5 brda_10 tsam_15 du_20 tha_23 snyad_27 kyis_33 'dogs_38 ba_44 
K02D0008_H0009:277a-34	ma gtogs par skye ba'am 'gag pa med de; ming	ma_0 gtogs_3 ba_9 skye_13 ba_18 'gag_24 ba_29 med_32 de;_36 ming_40 
K02D0008_H0009:277a-35	de ni / nang na'ang med /	de_0 ni_3 nang_8 na_13 med_20 
K02D0008_H0009:277a-36	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:277a-37	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:277a-38	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:277a-39	de bzhin du shes rab kyi pha rol tu phyin pa dang /	de_0 bzhin_3 du_9 shes_12 rab_17 kyi_21 pha_25 rol_29 tu_33 phyin_36 ba_42 dang_45 
K02D0008_H0009:277a-40	byang chub sems dpa' dang /	byang_0 chub_6 sems_11 dpa'_16 dang_21 
K02D0008_H0009:277b-0	@277b byang chub sems dpa'i ming dang /	byang_6 chub_12 sems_17 dpa_22 ming_28 dang_33 
K02D0008_H0009:277b-1	chos de dag thams cad ni /	chos_0 de_5 'dag_8 thams_12 cad_18 ni_22 
K02D0008_H0009:277b-2	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:277b-3	chos su btags pa de la ni /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 ni_23 
K02D0008_H0009:277b-4	ming dang brda tsam du tha snyad kyis gdags pa ma gtogs par skye ba'am 'gag pa med de /	ming_0 dang_5 brda_10 tsam_15 du_20 tha_23 snyad_27 kyis_33 'dogs_38 ba_44 ma_47 gtogs_50 ba_56 skye_60 ba_65 'gag_71 ba_76 med_79 de_83 
K02D0008_H0009:277b-5	ming de ni /	ming_0 de_5 ni_8 
K02D0008_H0009:277b-6	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:277b-7	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:277b-8	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:277b-9	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:277b-10	mig ces bya ba 'di ni /	mig_0 ces_4 byed_8 ba_12 'di_15 ni_19 
K02D0008_H0009:277b-11	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:277b-12	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:277b-13	mig ces ming dang brda tsam du tha snyad kyis	mig_0 ces_4 ming_8 dang_13 brda_18 tsam_23 du_28 tha_31 snyad_35 kyis_41 
K02D0008_H0009:277b-14	gdags pa ma gtogs par skye ba'am 'gag pa med	'dogs_0 ba_6 ma_9 gtogs_12 ba_18 skye_22 ba_27 'gag_33 ba_38 med_41 
K02D0008_H0009:277b-15	de / ming de ni /	de_0 ming_5 de_10 ni_13 
K02D0008_H0009:277b-16	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:277b-17	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:277b-18	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:277b-19	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:277b-20	rna ba zhes bya ba 'di ni /	rna_0 ba_4 zhes_7 byed_12 ba_16 'di_19 ni_23 
K02D0008_H0009:277b-21	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:277b-22	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:277b-23	rna ba zhes ming dang brda tsam du tha snyad	rna_0 ba_4 zhes_7 ming_12 dang_17 brda_22 tsam_27 du_32 tha_35 snyad_39 
K02D0008_H0009:277b-24	kyis gdags pa ma gtogs par skye ba'am 'gag pa	kyis_0 'dogs_5 ba_11 ma_14 gtogs_17 ba_23 skye_27 ba_32 'gag_38 ba_43 
K02D0008_H0009:277b-25	med de / ming de ni /	med_0 de_4 ming_9 de_14 ni_17 
K02D0008_H0009:277b-26	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:277b-27	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:277b-28	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:277b-29	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:277b-30	sna zhes bya ba 'di ni /	sna_0 zhes_4 byed_9 ba_13 'di_16 ni_20 
K02D0008_H0009:277b-31	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:277b-32	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:277b-33	sna zhes ming dang brda tsam du tha snyad kyis	sna_0 zhes_4 ming_9 dang_14 brda_19 tsam_24 du_29 tha_32 snyad_36 kyis_42 
K02D0008_H0009:277b-34	gdags pa ma gtogs par skye ba'am 'gag pa med	'dogs_0 ba_6 ma_9 gtogs_12 ba_18 skye_22 ba_27 'gag_33 ba_38 med_41 
K02D0008_H0009:277b-35	de / ming de ni; nang na'ang med /	de_0 ming_5 de_10 ni;_13 nang_17 na_22 med_29 
K02D0008_H0009:277b-36	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:277b-37	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:277b-38	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:277b-39	lce zhes bya ba 'di ni /	lce_0 zhes_4 byed_9 ba_13 'di_16 ni_20 
K02D0008_H0009:277b-40	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:278a-0	chos su btags pa de la 'di lta @278a *//	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 
K02D0008_H0009:278a-1	ste; lce zhes ming dang brda tsam du tha snyad	ste;_0 lce_5 zhes_9 ming_14 dang_19 brda_24 tsam_29 du_34 tha_37 snyad_41 
K02D0008_H0009:278a-2	kyis gdags pa ma gtogs par skye ba'am 'gag pa	kyis_0 'dogs_5 ba_11 ma_14 gtogs_17 ba_23 skye_27 ba_32 'gag_38 ba_43 
K02D0008_H0009:278a-3	med de / ming de ni /	med_0 de_4 ming_9 de_14 ni_17 
K02D0008_H0009:278a-4	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:278a-5	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:278a-6	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:278a-7	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:278a-8	lus zhes bya ba 'di ni /	lus_0 zhes_4 byed_9 ba_13 'di_16 ni_20 
K02D0008_H0009:278a-9	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:278a-10	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:278a-11	lus zhes ming dang brda tsam du tha snyad kyis	lus_0 zhes_4 ming_9 dang_14 brda_19 tsam_24 du_29 tha_32 snyad_36 kyis_42 
K02D0008_H0009:278a-12	gdags pa ma gtogs par skye ba'am 'gag pa med	'dogs_0 ba_6 ma_9 gtogs_12 ba_18 skye_22 ba_27 'gag_33 ba_38 med_41 
K02D0008_H0009:278a-13	de / ming de ni /	de_0 ming_5 de_10 ni_13 
K02D0008_H0009:278a-14	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:278a-15	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:278a-16	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:278a-17	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:278a-18	yid ces bya ba 'di ni /	yid_0 ces_4 byed_8 ba_12 'di_15 ni_19 
K02D0008_H0009:278a-19	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:278a-20	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:278a-21	yid ces ming dang brda tsam du tha snyad kyis	yid_0 ces_4 ming_8 dang_13 brda_18 tsam_23 du_28 tha_31 snyad_35 kyis_41 
K02D0008_H0009:278a-22	gdags pa ma gtogs par skye ba'am 'gag pa med	'dogs_0 ba_6 ma_9 gtogs_12 ba_18 skye_22 ba_27 'gag_33 ba_38 med_41 
K02D0008_H0009:278a-23	de / ming de ni /	de_0 ming_5 de_10 ni_13 
K02D0008_H0009:278a-24	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:278a-25	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:278a-26	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:278a-27	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:278a-28	gzugs zhes bya ba 'di ni /	gzugs_0 zhes_6 byed_11 ba_15 'di_18 ni_22 
K02D0008_H0009:278a-29	chos su gdags pa tsam du zad de; chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de;_29 chos_33 su_38 'dogs_41 ba_47 de_50 la_53 'di_56 lta_60 ste_64 
K02D0008_H0009:278a-30	gzugs zhes ming dang brda tsam du tha snyad kyis	gzugs_0 zhes_6 ming_11 dang_16 brda_21 tsam_26 du_31 tha_34 snyad_38 kyis_44 
K02D0008_H0009:278a-31	gdags pa ma gtogs par skye ba'am 'gag pa med	'dogs_0 ba_6 ma_9 gtogs_12 ba_18 skye_22 ba_27 'gag_33 ba_38 med_41 
K02D0008_H0009:278a-32	de / ming de ni /	de_0 ming_5 de_10 ni_13 
K02D0008_H0009:278a-33	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:278a-34	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:278a-35	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:278a-36	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:278a-37	sgra zhes bya ba 'di ni /	sgra_0 zhes_5 byed_10 ba_14 'di_17 ni_21 
K02D0008_H0009:278a-38	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:278a-39	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:278b-0	sgra zhes ming dang brda @278b tsam du tha snyad	sgra_0 zhes_5 ming_10 dang_15 brda_20 tsam_31 du_36 tha_39 snyad_43 
K02D0008_H0009:278b-1	kyis gdags pa ma gtogs par skye ba'am 'gag pa	kyis_0 'dogs_5 ba_11 ma_14 gtogs_17 ba_23 skye_27 ba_32 'gag_38 ba_43 
K02D0008_H0009:278b-2	med de / ming de ni /	med_0 de_4 ming_9 de_14 ni_17 
K02D0008_H0009:278b-3	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:278b-4	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:278b-5	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:278b-6	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:278b-7	dri zhes bya ba 'di ni /	'dri_0 zhes_4 byed_9 ba_13 'di_16 ni_20 
K02D0008_H0009:278b-8	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:278b-9	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:278b-10	dri zhes ming dang brda tsam du tha snyad kyis	'dri_0 zhes_4 ming_9 dang_14 brda_19 tsam_24 du_29 tha_32 snyad_36 kyis_42 
K02D0008_H0009:278b-11	gdags pa ma gtogs par skye ba'am 'gag pa med	'dogs_0 ba_6 ma_9 gtogs_12 ba_18 skye_22 ba_27 'gag_33 ba_38 med_41 
K02D0008_H0009:278b-12	de / ming de ni; nang na'ang med /	de_0 ming_5 de_10 ni;_13 nang_17 na_22 med_29 
K02D0008_H0009:278b-13	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:278b-14	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:278b-15	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:278b-16	ro zhes bya ba 'di ni /	ro_0 zhes_3 byed_8 ba_12 'di_15 ni_19 
K02D0008_H0009:278b-17	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:278b-18	chos su btags pa de la 'di lta ste; ro	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste;_31 ro_36 
K02D0008_H0009:278b-19	zhes ming dang brda tsam du tha snyad kyis gdags	zhes_0 ming_5 dang_10 brda_15 tsam_20 du_25 tha_28 snyad_32 kyis_38 'dogs_43 
K02D0008_H0009:278b-20	pa ma gtogs par skye ba'am 'gag pa med de	ba_0 ma_3 gtogs_6 ba_12 skye_16 ba_21 'gag_27 ba_32 med_35 de_39 
K02D0008_H0009:278b-21	/ ming de ni /	ming_2 de_7 ni_10 
K02D0008_H0009:278b-22	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:278b-23	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:278b-24	gnyis ka med par yang mi dmigs so; ;rab 'byor /	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so;_31 ;rab_35 'byor_40 
K02D0008_H0009:278b-25	reg ces bya ba 'di ni /	reg_0 ces_4 byed_8 ba_12 'di_15 ni_19 
K02D0008_H0009:278b-26	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:278b-27	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:278b-28	reg ces ming dang brda tsam du tha snyad kyis	reg_0 ces_4 ming_8 dang_13 brda_18 tsam_23 du_28 tha_31 snyad_35 kyis_41 
K02D0008_H0009:278b-29	gdags pa ma gtogs par skye ba'am 'gag pa med	'dogs_0 ba_6 ma_9 gtogs_12 ba_18 skye_22 ba_27 'gag_33 ba_38 med_41 
K02D0008_H0009:278b-30	de / ming de ni /	de_0 ming_5 de_10 ni_13 
K02D0008_H0009:278b-31	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:278b-32	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:278b-33	gnyis ka med par yang mi dmigs so //	gnyis_0 ka_6 med_9 ba_13 yang_17 mi_22 dmigs_25 so_31 
K02D0008_H0009:278b-34	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:278b-35	chos zhes bya ba 'di ni /	chos_0 zhes_5 byed_10 ba_14 'di_17 ni_21 
K02D0008_H0009:278b-36	chos su gtags pa tsam du zad de /	chos_0 su_5 gtag_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:278b-37	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:278b-38	chos zhes ming dang brda tsam du tha snyad kyis	chos_0 zhes_5 ming_10 dang_15 brda_20 tsam_25 du_30 tha_33 snyad_37 kyis_43 
K02D0008_H0009:278b-39	gdags pa ma gtogs par skye ba'am 'gag pa med	'dogs_0 ba_6 ma_9 gtogs_12 ba_18 skye_22 ba_27 'gag_33 ba_38 med_41 
K02D0008_H0009:278b-40	de / ming de ni /	de_0 ming_5 de_10 ni_13 
K02D0008_H0009:278b-41	nang na'ang med /	nang_0 na_5 med_12 
K02D0008_H0009:278b-42	phyi rol na'ang med /	phyi_0 rol_5 na_9 med_16 
K02D0008_H0009:279a-0	gnyis @279a *//	gnyis_0 
K02D0008_H0009:279a-1	ka med par yang mi dmigs so //	ka_0 med_3 ba_7 yang_11 mi_16 dmigs_19 so_25 
K02D0008_H0009:279a-2	rab 'byor /	rab_0 'byor_4 
K02D0008_H0009:279a-3	mig gi khams zhes bya ba 'di ni /	mig_0 gi_4 khams_7 zhes_13 byed_18 ba_22 'di_25 ni_29 
K02D0008_H0009:279a-4	chos su gdags pa tsam du zad de /	chos_0 su_5 'dogs_8 ba_14 tsam_17 du_22 zad_25 de_29 
K02D0008_H0009:279a-5	chos su btags pa de la 'di lta ste /	chos_0 su_5 'dogs_8 ba_14 de_17 la_20 'di_23 lta_27 ste_31 
K02D0008_H0009:279a-6	mig gi khams zhes ming dang brda tsam du tha	mig_0 gi_4 khams_7 zhes_13 ming_18 dang_23 brda_28 tsam_33 du_38 tha_41 
K02D0008_H0009:279a-7	snyad kyis gdags pa ma gtogs par skye ba'am 'gag	snyad_0 kyis_6 'dogs_11 ba_17 ma_20 gtogs_23 ba_29 skye_33 ba_38 'gag_44 
