K05D0010_H0012:1b-0	@1b [dd] #//	[dd]_4 
K05D0010_H0012:278b-33	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:279a-0	rab 'byor @279a *//	rab_0 'byor_4 
K05D0010_H0012:279a-1	gzugs kyi rang bzhin ni gnas pa'am mi gnas pa ma yin pa dang /	gzugs_0 kyi_6 rang_10 bzhin_15 ni_21 gnas_24 ba_29 mi_35 gnas_38 ba_43 ma_46 yin_49 ba_53 dang_56 
K05D0010_H0012:279a-2	rnam par shes pa'i rang bzhin gyi bar du gnas pa'am mi gnas pa ma yin pa'i phyir ro //	rnam_0 ba_5 shes_9 ba_14 rang_19 bzhin_24 gyi_30 ba_34 du_38 gnas_41 ba_46 mi_52 gnas_55 ba_60 ma_63 yin_66 ba_70 phyir_75 ro_81 
K05D0010_H0012:279a-3	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:279a-4	'di ltar gzugs ni gzugs kyis stong pa dang /	'di_0 ltar_4 gzugs_9 ni_15 gzugs_18 kyis_24 stong_29 ba_35 dang_38 
K05D0010_H0012:279a-5	rnam par shes pa'i bar du rnam par shes pas stong pa'i phyir ro //	rnam_0 ba_5 shes_9 ba_14 ba_19 du_23 rnam_26 ba_31 shes_35 ba_40 stong_44 ba_50 phyir_55 ro_61 
K05D0010_H0012:279a-6	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279a-7	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:279a-8	dper na /	dper_0 na_5 
K05D0010_H0012:279a-9	mig gi stong pa nyid ni gnas pa'ang ma yin /	mig_0 gi_4 stong_7 ba_13 nyid_16 ni_21 gnas_24 ba_29 ma_36 yin_39 
K05D0010_H0012:279a-10	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279a-11	yid kyi stong pa nyid kyi bar du gnas pa'ang ma yin /	yid_0 kyi_4 stong_8 ba_14 nyid_17 kyi_22 ba_26 du_30 gnas_33 ba_38 ma_45 yin_48 
K05D0010_H0012:279a-12	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279a-13	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279a-14	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin /	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 
K05D0010_H0012:279a-15	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279a-16	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:279a-17	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279a-18	mig gi rang bzhin ni gnas pa'am mi gnas pa ma yin pa dang /	mig_0 gi_4 rang_7 bzhin_12 ni_18 gnas_21 ba_26 mi_32 gnas_35 ba_40 ma_43 yin_46 ba_50 dang_53 
K05D0010_H0012:279a-19	yid kyi rang bzhin gyi bar du gnas pa'am mi gnas pa ma yin pa'i phyir ro //	yid_0 kyi_4 rang_8 bzhin_13 gyi_19 ba_23 du_27 gnas_30 ba_35 mi_41 gnas_44 ba_49 ma_52 yin_55 ba_59 phyir_64 ro_70 
K05D0010_H0012:279a-20	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:279a-21	'di ltar mig ni mig gis stong pa dang /	'di_0 ltar_4 mig_9 ni_13 mig_16 gis_20 stong_24 ba_30 dang_33 
K05D0010_H0012:279a-22	yid kyi bar du yid kyis stong pa'i phyir ro //	yid_0 kyi_4 ba_8 du_12 yid_15 kyis_19 stong_24 ba_30 phyir_35 ro_41 
K05D0010_H0012:279a-23	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279a-24	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:279a-25	dper na /	dper_0 na_5 
K05D0010_H0012:279a-26	gzugs kyi stong pa nyid ni gnas pa'ang ma yin /	gzugs_0 kyi_6 stong_10 ba_16 nyid_19 ni_24 gnas_27 ba_32 ma_39 yin_42 
K05D0010_H0012:279a-27	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279a-28	chos kyi stong pa nyid kyi bar du gnas pa'ang ma yin /	chos_0 kyi_5 stong_9 ba_15 nyid_18 kyi_23 ba_27 du_31 gnas_34 ba_39 ma_46 yin_49 
K05D0010_H0012:279a-29	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279a-30	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279a-31	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin /	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 
K05D0010_H0012:279a-32	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279a-33	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:279a-34	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279b-0	gzugs kyi rang bzhin ni gnas pa'am mi gnas @279b pa ma yin pa dang /	gzugs_0 kyi_6 rang_10 bzhin_15 ni_21 gnas_24 ba_29 mi_35 gnas_38 ba_49 ma_52 yin_55 ba_59 dang_62 
K05D0010_H0012:279b-1	chos kyi rang bzhin gyi bar du gnas pa'am mi gnas pa ma yin pa'i phyir ro //	chos_0 kyi_5 rang_9 bzhin_14 gyi_20 ba_24 du_28 gnas_31 ba_36 mi_42 gnas_45 ba_50 ma_53 yin_56 ba_60 phyir_65 ro_71 
K05D0010_H0012:279b-2	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:279b-3	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279b-4	'di ltar gzugs ni gzugs kyis stong pa dang /	'di_0 ltar_4 gzugs_9 ni_15 gzugs_18 kyis_24 stong_29 ba_35 dang_38 
K05D0010_H0012:279b-5	chos rnams kyi bar ni chos rnams kyis stong pa'i phyir ro //	chos_0 rnams_5 kyi_11 ba_15 ni_19 chos_22 rnams_27 kyis_33 stong_38 ba_44 phyir_49 ro_55 
K05D0010_H0012:279b-6	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279b-7	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:279b-8	dper na /	dper_0 na_5 
K05D0010_H0012:279b-9	mig gi rnam par shes pa'i stong pa nyid ni gnas pa'ang ma yin /	mig_0 gi_4 rnam_7 ba_12 shes_16 ba_21 stong_26 ba_32 nyid_35 ni_40 gnas_43 ba_48 ma_55 yin_58 
K05D0010_H0012:279b-10	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279b-11	yid kyi rnam par shes pa'i stong pa nyid kyi bar du gnas pa'ang ma yin /	yid_0 kyi_4 rnam_8 ba_13 shes_17 ba_22 stong_27 ba_33 nyid_36 kyi_41 ba_45 du_49 gnas_52 ba_57 ma_64 yin_67 
K05D0010_H0012:279b-12	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279b-13	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279b-14	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin /	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 
K05D0010_H0012:279b-15	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279b-16	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:279b-17	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279b-18	mig gi rnam par shes pa'i rang bzhin ni gnas pa'am mi gnas pa ma yin pa dang /	mig_0 gi_4 rnam_7 ba_12 shes_16 ba_21 rang_26 bzhin_31 ni_37 gnas_40 ba_45 mi_51 gnas_54 ba_59 ma_62 yin_65 ba_69 dang_72 
K05D0010_H0012:279b-19	yid kyi rnam par shes pa'i rang bzhin gyi bar	yid_0 kyi_4 rnam_8 ba_13 shes_17 ba_22 rang_27 bzhin_32 gyi_38 ba_42 
K05D0010_H0012:279b-20	du gnas pa'am mi gnas pa ma yin pa'i phyir	du_0 gnas_3 ba_8 mi_14 gnas_17 ba_22 ma_25 yin_28 ba_32 phyir_37 
K05D0010_H0012:279b-21	ro // de ci'i phyir zhe na /	ro_0 de_6 ci_9 phyir_14 zhe_20 na_24 
K05D0010_H0012:279b-22	'di ltar mig gi rnam par shes pa ni mig gi rnam par shes pas stong pa dang /	'di_0 ltar_4 mig_9 gi_13 rnam_16 ba_21 shes_25 ba_30 ni_33 mig_36 gi_40 rnam_43 ba_48 shes_52 ba_57 stong_61 ba_67 dang_70 
K05D0010_H0012:279b-23	yid kyi rnam par shes pa'i bar du yid kyi rnam par shes pas stong pa'i phyir ro //	yid_0 kyi_4 rnam_8 ba_13 shes_17 ba_22 ba_27 du_31 yid_34 kyi_38 rnam_42 ba_47 shes_51 ba_56 stong_60 ba_66 phyir_71 ro_77 
K05D0010_H0012:279b-24	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279b-25	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:279b-26	dper na /	dper_0 na_5 
K05D0010_H0012:279b-27	mig gi 'dus te reg pa'i stong pa nyid ni gnas pa'ang ma yin /	mig_0 gi_4 'du_7 te_12 reg_15 ba_19 stong_24 ba_30 nyid_33 ni_38 gnas_41 ba_46 ma_53 yin_56 
K05D0010_H0012:279b-28	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279b-29	yid kyi 'dus te reg pa'i stong pa nyid kyi bar du gnas pa'ang ma yin /	yid_0 kyi_4 'du_8 te_13 reg_16 ba_20 stong_25 ba_31 nyid_34 kyi_39 ba_43 du_47 gnas_50 ba_55 ma_62 yin_65 
K05D0010_H0012:279b-30	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:279b-31	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:279b-32	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin /	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 
K05D0010_H0012:280a-0	mi gnas pa'ang ma yin @280a *//	mi_0 gnas_3 ba_8 ma_15 yin_18 
K05D0010_H0012:280a-1	no; ;de ci'i phyir zhe na /	no;_0 ;de_4 ci_8 phyir_13 zhe_19 na_23 
K05D0010_H0012:280a-2	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:280a-3	mig gi 'dus te reg pa'i rang bzhin ni gnas pa'am mi gnas pa ma yin pa dang /	mig_0 gi_4 'du_7 te_12 reg_15 ba_19 rang_24 bzhin_29 ni_35 gnas_38 ba_43 mi_49 gnas_52 ba_57 ma_60 yin_63 ba_67 dang_70 
K05D0010_H0012:280a-4	yid kyi 'dus te reg pa'i rang bzhin gyi bar	yid_0 kyi_4 'du_8 te_13 reg_16 ba_20 rang_25 bzhin_30 gyi_36 ba_40 
K05D0010_H0012:280a-5	du gnas pa'am mi gnas pa ma yin pa'i phyir	du_0 gnas_3 ba_8 mi_14 gnas_17 ba_22 ma_25 yin_28 ba_32 phyir_37 
K05D0010_H0012:280a-6	ro // de ci'i phyir zhe na /	ro_0 de_6 ci_9 phyir_14 zhe_20 na_24 
K05D0010_H0012:280a-7	'di ltar mig gi 'dus te reg pa ni mig gi 'dus te reg pas stong pa dang /	'di_0 ltar_4 mig_9 gi_13 'du_16 te_21 reg_24 ba_28 ni_31 mig_34 gi_38 'du_41 te_46 reg_49 ba_53 stong_57 ba_63 dang_66 
K05D0010_H0012:280a-8	yid kyi 'dus te reg pa'i bar du yid kyi 'dus te reg pas stong pa'i phyir ro //	yid_0 kyi_4 'du_8 te_13 reg_16 ba_20 ba_25 du_29 yid_32 kyi_36 'du_40 te_45 reg_48 ba_52 stong_56 ba_62 phyir_67 ro_73 
K05D0010_H0012:280a-9	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:280a-10	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:280a-11	dper na /	dper_0 na_5 
K05D0010_H0012:280a-12	mig gi 'dus te reg pa'i rkyen gyis tshor ba'i stong pa nyid ni gnas pa'ang ma yin /	mig_0 gi_4 'du_7 te_12 reg_15 ba_19 rkyen_24 gyis_30 tshor_35 ba_41 stong_46 ba_52 nyid_55 ni_60 gnas_63 ba_68 ma_75 yin_78 
K05D0010_H0012:280a-13	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:280a-14	yid kyi 'dus te reg pa'i rkyen gyis tshor ba'i	yid_0 kyi_4 'du_8 te_13 reg_16 ba_20 rkyen_25 gyis_31 tshor_36 ba_42 
K05D0010_H0012:280a-15	stong pa nyid kyi bar du gnas pa'ang ma yin	stong_0 ba_6 nyid_9 kyi_14 ba_18 du_22 gnas_25 ba_30 ma_37 yin_40 
K05D0010_H0012:280a-16	/ mi gnas pa'ang ma yin no //	mi_2 gnas_5 ba_10 ma_17 yin_20 no_24 
K05D0010_H0012:280a-17	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:280a-18	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin /	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 
K05D0010_H0012:280a-19	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:280a-20	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:280a-21	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:280a-22	mig gi 'dus te reg pa'i rkyen gyis tshor ba'i	mig_0 gi_4 'du_7 te_12 reg_15 ba_19 rkyen_24 gyis_30 tshor_35 ba_41 
K05D0010_H0012:280a-23	rang bzhin ni gnas pa'am mi gnas pa ma yin	rang_0 bzhin_5 ni_11 gnas_14 ba_19 mi_25 gnas_28 ba_33 ma_36 yin_39 
K05D0010_H0012:280a-24	pa dang / yid kyi 'dus te reg pa'i rkyen	ba_0 dang_3 yid_10 kyi_14 'du_18 te_23 reg_26 ba_30 rkyen_35 
K05D0010_H0012:280a-25	gyis tshor ba'i rang bzhin gyi bar du gnas pa'am	gyis_0 tshor_5 ba_11 rang_16 bzhin_21 gyi_27 ba_31 du_35 gnas_38 ba_43 
K05D0010_H0012:280a-26	mi gnas pa ma yin pa'i phyir ro //	mi_0 gnas_3 ba_8 ma_11 yin_14 ba_18 phyir_23 ro_29 
K05D0010_H0012:280a-27	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:280a-28	'di ltar mig gi 'dus te reg pa'i rkyen gyis	'di_0 ltar_4 mig_9 gi_13 'du_16 te_21 reg_24 ba_28 rkyen_33 gyis_39 
K05D0010_H0012:280a-29	tshor ba ni mig gi 'dus te reg pa'i rkyen	tshor_0 ba_6 ni_9 mig_12 gi_16 'du_19 te_24 reg_27 ba_31 rkyen_36 
K05D0010_H0012:280a-30	gyis tshor bas stong pa dang /	gyis_0 tshor_5 ba_11 stong_15 ba_21 dang_24 
K05D0010_H0012:280a-31	yid kyi 'dus te reg pa'i rkyen gyis tshor ba'i	yid_0 kyi_4 'du_8 te_13 reg_16 ba_20 rkyen_25 gyis_31 tshor_36 ba_42 
K05D0010_H0012:280b-0	bar du yid kyi 'dus te reg @280b pa'i rkyen	ba_0 du_4 yid_7 kyi_11 'du_15 te_20 reg_23 ba_33 rkyen_38 
K05D0010_H0012:280b-1	gyis tshor bas stong pa'i phyir ro //	gyis_0 tshor_5 ba_11 stong_15 ba_21 phyir_26 ro_32 
K05D0010_H0012:280b-2	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:280b-3	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:280b-4	dper na /	dper_0 na_5 
K05D0010_H0012:280b-5	rmi lam ni gnas pa'ang ma yin /	rmi_0 lam_4 ni_8 gnas_11 ba_16 ma_23 yin_26 
K05D0010_H0012:280b-6	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:280b-7	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:280b-8	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin /	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 
K05D0010_H0012:280b-9	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:280b-10	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:280b-11	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:280b-12	dper na /	dper_0 na_5 
K05D0010_H0012:280b-13	sgyu ma dang /	sgyu_0 ma_5 dang_8 
K05D0010_H0012:280b-14	smig rgyu dang /	smig_0 rgyu_5 dang_10 
K05D0010_H0012:280b-15	brag ca dang /	brag_0 ca_5 dang_8 
K05D0010_H0012:280b-16	mig yor dang /	mig_0 yor_4 dang_8 
K05D0010_H0012:280b-17	de bzhin gshegs pas sprul pa ni gnas pa'ang ma yin /	de_0 bzhin_3 gshegs_9 ba_16 sprul_20 ba_26 ni_29 gnas_32 ba_37 ma_44 yin_47 
K05D0010_H0012:280b-18	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:280b-19	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:280b-20	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin /	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 
K05D0010_H0012:280b-21	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:280b-22	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:280b-23	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:280b-24	rmi lam gyi rang bzhin ni gnas pa'am mi gnas pa ma yin pa'i phyir ro //	rmi_0 lam_4 gyi_8 rang_12 bzhin_17 ni_23 gnas_26 ba_31 mi_37 gnas_40 ba_45 ma_48 yin_51 ba_55 phyir_60 ro_66 
K05D0010_H0012:280b-25	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:280b-26	'di ltar rmi lam gyi rang bzhin ni rmi lam gyi rang bzhin gyis stong pa'i phyir ro //	'di_0 ltar_4 rmi_9 lam_13 gyi_17 rang_21 bzhin_26 ni_32 rmi_35 lam_39 gyi_43 rang_47 bzhin_52 gyis_58 stong_63 ba_69 phyir_74 ro_80 
K05D0010_H0012:280b-27	sgyu ma dang /	sgyu_0 ma_5 dang_8 
K05D0010_H0012:280b-28	smig rgyu dang /	smig_0 rgyu_5 dang_10 
K05D0010_H0012:280b-29	brag ca dang /	brag_0 ca_5 dang_8 
K05D0010_H0012:280b-30	mig yor dang /	mig_0 yor_4 dang_8 
K05D0010_H0012:280b-31	de bzhin gshegs pas sprul pa ni gnas pa'am mi gnas pa ma yin pa'i phyir ro //	de_0 bzhin_3 gshegs_9 ba_16 sprul_20 ba_26 ni_29 gnas_32 ba_37 mi_43 gnas_46 ba_51 ma_54 yin_57 ba_61 phyir_66 ro_72 
K05D0010_H0012:280b-32	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:280b-33	'di ltar sgyu ma'i rang bzhin ni sgyu ma'i rang bzhin gyis stong pa dang /	'di_0 ltar_4 sgyu_9 ma_14 rang_19 bzhin_24 ni_30 sgyu_33 ma_38 rang_43 bzhin_48 gyis_54 stong_59 ba_65 dang_68 
K05D0010_H0012:280b-34	smig rgyu'i rang bzhin ni smig rgyu'i rang bzhin gyis stong pa dang /	smig_0 rgyu_5 rang_12 bzhin_17 ni_23 smig_26 rgyu_31 rang_38 bzhin_43 gyis_49 stong_54 ba_60 dang_63 
K05D0010_H0012:280b-35	brag ca'i rang bzhin ni brag ca'i rang bzhin gyis stong pa dang /	brag_0 ca_5 rang_10 bzhin_15 ni_21 brag_24 ca_29 rang_34 bzhin_39 gyis_45 stong_50 ba_56 dang_59 
K05D0010_H0012:280b-36	mig yor gyi rang bzhin ni mig yor gyi rang bzhin gyis stong pa dang /	mig_0 yor_4 gyi_8 rang_12 bzhin_17 ni_23 mig_26 yor_30 gyi_34 rang_38 bzhin_43 gyis_49 stong_54 ba_60 dang_63 
K05D0010_H0012:280b-37	de bzhin gshegs pas sprul pa'i rang bzhin ni de	de_0 bzhin_3 gshegs_9 ba_16 sprul_20 ba_26 rang_31 bzhin_36 ni_42 de_45 
K05D0010_H0012:280b-38	bzhin gshegs pas sprul pa'i rang bzhin gyis stong pa'i	bzhin_0 gshegs_6 ba_13 sprul_17 ba_23 rang_28 bzhin_33 gyis_39 stong_44 ba_50 
K05D0010_H0012:280b-39	phyir ro // rab 'byor /	phyir_0 ro_6 rab_12 'byor_16 
K05D0010_H0012:280b-40	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:281a-0	dper @281a *//	dper_0 
K05D0010_H0012:281a-1	na; sbyin pa'i pha rol tu phyin pa ni gnas pa'ang ma yin /	na;_0 sbyin_4 ba_10 pha_15 rol_19 tu_23 phyin_26 ba_32 ni_35 gnas_38 ba_43 ma_50 yin_53 
K05D0010_H0012:281a-2	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:281a-3	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:281a-4	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin mi gnas pa'ang ma yin no //	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 mi_54 gnas_57 ba_62 ma_69 yin_72 no_76 
K05D0010_H0012:281a-5	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:281a-6	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:281a-7	dper na /	dper_0 na_5 
K05D0010_H0012:281a-8	tshul khrims kyi pha rol tu phyin pa dang /	tshul_0 khrims_6 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 dang_37 
K05D0010_H0012:281a-9	bzod pa'i pha rol tu phyin pa dang /	bzod_0 ba_5 pha_10 rol_14 tu_18 phyin_21 ba_27 dang_30 
K05D0010_H0012:281a-10	brtson 'grus kyi pha rol tu phyin pa dang /	brtson_0 'grus_7 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 dang_37 
K05D0010_H0012:281a-11	bsam gtan gyi pha rol tu phyin pa dang /	bsam_0 gtan_5 gyi_10 pha_14 rol_18 tu_22 phyin_25 ba_31 dang_34 
K05D0010_H0012:281a-12	shes rab kyi pha rol tu phyin pa ni gnas pa'ang ma yin /	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 ni_33 gnas_36 ba_41 ma_48 yin_51 
K05D0010_H0012:281a-13	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:281a-14	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:281a-15	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin /	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 
K05D0010_H0012:281a-16	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:281a-17	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:281a-18	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:281a-19	sbyin pa'i pha rol tu phyin pa'i rang bzhin ni gnas pa'am mi gnas pa ma yin pa dang /	sbyin_0 ba_6 pha_11 rol_15 tu_19 phyin_22 ba_28 rang_33 bzhin_38 ni_44 gnas_47 ba_52 mi_58 gnas_61 ba_66 ma_69 yin_72 ba_76 dang_79 
K05D0010_H0012:281a-20	tshul khrims kyi pha rol tu phyin pa dang /	tshul_0 khrims_6 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 dang_37 
K05D0010_H0012:281a-21	bzod pa'i pha rol tu phyin pa dang /	bzod_0 ba_5 pha_10 rol_14 tu_18 phyin_21 ba_27 dang_30 
K05D0010_H0012:281a-22	brtson 'grus kyi pha rol tu phyin pa dang /	brtson_0 'grus_7 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 dang_37 
K05D0010_H0012:281a-23	bsam gtan gyi pha rol tu phyin pa dang /	bsam_0 gtan_5 gyi_10 pha_14 rol_18 tu_22 phyin_25 ba_31 dang_34 
K05D0010_H0012:281a-24	shes rab kyi pha rol tu phyin pa'i rang bzhin	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 rang_35 bzhin_40 
K05D0010_H0012:281a-25	ni gnas pa'am mi gnas pa ma yin pa'i phyir	ni_0 gnas_3 ba_8 mi_14 gnas_17 ba_22 ma_25 yin_28 ba_32 phyir_37 
K05D0010_H0012:281a-26	ro // de ci'i phyir zhe na /	ro_0 de_6 ci_9 phyir_14 zhe_20 na_24 
K05D0010_H0012:281a-27	'di ltar sbyin pa'i pha rol tu phyin pa'i rang bzhin ni /	'di_0 ltar_4 sbyin_9 ba_15 pha_20 rol_24 tu_28 phyin_31 ba_37 rang_42 bzhin_47 ni_53 
K05D0010_H0012:281a-28	sbyin pa'i pha rol tu phyin pa'i rang bzhin gyis stong pa dang /	sbyin_0 ba_6 pha_11 rol_15 tu_19 phyin_22 ba_28 rang_33 bzhin_38 gyis_44 stong_49 ba_55 dang_58 
K05D0010_H0012:281a-29	shes rab kyi pha rol tu phyin pa'i rang bzhin	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 rang_35 bzhin_40 
K05D0010_H0012:281a-30	gyi bar du shes rab kyi pha rol tu phyin	gyi_0 ba_4 du_8 shes_11 rab_16 kyi_20 pha_24 rol_28 tu_32 phyin_35 
K05D0010_H0012:281a-31	pa'i rang bzhin gyis stong pa'i phyir ro //	ba_0 rang_5 bzhin_10 gyis_16 stong_21 ba_27 phyir_32 ro_38 
K05D0010_H0012:281a-32	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:281b-0	'di lta @281b ste; dper na /	'di_0 lta_4 ste;_14 dper_19 na_24 
K05D0010_H0012:281b-1	nang stong pa nyid ni gnas pa'ang ma yin /	nang_0 stong_5 ba_11 nyid_14 ni_19 gnas_22 ba_27 ma_34 yin_37 
K05D0010_H0012:281b-2	mi gnas pa'ang ma yin no //	mi_0 gnas_3 ba_8 ma_15 yin_18 no_22 
K05D0010_H0012:281b-3	rab 'byor /	rab_0 'byor_4 
K05D0010_H0012:281b-4	de bzhin du theg pa chen po de'ang gnas pa'ang ma yin /	de_0 bzhin_3 du_9 theg_12 ba_17 chen_20 po_25 de_28 gnas_35 ba_40 ma_47 yin_50 
