K10D0181_H0182:1b-0	@1b [dd] #//	[dd]_4 
K10D0181_H0182:65a-22	tshul khrims dpag tu med pa dang ldan pa yin	tshul_0 khrims_6 dpog_13 tu_18 med_21 ba_25 dang_28 ldan_33 ba_38 yin_41 
K10D0181_H0182:65a-23	pa'i phyir ro // smras pa /	ba_0 phyir_5 ro_11 smras_17 ba_23 
K10D0181_H0182:65a-24	tshe dang ldan pa sh'a radva ti'i bu /	tshe_0 dang_5 ldan_10 ba_15 sh_18 radva_23 ti_29 bu_34 
K10D0181_H0182:65a-25	ci'i phyir na /	ci_0 phyir_5 na_11 
K10D0181_H0182:65a-26	byang chub sems dpa' rnams tshul khrims dpag tu med pa dang ldan pa yin /	byang_0 chub_6 sems_11 dpa'_16 rnams_21 tshul_27 khrims_33 dpog_40 tu_45 med_48 ba_52 dang_55 ldan_60 ba_65 yin_68 
K10D0181_H0182:65a-27	smras pa /	smras_0 ba_6 
K10D0181_H0182:65a-28	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:65a-29	sems can tshul khrims 'chal pa dpag tu med pa	sems_0 can_5 tshul_9 khrims_15 'chal_22 ba_28 dpog_31 tu_36 med_39 ba_43 
K10D0181_H0182:65a-30	dag 'chal pa'i tshul khrims las yongs su dgrol bar	'dag_0 'chal_4 ba_10 tshul_15 khrims_21 las_28 yongs_32 su_38 'grol_41 ba_47 
K10D0181_H0182:65b-0	'dod pa dang / tshul khrims la dgod @65b par 'dod pa'i phyir ro //	'dod_0 ba_5 dang_8 tshul_15 khrims_21 la_28 'god_31 ba_41 'dod_45 ba_50 phyir_55 ro_61 
K10D0181_H0182:65b-1	smras pa /	smras_0 ba_6 
K10D0181_H0182:65b-2	tshe dang ldan pa sh'a radva ti'i bu /	tshe_0 dang_5 ldan_10 ba_15 sh_18 radva_23 ti_29 bu_34 
K10D0181_H0182:65b-3	'di lta ste /	'di_0 lta_4 ste_8 
K10D0181_H0182:65b-4	'chal pa'i tshul khrims zhes bya ba de gang gi tshig bla dvags /	'chal_0 ba_6 tshul_11 khrims_17 zhes_24 byed_29 ba_33 de_36 gang_39 gi_44 tshig_47 bla_53 dvags_57 
K10D0181_H0182:65b-5	smras pa /	smras_0 ba_6 
K10D0181_H0182:65b-6	'di lta ste /	'di_0 lta_4 ste_8 
K10D0181_H0182:65b-7	'chal pa'i tshul khrims zhes bya ba ni ngar 'dzin pa dang /	'chal_0 ba_6 tshul_11 khrims_17 zhes_24 byed_29 ba_33 ni_36 ngar_39 'dzin_44 ba_50 dang_53 
K10D0181_H0182:65b-8	nga yir 'dzin pa dang /	nga_0 yir_4 'dzin_8 ba_14 dang_17 
K10D0181_H0182:65b-9	dmigs pa'i 'du shes dang /	dmigs_0 ba_6 'du_11 shes_15 dang_20 
K10D0181_H0182:65b-10	sems can du 'du shes pa dang /	sems_0 can_5 du_9 'du_12 shes_16 ba_21 dang_24 
K10D0181_H0182:65b-11	srog tu 'du shes pa dang /	srog_0 tu_5 'du_8 shes_12 ba_17 dang_20 
K10D0181_H0182:65b-12	gang zag tu 'du shes pa dang /	gang_0 zag_5 tu_9 'du_12 shes_16 ba_21 dang_24 
K10D0181_H0182:65b-13	yod par 'du shes pa dang /	yod_0 ba_4 'du_8 shes_12 ba_17 dang_20 
K10D0181_H0182:65b-14	med par 'du shes pa'i tshigs bla dvags te /	med_0 ba_4 'du_8 shes_12 ba_17 tshigs_22 bla_29 dvags_33 te_39 
K10D0181_H0182:65b-15	nyon mongs pa de dag dang gzhan rnams yod na	nyon_0 mongs_5 ba_11 de_14 'dag_17 dang_21 gzhan_26 rnams_32 yod_38 na_42 
K10D0181_H0182:65b-16	'chal pa'i tshul khrims zhes bya ba rab tu phye'o	'chal_0 ba_6 tshul_11 khrims_17 zhes_24 byed_29 ba_33 rab_36 tu_40 'byed_43 
K10D0181_H0182:65b-17	// de lta bas na byang chub sems dpa' chen	de_3 lta_6 ba_10 na_14 byang_17 chub_23 sems_28 dpa'_33 chen_38 
K10D0181_H0182:65b-18	po sems can dpag tu med pa rnams tshul khrims	po_0 sems_3 can_8 dpog_12 tu_17 med_20 ba_24 rnams_27 tshul_33 khrims_39 
K10D0181_H0182:65b-19	la dgod par 'dod cing theg pa 'di la zhugs	la_0 'god_3 ba_8 'dod_12 cing_17 theg_22 ba_27 'di_30 la_34 'jug_37 
K10D0181_H0182:65b-20	// te / tshul khrims dpag tu med pa dang ldan pa de ni nyan thos rnams sam /	te_3 tshul_8 khrims_14 dpog_21 tu_26 med_29 ba_33 dang_36 ldan_41 ba_46 de_49 ni_52 nyan_55 thos_60 rnams_65 sam_71 
K10D0181_H0182:65b-21	rang sangs rgyas rnams kyis zil gyis mnan par sla ba ma yin no //	rang_0 sangs_5 rgya_11 rnams_17 kyis_23 zil_28 gyis_32 gnon_37 ba_42 sla_46 ba_50 ma_53 yin_56 no_60 
K10D0181_H0182:65b-22	byang chub sems dpa' ni /	byang_0 chub_6 sems_11 dpa'_16 ni_21 
K10D0181_H0182:65b-23	'di lta ste /	'di_0 lta_4 ste_8 
K10D0181_H0182:65b-24	tshul khrims kyi pha rol tu phyin pa thams cad	tshul_0 khrims_6 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 thams_37 cad_43 
K10D0181_H0182:65b-25	mkhyen pa nyid du yongs su bsngo ba'i phyir ming	mkhyen_0 ba_7 nyid_10 du_15 yongs_18 su_24 sngo_27 ba_33 phyir_38 ming_44 
K10D0181_H0182:65b-26	tsam gyis kyang nyan thos rnams dang /	tsam_0 gyis_5 kyang_10 nyan_16 thos_21 rnams_26 dang_32 
K10D0181_H0182:65b-27	rang sangs rgyas rnams zil gyis gnon to //	rang_0 sangs_5 rgya_11 rnams_17 zil_23 gyis_27 gnon_32 to_37 
K10D0181_H0182:65b-28	smras pa /	smras_0 ba_6 
K10D0181_H0182:65b-29	tshe dang ldan pa sh'a radva ti'i bu /	tshe_0 dang_5 ldan_10 ba_15 sh_18 radva_23 ti_29 bu_34 
K10D0181_H0182:65b-30	zag pa dang bcas pa'i tshul khrims kyis zag pa	zag_0 ba_4 dang_7 'cha'_12 ba_17 tshul_22 khrims_28 kyis_35 zag_40 ba_44 
K10D0181_H0182:65b-31	med pa'i tshul khrims ji ltar zil gyis gnon par	med_0 ba_4 tshul_9 khrims_15 ji_22 ltar_25 zil_30 gyis_34 gnon_39 ba_44 
K10D0181_H0182:65b-32	'gyur / smras pa /	'gyur_0 smras_8 ba_14 
K10D0181_H0182:65b-33	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:66a-0	'di la zag pa med pa'i tshul khrims @66a *//	'di_0 la_4 zag_7 ba_11 med_14 ba_18 tshul_23 khrims_29 
K10D0181_H0182:66a-1	ni bdag nyid la phan pa'i phyir bskyed pa yin la /	ni_0 bdag_3 nyid_8 la_13 phan_16 ba_21 phyir_26 skyed_32 ba_39 yin_42 la_46 
K10D0181_H0182:66a-2	byang chub sems dpa'i tshul khrims ni sems can dpag	byang_0 chub_6 sems_11 dpa_16 tshul_22 khrims_28 ni_35 sems_38 can_43 dpog_47 
K10D0181_H0182:66a-3	tu med pa rnams kyi ched du yongs su bsngos	tu_0 med_3 ba_7 rnams_10 kyi_16 ched_20 du_25 yongs_28 su_34 sngo_37 
K10D0181_H0182:66a-4	pa yin te / de ltar na byang chub sems	ba_0 yin_3 te_7 de_12 ltar_15 na_20 byang_23 chub_29 sems_34 
K10D0181_H0182:66a-5	dpa'i tshul khrims kyis zag pa med pa'i tshul khrims	dpa_0 tshul_6 khrims_12 kyis_19 zag_24 ba_28 med_31 ba_35 tshul_40 khrims_46 
K10D0181_H0182:66a-6	zil gyis gnon to //	zil_0 gyis_4 gnon_9 to_14 
K10D0181_H0182:66a-7	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:66a-8	gzhan yang /	gzhan_0 yang_6 
K10D0181_H0182:66a-9	gal te byang chub sems dpa' tshul khrims tshad nges pa zhig sgrub tu zin na ni /	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 tshul_28 khrims_34 tshad_41 nges_47 ba_52 'jig_55 sgrub_60 tu_66 zin_69 na_73 ni_76 
K10D0181_H0182:66a-10	zag pa med pa'i tshul khrims kyang zil gyis non par mi 'gyur la /	zag_0 ba_4 med_7 ba_11 tshul_16 khrims_22 kyang_29 zil_35 gyis_39 non_44 ba_48 mi_52 'gyur_55 la_61 
K10D0181_H0182:66a-11	de'i tshul khrims kyang pha rol tu phyin par mi 'gyur ba zhig na /	de_0 tshul_5 khrims_11 kyang_18 pha_24 rol_28 tu_32 phyin_35 ba_41 mi_45 'gyur_48 ba_54 'jig_57 na_62 
K10D0181_H0182:66a-12	gang gi phyir sems can dpag tu med pa rnams	gang_0 gi_5 phyir_8 sems_14 can_19 dpog_23 tu_28 med_31 ba_35 rnams_38 
K10D0181_H0182:66a-13	kyi ched du yongs su bsngo ba de'i phyir byang	kyi_0 ched_4 du_9 yongs_12 su_18 sngo_21 ba_27 de_30 phyir_35 byang_41 
K10D0181_H0182:66a-14	chub sems dpa'i tshul khrims des zag pa med pa'i	chub_0 sems_5 dpa_10 tshul_16 khrims_22 des_29 zag_33 ba_37 med_40 ba_44 
K10D0181_H0182:66a-15	tshul khrims zil gyis non par 'gyur ro //	tshul_0 khrims_6 zil_13 gyis_17 non_22 ba_26 'gyur_30 ro_36 
K10D0181_H0182:66a-16	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:66a-17	dper na /	dper_0 na_5 
K10D0181_H0182:66a-18	nyi ma'i dkyil 'khor 'char ba ni srog chags kyi	nyi_0 ma_4 dkyil_9 'khor_15 'char_21 ba_27 ni_30 srog_33 chags_38 kyi_44 
K10D0181_H0182:66a-19	rigs srin bu me khyer thams cad kyi 'od zil	rigs_0 srin_5 bu_10 me_13 'khyer_16 thams_22 cad_28 kyi_32 'od_36 zil_40 
K10D0181_H0182:66a-20	gyis gnon te // tshe dang ldan pa gang po /	gyis_0 gnon_5 te_10 tshe_16 dang_21 ldan_26 ba_31 gang_34 po_39 
K10D0181_H0182:66a-21	de bzhin du byang chub sems dpa'i tshul khrims thams	de_0 bzhin_3 du_9 byang_12 chub_18 sems_23 dpa_28 tshul_34 khrims_40 thams_47 
K10D0181_H0182:66a-22	cad mkhyen pa nyid du yongs su bsngos pas kyang	cad_0 mkhyen_4 ba_11 nyid_14 du_19 yongs_22 su_28 sngo_31 ba_38 kyang_42 
K10D0181_H0182:66a-23	gzhan mu steg sa can spyod pa pa dang /	gzhan_0 mu_6 steg_9 sa_14 can_17 spyod_21 ba_27 ba_30 dang_33 
K10D0181_H0182:66a-24	kun tu rgyu dang /	kun_0 tu_4 rgyu_7 dang_12 
K10D0181_H0182:66a-25	gcer bu ba la sogs pa nas 'phags pa nyan thos dang /	bcer_0 bu_5 ba_8 la_11 sogs_14 ba_19 nas_22 'phag_26 ba_33 nyan_36 thos_41 dang_46 
K10D0181_H0182:66a-26	rang sangs rgyas kyi bar rnams kyi tshul khrims kyi 'od kyang zil gyis gnon to //	rang_0 sangs_5 rgya_11 kyi_17 ba_21 rnams_25 kyi_31 tshul_35 khrims_41 kyi_48 'od_52 kyang_56 zil_62 gyis_66 gnon_71 to_76 
K10D0181_H0182:66b-0	tshe dang ldan pa @66b gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_23 po_28 
K10D0181_H0182:66b-1	dper na /	dper_0 na_5 
K10D0181_H0182:66b-2	zla ba'i dkyil 'khor 'char ba na skar ma'i gzugs thams cad kyi 'od zil gyis gnon to //	zla_0 ba_4 dkyil_9 'khor_15 'char_21 ba_27 na_30 skar_33 ma_38 gzugs_43 thams_49 cad_55 kyi_59 'od_63 zil_67 gyis_71 gnon_76 to_81 
K10D0181_H0182:66b-3	tshe dang ldan pa gang bo /	tshe_0 dang_5 ldan_10 ba_15 gang_18 'bo_23 
K10D0181_H0182:66b-4	de bzhin du byang chub sems dpa'i tshul khrims thams	de_0 bzhin_3 du_9 byang_12 chub_18 sems_23 dpa_28 tshul_34 khrims_40 thams_47 
K10D0181_H0182:66b-5	cad mkhyen pa nyid du yongs su bsngos pas kyang	cad_0 mkhyen_4 ba_11 nyid_14 du_19 yongs_22 su_28 sngo_31 ba_38 kyang_42 
K10D0181_H0182:66b-6	nyan thos dang / rang sangs rgyas thams cad kyi tshul khrims zil gyis gnon to //	nyan_0 thos_5 dang_10 rang_17 sangs_22 rgya_28 thams_34 cad_40 kyi_44 tshul_48 khrims_54 zil_61 gyis_65 gnon_70 to_75 
K10D0181_H0182:66b-7	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:66b-8	gang gi tshe byang chub sems dpa' sems dpa' chen	gang_0 gi_5 tshe_8 byang_13 chub_19 sems_24 dpa'_29 sems_34 dpa'_39 chen_44 
K10D0181_H0182:66b-9	po de bzhin gshegs pa rjes su dran zhing thams	po_0 de_3 bzhin_6 gshegs_12 ba_19 rjes_22 su_27 dran_30 zhing_35 thams_41 
K10D0181_H0182:66b-10	cad mkhyen pa nyid dang ldan pa'i sems kyi khyad	cad_0 mkhyen_4 ba_11 nyid_14 dang_19 ldan_24 ba_29 sems_34 kyi_39 khyad_43 
K10D0181_H0182:66b-11	par yang skyed na /	ba_0 yang_4 skyed_9 na_15 
K10D0181_H0182:66b-12	rang gi spyod yul la spyod pas de'i tshe byang	rang_0 gi_5 spyod_8 yul_14 la_18 spyod_21 ba_27 de_31 tshe_36 byang_41 
K10D0181_H0182:66b-13	chub sems dpa' tshul khrims kyi pha rol tu phyin	chub_0 sems_5 dpa'_10 tshul_15 khrims_21 kyi_28 pha_32 rol_36 tu_40 phyin_43 
K10D0181_H0182:66b-14	pa thob pa yin par rig par bya'o //	ba_0 'thob_3 ba_8 yin_11 ba_15 rig_19 ba_23 byed_27 
K10D0181_H0182:66b-15	smras pa /	smras_0 ba_6 
K10D0181_H0182:66b-16	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:66b-17	gang gi tshe byang chub sems dpa' thams cad mkhyen	gang_0 gi_5 tshe_8 byang_13 chub_19 sems_24 dpa'_29 thams_34 cad_40 mkhyen_44 
K10D0181_H0182:66b-18	pa nyid kyi sems mi skyed pa de'i tshe byang	ba_0 nyid_3 kyi_8 sems_12 mi_17 skyed_20 ba_26 de_29 tshe_34 byang_39 
K10D0181_H0182:66b-19	chub sems dpa' la ji skad ces bya /	chub_0 sems_5 dpa'_10 la_15 ji_18 skad_21 ces_26 byed_30 
K10D0181_H0182:66b-20	smras pa /	smras_0 ba_6 
K10D0181_H0182:66b-21	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:66b-22	de'i tshe byang chub sems dpa' sems dpa' chen po	de_0 tshe_5 byang_10 chub_16 sems_21 dpa'_26 sems_31 dpa'_36 chen_41 po_46 
K10D0181_H0182:66b-23	sems kyi rgyud lung du ma bstan pa la gnas	sems_0 kyi_5 brgyud_9 lung_15 du_20 ma_23 ston_26 ba_32 la_35 gnas_38 
K10D0181_H0182:66b-24	pa'i tshul khrims dang ldan pa zhes bya'o //	ba_0 tshul_5 khrims_11 dang_18 ldan_23 ba_28 zhes_31 byed_36 
K10D0181_H0182:66b-25	gal te nyan thos nyid dam /	gal_0 te_4 nyan_7 thos_12 nyid_17 dam_22 
K10D0181_H0182:66b-26	rang sangs rgyas nyid du yongs su bsngo na ni	rang_0 sangs_5 rgya_11 nyid_17 du_22 yongs_25 su_31 sngo_34 na_40 ni_43 
K10D0181_H0182:66b-27	de'i tshe byang chub sems dpa' rang gi spyod yul	de_0 tshe_5 byang_10 chub_16 sems_21 dpa'_26 rang_31 gi_36 spyod_39 yul_45 
K10D0181_H0182:66b-28	spong ba yin no //	spong_0 ba_6 yin_9 no_13 
K10D0181_H0182:66b-29	gal te lhag pa'i bsam pa nyan thos kyi sa'am /	gal_0 te_4 lhag_7 ba_12 bsam_17 ba_22 nyan_25 thos_30 kyi_35 sa_39 
K10D0181_H0182:67a-0	rang sangs rgyas kyi sar yongs su bsngos pa zhig yin na ni de tsam gyis na byang @67a *//	rang_0 sangs_5 rgya_11 kyi_17 sar_21 yongs_25 su_31 sngo_34 ba_41 'jig_44 yin_49 na_53 ni_56 de_59 tsam_62 gyis_67 na_72 byang_75 
K10D0181_H0182:67a-1	chub sems dpa' ro dang 'dra bar rig par bya'o //	chub_0 sems_5 dpa'_10 ro_15 dang_18 'dra_23 ba_28 rig_32 ba_36 byed_40 
K10D0181_H0182:67a-2	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:67a-3	dper na /	dper_0 na_5 
K10D0181_H0182:67a-4	sgyu ma mkhan nam /	sgyu_0 ma_5 mkhan_8 nam_14 
K10D0181_H0182:67a-5	sgyu ma mkhan gyi slob ma mkhas pas byis pa	sgyu_0 ma_5 mkhan_8 gyi_14 slob_18 ma_23 mkhas_26 ba_32 byis_36 ba_41 
K10D0181_H0182:67a-6	zhig bzung la sdong po la bskyon te bskyon nas	'jig_0 bzung_5 la_11 sdong_14 po_20 la_23 skyon_26 te_33 skyon_36 nas_43 
K10D0181_H0182:67a-7	dum bur brlags te sa la gtor na byis pa	dum_0 bur_4 brlags_8 te_15 sa_18 la_21 'thor_24 na_29 byis_32 ba_37 
K10D0181_H0182:67a-8	de'i mdza' bo dang /	de_0 mdza'_5 'bo_11 dang_14 
K10D0181_H0182:67a-9	nye du dang /	nye_0 du_4 dang_7 
K10D0181_H0182:67a-10	snag gi gnyen mtshams gang dag yin pa de dag byis pa 'di ni shi ste /	snag_0 gi_5 gnyen_8 mtshams_14 gang_22 'dag_27 yin_31 ba_35 de_38 'dag_41 byis_45 ba_50 'di_53 ni_57 'chi_60 ste_64 
K10D0181_H0182:67a-11	phyin chad mi mthong ngo snyam nas sdug bsngal bar 'gyur te /	phyin_0 'chad_6 mi_11 mthong_14 ngo_21 snyam_25 nas_31 sdug_35 sngal_40 ba_47 'gyur_51 te_57 
K10D0181_H0182:67a-12	sdug bsngal gyi phung po chen po dang ldan par 'gyur ro //	sdug_0 sngal_5 gyi_12 'phung_16 po_22 chen_25 po_30 dang_33 ldan_38 ba_43 'gyur_47 ro_53 
K10D0181_H0182:67a-13	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:67a-14	de ltar byis pa ma shi ba de la shi	de_0 ltar_3 byis_8 ba_13 ma_16 'chi_19 ba_23 de_26 la_29 'chi_32 
K10D0181_H0182:67a-15	ba'i 'du shes bskyed pa de bzhin du tshe dang	ba_0 'du_5 shes_9 skyed_14 ba_21 de_24 bzhin_27 du_33 tshe_36 dang_41 
K10D0181_H0182:67a-16	ldan pa gang po byang chub sems dpa' thams cad	ldan_0 ba_5 gang_8 po_13 byang_16 chub_22 sems_27 dpa'_32 thams_37 cad_43 
K10D0181_H0182:67a-17	mkhyen pa nyid kyi rin po che las nyams te	mkhyen_0 ba_7 nyid_10 kyi_15 rin_19 po_23 che_26 las_30 nyams_34 te_40 
K10D0181_H0182:67a-18	/ nyan thos kyi sa'am /	nyan_2 thos_7 kyi_12 sa_16 
K10D0181_H0182:67a-19	rang sangs rgyas kyis la gnas pa'ang shi ba ji lta ba bzhin du rig par bya'o //	rang_0 sangs_5 rgya_11 kyis_17 la_22 gnas_25 ba_30 'chi_37 ba_41 ji_44 lta_47 ba_51 bzhin_54 du_60 rig_63 ba_67 byed_71 
K10D0181_H0182:67a-20	de nas tshe dang ldan pa gang pos tshe dang	de_0 nas_3 tshe_7 dang_12 ldan_17 ba_22 gang_25 pos_30 tshe_34 dang_39 
K10D0181_H0182:67a-21	ldan pa sh'a radva ti'i bu la 'di skad ces	ldan_0 ba_5 sh_8 radva_13 ti_19 bu_24 la_27 'di_30 skad_34 ces_39 
K10D0181_H0182:67a-22	smras so // ci byang chub sems dpa'i tshul khrims gang yin pa dang /	smras_0 so_6 ci_12 byang_15 chub_21 sems_26 dpa_31 tshul_37 khrims_43 gang_50 yin_55 ba_59 dang_62 
K10D0181_H0182:67a-23	nyan thos kyi tshul khrims gang yin pa dang /	nyan_0 thos_5 kyi_10 tshul_14 khrims_20 gang_27 yin_32 ba_36 dang_39 
K10D0181_H0182:67a-24	rang sangs rgyas kyi tshul khrims gang yin pa'i tshul	rang_0 sangs_5 rgya_11 kyi_17 tshul_21 khrims_27 gang_34 yin_39 ba_43 tshul_48 
K10D0181_H0182:67a-25	khrims 'di dag la tha dad du dbye bar 'dod	khrims_0 'di_7 'dag_11 la_15 tha_18 dad_22 du_26 'byed_29 ba_34 'dod_38 
K10D0181_H0182:67a-26	dam / smras pa /	dam_0 smras_6 ba_12 
K10D0181_H0182:67a-27	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:67a-28	chos nyid dang /	chos_0 nyid_5 dang_10 
K10D0181_H0182:67a-29	de bzhin nyid ji lta ba bzhin du na ni	de_0 bzhin_3 nyid_9 ji_14 lta_17 ba_21 bzhin_24 du_30 na_33 ni_36 
K10D0181_H0182:67a-30	tha dad du dbye bar cung zad kyang mi 'dod	tha_0 dad_4 du_8 'byed_11 ba_16 cung_20 zad_25 kyang_29 mi_35 'dod_38 
K10D0181_H0182:67b-0	do // @67b smras pa /	do_0 smras_11 ba_17 
K10D0181_H0182:67b-1	'o na ji ltar tha dad du dbye bar 'dod /	'o_0 na_3 ji_6 ltar_9 tha_14 dad_18 du_22 'byed_25 ba_30 'dod_34 
K10D0181_H0182:67b-2	smras pa /	smras_0 ba_6 
K10D0181_H0182:67b-3	ji ltar byang chub sems dpa' bla na med pa	ji_0 ltar_3 byang_8 chub_14 sems_19 dpa'_24 bla_29 na_33 med_36 ba_40 
K10D0181_H0182:67b-4	yang dag par rdzogs pa'i byang chub mngon par rdzogs	yang_0 'dag_5 ba_9 rdzogs_13 ba_20 byang_25 chub_31 mngon_36 ba_42 rdzogs_46 
K10D0181_H0182:67b-5	par 'tshang rgya bar 'gyur ba de ltar /	ba_0 'tshang_4 rgya_12 ba_17 'gyur_21 ba_27 de_30 ltar_33 
K10D0181_H0182:67b-6	byang chub sems dpa'i tshul khrims tha dad du dbye bar 'dod do //	byang_0 chub_6 sems_11 dpa_16 tshul_22 khrims_28 tha_35 dad_39 du_43 'byed_46 ba_51 'dod_55 do_60 
K10D0181_H0182:67b-7	de ltar na byang chub sems dpa'i tshul khrims kyis byis pa so so'i skye bo thams cad dang /	de_0 ltar_3 na_8 byang_11 chub_17 sems_22 dpa_27 tshul_33 khrims_39 kyis_46 byis_51 ba_56 so_59 so_62 skye_67 'bo_72 thams_75 cad_81 dang_85 
K10D0181_H0182:67b-8	nyan thos thams cad dang /	nyan_0 thos_5 thams_10 cad_16 dang_20 
K10D0181_H0182:67b-9	rang sangs rgyas thams cad kyi tshul khrims zil gyis gnon te /	rang_0 sangs_5 rgya_11 thams_17 cad_23 kyi_27 tshul_31 khrims_37 zil_44 gyis_48 gnon_53 te_58 
K10D0181_H0182:67b-10	'di ltar thams cad mkhyen pa nyid du yongs su bsngo ba'i phyir ro //	'di_0 ltar_4 thams_9 cad_15 mkhyen_19 ba_26 nyid_29 du_34 yongs_37 su_43 sngo_46 ba_52 phyir_57 ro_63 
K10D0181_H0182:67b-11	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K10D0181_H0182:67b-12	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:67b-13	byang chub sems dpa'i tshul khrims gang yin pa des	byang_0 chub_6 sems_11 dpa_16 tshul_22 khrims_28 gang_35 yin_40 ba_44 des_47 
K10D0181_H0182:67b-14	stong gsum gyi stong chen po'i 'jig rten gyi khams	stong_0 gsum_6 gyi_11 stong_15 chen_21 po_26 'jig_31 rten_36 gyi_41 khams_45 
K10D0181_H0182:67b-15	zil gyis mnan cing spa bkong nas gnas pa'i phyir	zil_0 gyis_4 gnon_9 cing_14 spa_19 'gong_23 nas_29 gnas_33 ba_38 phyir_43 
K10D0181_H0182:67b-16	ro // de ci'i phyir zhe na /	ro_0 de_6 ci_9 phyir_14 zhe_20 na_24 
K10D0181_H0182:67b-17	'di ltar des 'dir sems can rnams gdul bar bya ba'i phyir te /	'di_0 ltar_4 des_9 'dir_13 sems_18 can_23 rnams_27 gdul_33 ba_38 byed_42 ba_46 phyir_51 te_57 
K10D0181_H0182:67b-18	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:67b-19	de'i phyir byang chub sems dpa'i tshul khrims ni mchog ces bya /	de_0 phyir_5 byang_11 chub_17 sems_22 dpa_27 tshul_33 khrims_39 ni_46 mchog_49 ces_55 byed_59 
K10D0181_H0182:67b-20	gtso bo dang /	gtso_0 'bo_5 dang_8 
K10D0181_H0182:67b-21	rab mchog dang /	rab_0 mchog_4 dang_10 
K10D0181_H0182:67b-22	gya nom pa dang /	'gyas_0 mnam_4 ba_8 dang_11 
K10D0181_H0182:67b-23	bla na med pa dang /	bla_0 na_4 med_7 ba_11 dang_14 
K10D0181_H0182:67b-24	gong na med pa zhes bya'o //	gong_0 na_5 med_8 ba_12 zhes_15 byed_20 
K10D0181_H0182:67b-25	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:67b-26	dper na /	dper_0 na_5 
K10D0181_H0182:67b-27	ri'i rgyal po gangs ri la ri'i rgyal po'i yon	ri_0 rgyal_5 po_11 gangs_14 ri_20 la_23 ri_26 rgyal_31 po_37 yon_42 
K10D0181_H0182:67b-28	tan gang dag yod pa de dag ni ri gzhan	tan_0 gang_4 'dag_9 yod_13 ba_17 de_20 'dag_23 ni_27 ri_30 gzhan_33 
K10D0181_H0182:67b-29	dag la med de /	'dag_0 la_4 med_7 de_11 
K10D0181_H0182:67b-30	des na ri rnams kyi nang na ri'i rgyal po zhes bya ba'i ming thob ste /	des_0 na_4 ri_7 rnams_10 kyi_16 nang_20 na_25 ri_28 rgyal_33 po_39 zhes_42 byed_47 ba_51 ming_56 'thob_61 ste_66 
K10D0181_H0182:67b-31	ri'i rgyal po gangs ri ni /	ri_0 rgyal_5 po_11 gangs_14 ri_20 ni_23 
K10D0181_H0182:68a-0	ri'i rgyal po gangs ri zhes bya @68a *//	ri_0 rgyal_5 po_11 gangs_14 ri_20 zhes_23 byed_28 
K10D0181_H0182:68a-1	ba'i ming thob bo //	ba_0 ming_5 'thob_10 'bo_15 
K10D0181_H0182:68a-2	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:68a-3	de bzhin du nyan thos kyi tshul khrims dang /	de_0 bzhin_3 du_9 nyan_12 thos_17 kyi_22 tshul_26 khrims_32 dang_39 
K10D0181_H0182:68a-4	rang sangs rgyas kyi tshul khrims ni thams cad mkhyen	rang_0 sangs_5 rgya_11 kyi_17 tshul_21 khrims_27 ni_34 thams_37 cad_43 mkhyen_47 
K10D0181_H0182:68a-5	pa nyid du yongs su bsngo ba dang bral ba	ba_0 nyid_3 du_8 yongs_11 su_17 sngo_20 ba_26 dang_29 'bral_34 ba_39 
K10D0181_H0182:68a-6	yin la / byang chub sems dpa'i tshul khrims ni	yin_0 la_4 byang_9 chub_15 sems_20 dpa_25 tshul_31 khrims_37 ni_44 
