K01D0001_H0001:1b-0	@1b [dd] #//	[dd]_4 
K01D0001_H0001:136b-28	des de dag thag ring po kho na nas 'ong ba mthong nas /	des_0 de_4 'dag_7 thag_11 ring_16 po_21 kho_24 na_28 nas_31 'ong_35 ba_40 mthong_43 nas_50 
K01D0001_H0001:136b-29	des bsams pa /	des_0 bsams_4 ba_10 
K01D0001_H0001:136b-30	gnas ngan len kun tu spyod pa de dag 'dir 'ongs so snyam mo //	gnas_0 ngan_5 len_10 kun_14 tu_18 spyod_21 ba_27 de_30 'dag_33 'dir_37 'ongs_42 so_48 snyam_51 mo_57 
K01D0001_H0001:136b-31	des yang bsams pa /	des_0 yang_4 bsams_9 ba_15 
K01D0001_H0001:137a-0	bdag gis 'di dag la yo byad @137a *//	bdag_0 gis_5 'di_9 'dag_13 la_17 yo_20 byad_23 
K01D0001_H0001:137a-1	thams cad kyis bstabs na /	thams_0 cad_6 kyis_10 stob_15 na_22 
K01D0001_H0001:137a-2	'di dag gis bdag la ci byar yod snyam nas /	'di_0 'dag_4 gis_8 bdag_12 la_17 ci_20 byar_23 yod_28 snyam_32 nas_38 
K01D0001_H0001:137a-3	des de dag la rgan rim kyis gnas mal yang thog dang /	des_0 de_4 'dag_7 la_11 rgan_14 rim_19 kyis_23 gnas_28 mal_33 yang_37 thogs_42 dang_47 
K01D0001_H0001:137a-4	khang pa brtsegs pa dag bskos shing yo byad thams cad kyis kyang bstabs so //	khang_0 ba_6 brtsegs_9 ba_17 'dag_20 sko_24 shing_30 yo_36 byad_39 thams_44 cad_50 kyis_54 kyang_59 stob_65 so_72 
K01D0001_H0001:137a-5	de dag nyi ma nyung shas shig 'khor nas smras pa /	de_0 'dag_3 nyi_7 ma_11 nyung_14 shas_20 shig_25 'khor_30 nas_36 smras_40 ba_46 
K01D0001_H0001:137a-6	dga' bo nye dga' rgan zhugs 'di la 'du ba yang mi snang 'god pa yang mi snang bas /	dga'_0 'bo_5 nye_8 dga'_12 rgan_17 'jug_22 'di_28 la_32 'du_35 ba_39 yang_42 mi_47 snang_50 'god_56 ba_61 yang_64 mi_69 snang_72 ba_78 
K01D0001_H0001:137a-7	bdag cag gis 'di la grangs dag 'debs su gzhug go /	bdag_0 cag_5 gis_9 'di_13 la_17 grangs_20 'dag_27 'debs_31 su_37 'jug_40 go_46 
K01D0001_H0001:137a-8	zhes de dag gis de la smras pa /	zhes_0 de_5 'dag_8 gis_12 de_16 la_19 smras_22 ba_28 
K01D0001_H0001:137a-9	rgan zhugs khyod la 'du ba yang mi snang /	rgan_0 'jug_5 khyod_11 la_17 'du_20 ba_24 yang_27 mi_32 snang_35 
K01D0001_H0001:137a-10	'god pa yang mi snang bas tshur shog /	'god_0 ba_5 yang_8 mi_13 snang_16 ba_22 tshur_26 shog_32 
K01D0001_H0001:137a-11	grangs thob cig /	grangs_0 'thob_7 cig_12 
K01D0001_H0001:137a-12	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:137a-13	'phags pa dag cung zad nyams pa'am gcig tu ma gyur tam /	'phag_0 ba_7 'dag_10 cung_14 zad_19 nyams_23 ba_29 gcig_35 tu_40 ma_43 gyur_46 tam_51 
K01D0001_H0001:137a-14	de dag gis smras pa /	de_0 'dag_3 gis_7 smras_11 ba_17 
K01D0001_H0001:137a-15	cung zad kyang nyams par ma gyur te /	cung_0 zad_5 kyang_9 nyams_15 ba_21 ma_25 gyur_28 te_33 
K01D0001_H0001:137a-16	tshangs pa mtshungs par spyod pa rnams kyis drug sde	tshangs_0 ba_8 mtshungs_11 ba_20 spyod_24 ba_30 rnams_33 kyis_39 drug_44 sde_49 
K01D0001_H0001:137a-17	dag gtsug lag khang de nyid du dbyar gnas pa	'dag_0 gtsug_4 lag_10 khang_14 de_20 nyid_23 du_28 dbyar_31 gnas_37 ba_42 
K01D0001_H0001:137a-18	/ de dag gis 'du ba yang mi shes /	de_2 'dag_5 gis_9 'du_13 ba_17 yang_20 mi_25 shes_28 
K01D0001_H0001:137a-19	'god pa yang mi shes so zhes bdag cag smad par 'gyur ro //	'god_0 ba_5 yang_8 mi_13 shes_16 so_21 zhes_24 bdag_29 cag_34 smad_38 ba_43 'gyur_47 ro_53 
K01D0001_H0001:137a-20	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:137a-21	gnas brtan dag gal te de lta na bgyi'o //	gnas_0 brtan_5 'dag_11 gal_15 te_19 de_22 lta_25 na_29 bgyid_32 
K01D0001_H0001:137a-22	ji tsam na bya /	ji_0 tsam_3 na_8 byed_11 
K01D0001_H0001:137a-23	lo bcu gnyis lon na'o //	lo_0 'chu_3 gnyis_7 lon_13 na_17 
K01D0001_H0001:137a-24	de dag gis smras pa /	de_0 'dag_3 gis_7 smras_11 ba_17 
K01D0001_H0001:137a-25	rgan zhugs lo bcu gnyis na khyod kyis gtsug lag khang 'di sgo 'phar yang zos par 'gyur ro //	rgan_0 'jug_5 lo_11 'chu_14 gnyis_18 na_24 khyod_27 kyis_33 gtsug_38 lag_44 khang_48 'di_54 sgo_58 'phar_62 yang_68 zos_73 ba_77 'gyur_81 ro_87 
K01D0001_H0001:137a-26	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:137a-27	lo bdun na'o //	lo_0 bdun_3 na_8 
K01D0001_H0001:137a-28	de dag gis smras pa /	de_0 'dag_3 gis_7 smras_11 ba_17 
K01D0001_H0001:137a-29	mi rung ngo //	mi_0 rung_3 ngo_8 
K01D0001_H0001:137a-30	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:137a-31	zla ba bdun na'o //	zla_0 ba_4 bdun_7 na_12 
K01D0001_H0001:137b-0	de dag gis @137b smras pa /	de_0 'dag_3 gis_7 smras_17 ba_23 
K01D0001_H0001:137b-1	mi rung ngo //	mi_0 rung_3 ngo_8 
K01D0001_H0001:137b-2	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:137b-3	nyin zhag bdun na'o //	nyin_0 zhag_5 bdun_10 na_15 
K01D0001_H0001:137b-4	de dag gis smras pa /	de_0 'dag_3 gis_7 smras_11 ba_17 
K01D0001_H0001:137b-5	dga' bo nye dga' nyin zhag bdun gyis rgan zhugs 'dis ci zhig zos par gyur te /	dga'_0 'bo_5 nye_8 dga'_12 nyin_17 zhag_22 bdun_27 gyis_32 rgan_37 'jug_42 'dis_48 ci_53 'jig_56 zos_61 ba_65 gyur_69 te_74 
K01D0001_H0001:137b-6	de bzhin bya'o //	de_0 bzhin_3 byed_9 
K01D0001_H0001:137b-7	de dag gis de la smras pa /	de_0 'dag_3 gis_7 de_11 la_14 smras_17 ba_23 
K01D0001_H0001:137b-8	rgan zhugs de bzhin gyis shig /	rgan_0 'jug_5 de_11 bzhin_14 gyis_20 shig_25 
K01D0001_H0001:137b-9	des bsams pa /	des_0 bsams_4 ba_10 
K01D0001_H0001:137b-10	zhag bdun lon na gtsug lag khang 'di mi snang bar 'gyur ro snyam nas /	zhag_0 bdun_5 lon_10 na_14 gtsug_17 lag_23 khang_27 'di_33 mi_37 snang_40 ba_46 'gyur_50 ro_56 snyam_59 nas_65 
K01D0001_H0001:137b-11	des de na tshangs pa mtshungs par spyod pa des pa des pa rnams la /	des_0 de_4 na_7 tshangs_10 ba_18 mtshungs_21 ba_30 spyod_34 ba_40 des_43 ba_47 des_50 ba_54 rnams_57 la_63 
K01D0001_H0001:137b-12	la la la ni snam sbyar 'bul bar byed /	la_0 la_3 la_6 ni_9 snam_12 sbyor_17 'bul_23 ba_28 byed_32 
K01D0001_H0001:137b-13	la la la ni bla gos /	la_0 la_3 la_6 ni_9 bla_12 gos_16 
K01D0001_H0001:137b-14	la la la ni sham thabs /	la_0 la_3 la_6 ni_9 sham_12 thabs_17 
K01D0001_H0001:137b-15	la la la ni rdul zan /	la_0 la_3 la_6 ni_9 rdul_12 zan_17 
K01D0001_H0001:137b-16	la la la ni lhung bzed /	la_0 la_3 la_6 ni_9 lhung_12 bzed_18 
K01D0001_H0001:137b-17	la la la ni lhung bzed chung ngu 'bul bar byed do //	la_0 la_3 la_6 ni_9 lhung_12 bzed_18 chung_23 ngu_29 'bul_33 ba_38 byed_42 do_47 
K01D0001_H0001:137b-18	drug sde dag gis de mthong nas de dag gis smras pa /	drug_0 sde_5 'dag_9 gis_13 de_17 mthong_20 nas_27 de_31 'dag_34 gis_38 smras_42 ba_48 
K01D0001_H0001:137b-19	dga' bo nye dga' rgan zhugs 'di phyogs tshol gyi	dga'_0 'bo_5 nye_8 dga'_12 rgan_17 'jug_22 'di_28 phyogs_32 tshol_39 gyi_45 
K01D0001_H0001:137b-20	zhag bdun 'das nas phyogs dang bcas nas rtsa nas	zhag_0 bdun_5 'da'_10 nas_15 phyogs_19 dang_26 'cha'_31 nas_36 rtsa_40 nas_45 
K01D0001_H0001:137b-21	gdon to // des kyang zhag bdun 'das nas de	'don_0 to_5 des_11 kyang_15 zhag_21 bdun_26 'da'_31 nas_36 de_40 
K01D0001_H0001:137b-22	dag nyal ba dang gtsug lag khang de mi snang	'dag_0 nyal_4 ba_9 dang_12 gtsug_17 lag_23 khang_27 de_33 mi_36 snang_39 
K01D0001_H0001:137b-23	gdon to // bar byas nas / rgya mtsho'i 'gram du song ngo //	'don_0 to_5 ba_11 byed_15 nas_20 rgya_26 mtsho_31 'grams_39 du_45 'gro_48 ngo_53 
K01D0001_H0001:137b-24	de dag kyang sa sgre bo la nyal zhing 'khod nas smras pa /	de_0 'dag_3 kyang_7 sa_13 sgre_16 'bo_21 la_24 nyal_27 zhing_32 'khod_38 nas_44 smras_48 ba_54 
K01D0001_H0001:137b-25	dga' bo nye dga' longs la rdo rgyus long zhig dang /	dga'_0 'bo_5 nye_8 dga'_12 longs_17 la_23 rdo_26 rgyus_30 long_36 'jig_41 dang_46 
K01D0001_H0001:137b-26	grangs 'debs su gzhug go /	grangs_0 'debs_7 su_13 'jug_16 go_22 
K01D0001_H0001:137b-27	de dag gis ji tsam na bdag cag sa sgre	de_0 'dag_3 gis_7 ji_11 tsam_14 na_19 bdag_22 cag_27 sa_31 sgre_34 
K01D0001_H0001:137b-28	bo la nyal bar mthong nas de dag gis smras	'bo_0 la_3 nyal_6 ba_11 mthong_15 nas_22 de_26 'dag_29 gis_33 smras_37 
K01D0001_H0001:137b-29	pa / bcom ldan 'das la mngon par dad pa /	ba_0 'joms_5 ldan_10 'da'_15 la_20 mngon_23 ba_29 dad_33 ba_37 
K01D0001_H0001:137b-30	sangs rgyas dang chos dang dge 'dun la mchod pa byed pa zhig /	sangs_0 rgya_6 dang_12 chos_17 dang_22 dge_27 'dun_31 la_36 mchod_39 ba_45 byed_48 ba_53 'jig_56 
K01D0001_H0001:137b-31	bdag cag gis mtho btsams nas /	bdag_0 cag_5 gis_9 mtho_13 btsams_18 nas_25 
K01D0001_H0001:137b-32	gtsug lag khang mi snang bar byas te /	gtsug_0 lag_6 khang_10 mi_16 snang_19 ba_25 byed_29 te_34 
K01D0001_H0001:138a-0	song ba de @138a *//	'gro_0 ba_5 de_8 
K01D0001_H0001:138a-1	lha'am klu'am gnod sbyin nam su yin zhes zer ba'i skabs de /	lha_0 klu_7 gnod_14 sbyin_19 nam_25 su_29 yin_32 zhes_36 zer_41 ba_45 skabs_50 de_56 
K01D0001_H0001:138a-2	bcom ldan 'das la dge slong rnams kyis gsol pa dang /	'joms_0 ldan_5 'da'_10 la_15 dge_18 slong_22 rnams_28 kyis_34 gsol_39 ba_44 dang_47 
K01D0001_H0001:138a-3	bcom ldan 'das kyis bka' stsal pa /	'joms_0 ldan_5 'da'_10 kyis_15 bka'_20 stsal_25 ba_31 
K01D0001_H0001:138a-4	dge slong dag dge slong zhal ta byed pa de	dge_0 slong_4 'dag_10 dge_14 slong_18 zhal_24 ta_29 byed_32 ba_37 de_40 
K01D0001_H0001:138a-5	ni sprul pa gang yin pa de nyid yin te	ni_0 sprul_3 ba_9 gang_12 yin_17 ba_21 de_24 nyid_27 yin_32 te_36 
K01D0001_H0001:138a-6	/ gal te dge slong drug sde dag gis mtho btsams par ma gyur na /	gal_2 te_6 dge_9 slong_13 drug_19 sde_24 'dag_28 gis_32 mtho_36 btsams_41 ba_48 ma_52 gyur_55 na_60 
K01D0001_H0001:138a-7	bstan pa mthar thug gi bar du sangs rgyas dang	ston_0 ba_6 mthar_9 thug_15 gi_20 ba_23 du_27 sangs_30 rgya_36 dang_42 
K01D0001_H0001:138a-8	chos dang dge 'dun dag la mchod pa byed par	chos_0 dang_5 dge_10 'dun_14 'dag_19 la_23 mchod_26 ba_32 byed_35 ba_40 
K01D0001_H0001:138a-9	'gyur ro // bcom ldan 'das kyis dgongs pa /	'gyur_0 ro_6 'joms_12 ldan_17 'da'_22 kyis_27 dgongs_32 ba_39 
K01D0001_H0001:138a-10	nyes dmigs gang ci byung ba de ni /	nyes_0 dmigs_5 gang_11 ci_16 'byung_19 ba_25 de_28 ni_31 
K01D0001_H0001:138a-11	dge slong dag gtsug lag khang gang na 'du 'god	dge_0 slong_4 'dag_10 gtsug_14 lag_20 khang_24 gang_30 na_35 'du_38 'god_42 
K01D0001_H0001:138a-12	mi mngon par der grangs 'debs su 'jug pa las	mi_0 mngon_3 ba_9 der_13 grangs_17 'debs_24 su_30 'jug_33 ba_38 las_41 
K01D0001_H0001:138a-13	gyur pa yin no snyam nas /	gyur_0 ba_5 yin_8 no_12 snyam_15 nas_21 
K01D0001_H0001:138a-14	bka' stsal pa /	bka'_0 stsal_5 ba_11 
K01D0001_H0001:138a-15	de lta bas na gang na 'du ba yang mi mngon /	de_0 lta_3 ba_7 na_11 gang_14 na_19 'du_22 ba_26 yang_29 mi_34 mngon_37 
K01D0001_H0001:138a-16	'god pa yang mi mngon pa der dge slong gis grangs 'debs su gzhug par mi bya'o //	'god_0 ba_5 yang_8 mi_13 mngon_16 ba_22 der_25 dge_29 slong_33 gis_39 grangs_43 'debs_50 su_56 'jug_59 ba_65 mi_69 byed_72 
K01D0001_H0001:138a-17	gang na 'du ba ni mngon la /	gang_0 na_5 'du_8 ba_12 ni_15 mngon_18 la_24 
K01D0001_H0001:138a-18	'god pa mi mngon pa der yang dge slong gis grangs 'debs su gzhug par mi bya'o //	'god_0 ba_5 mi_8 mngon_11 ba_17 der_20 yang_24 dge_29 slong_33 gis_39 grangs_43 'debs_50 su_56 'jug_59 ba_65 mi_69 byed_72 
K01D0001_H0001:138a-19	gang na 'god pa ni mngon la 'du pa mi	gang_0 na_5 'god_8 ba_13 ni_16 mngon_19 la_25 'du_28 ba_32 mi_35 
K01D0001_H0001:138a-20	mngon pa der yang dge slong gis grangs 'debs su	mngon_0 ba_6 der_9 yang_13 dge_18 slong_22 gis_28 grangs_32 'debs_39 su_45 
K01D0001_H0001:138a-21	gzhug par mi bya'o //	'jug_0 ba_6 mi_10 byed_13 
K01D0001_H0001:138a-22	gang na 'du ba dang 'god pa mngon pa der ni dge slong gis dran pa dang /	gang_0 na_5 'du_8 ba_12 dang_15 'god_20 ba_25 mngon_28 ba_34 der_37 ni_41 dge_44 slong_48 gis_54 dran_58 ba_63 dang_66 
K01D0001_H0001:138a-23	shes bzhin gyis tshod rig par bya'o ////	shes_0 bzhin_5 gyis_11 tshod_16 rig_22 ba_26 byed_30 
K01D0001_H0001:138a-24	'dul ba gzhi /	'dul_0 ba_5 gzhi_8 
K01D0001_H0001:138a-25	bam po dgu pa /	bam_0 po_4 dgu_7 ba_11 
K01D0001_H0001:138a-26	de'i 'og tu rgya mtsho'i 'gram du song ste /	de_0 'og_5 tu_9 rgya_12 mtsho_17 'grams_25 du_31 'gro_34 ste_39 
K01D0001_H0001:138a-27	gtsug lag khang rta babs mthon po dang ldan pa /	gtsug_0 lag_6 khang_10 rta_16 'bab_20 mthon_25 po_31 dang_34 ldan_39 ba_44 
K01D0001_H0001:138a-28	mthongs khung dang skar khung dra bcan [*ba can?] dang /	mthongs_0 khung_8 dang_14 skar_19 khung_24 'dra_30 bcan_34 [*ba_39 can?]_44 dang_50 
K01D0001_H0001:138b-0	@138b lan kan gyis brgyan pa snying dang mig 'phrog par byed pa /	lan_6 kan_10 gyis_14 rgyan_19 ba_26 snying_29 dang_36 mig_41 'phrog_45 ba_52 byed_56 ba_61 
K01D0001_H0001:138b-1	mtho ris kyi them skas su gyur pa /	mtho_0 ris_5 kyi_9 'thems_13 skas_18 su_23 gyur_26 ba_31 
K01D0001_H0001:138b-2	khri dang khri'u dang /	khri_0 dang_5 khri_10 dang_17 
K01D0001_H0001:138b-3	yo byad phun sum tshogs pa gnyis pa zhig sprul te /	yo_0 byad_3 phun_8 sum_13 tshogs_17 ba_24 gnyis_27 ba_33 'jig_36 sprul_41 te_47 
K01D0001_H0001:138b-4	der rgya mtsho chen po'i klu dag bram ze dang	der_0 rgya_4 mtsho_9 chen_15 po_20 klu_25 'dag_29 bram_33 ze_38 dang_41 
K01D0001_H0001:138b-5	khyim bdag gi cha byad kyis mngon du lhags nas	khyim_0 bdag_6 gi_11 cha_14 byad_18 kyis_23 mngon_28 du_34 lhags_37 nas_43 
K01D0001_H0001:138b-6	/ de dag de la chos nyan par byed do //	de_2 'dag_5 de_9 la_12 chos_15 nyan_20 ba_25 byed_29 do_34 
K01D0001_H0001:138b-7	de dag gis de la chos thos nas dge slong glo bur du 'ongs pa dang /	de_0 'dag_3 gis_7 de_11 la_14 chos_17 thos_22 nas_27 dge_31 slong_35 glo_41 bur_45 du_49 'ongs_52 ba_58 dang_61 
K01D0001_H0001:138b-8	'gro bar chas pa rnams la yo byad thams cad kyis stobs par byed do //	'gro_0 ba_5 cha_9 ba_14 rnams_17 la_23 yo_26 byad_29 thams_34 cad_40 kyis_44 stobs_49 ba_55 byed_59 do_64 
K01D0001_H0001:138b-9	rgan zhugs shig gtsug lag khang der dbyar gnas nas mnyan yod du song ngo //	rgan_0 'jug_5 shig_11 gtsug_16 lag_22 khang_26 der_32 dbyar_36 gnas_42 nas_47 nyan_51 yod_57 du_61 'gro_64 ngo_69 
K01D0001_H0001:138b-10	drug sde dag gis kun tu spyod pa ni 'dir	drug_0 sde_5 'dag_9 gis_13 kun_17 tu_21 spyod_24 ba_30 ni_33 'dir_36 
K01D0001_H0001:138b-11	bdag cag gis bram ze dang khyim bdag 'ongs shing	bdag_0 cag_5 gis_9 bram_13 ze_18 dang_21 khyim_26 bdag_32 'ongs_37 shing_43 
K01D0001_H0001:138b-12	lhags pa rnams la yang chos bstan par bya /	lhags_0 ba_6 rnams_9 la_15 yang_18 chos_23 ston_28 ba_34 byed_38 
K01D0001_H0001:138b-13	rgol ba dag kyang tshar gcad par bya /	rgol_0 ba_5 'dag_8 kyang_12 tshar_18 gcod_24 ba_29 byed_33 
K01D0001_H0001:138b-14	rang gi grags pa yang bsgrag par bya'o snyam pas /	rang_0 gi_5 grags_8 ba_14 yang_17 sgrog_22 ba_29 byed_33 snyam_39 ba_45 
K01D0001_H0001:138b-15	drug sde dag las gang yang rung bas rgyal byed kyi tshal gyi sgo stong par mi 'jog pas /	drug_0 sde_5 'dag_9 las_13 gang_17 yang_22 rung_27 ba_32 rgyal_36 byed_42 kyi_47 tshal_51 gyi_57 sgo_61 stong_65 ba_71 mi_75 'jog_78 ba_83 
K01D0001_H0001:138b-16	nye dga' nang par sngar langs te /	nye_0 dga'_4 nang_9 ba_14 sngar_18 ldang_24 te_30 
K01D0001_H0001:138b-17	so shing bor nas snam sbyar dmar ser gyon te /	so_0 shing_3 'bor_9 nas_13 snam_17 sbyor_22 dmar_28 ser_33 gyon_37 te_42 
K01D0001_H0001:138b-18	rgyal byed kyi tshal gyi sgo na 'chag cing 'dug go /	rgyal_0 byed_6 kyi_11 tshal_15 gyi_21 sgo_25 na_29 'chag_32 cing_38 'dug_43 go_48 
K01D0001_H0001:138b-19	des thag ring po kho na nas rgan zhugs mgo	des_0 thag_4 ring_9 po_14 kho_17 na_21 nas_24 rgan_28 'jug_33 mgo_39 
K01D0001_H0001:138b-20	spra ba'i me tog ltar skya ba smin ma 'phyang	spra_0 ba_5 me_10 tog_13 ltar_17 skya_22 ba_27 smin_30 ma_35 'phyang_38 
K01D0001_H0001:138b-21	ba zhig 'ong ba de mthong nas /	ba_0 'jig_3 'ong_8 ba_13 de_16 mthong_19 nas_26 
K01D0001_H0001:138b-22	des bsams pa /	des_0 bsams_4 ba_10 
K01D0001_H0001:138b-23	'di ni dge slong gnas brtan 'ga' zhig yin gor	'di_0 ni_4 dge_7 slong_11 gnas_17 brtan_22 'ga'_28 'jig_33 yin_38 gor_42 
K01D0001_H0001:138b-24	ma chag snyam nas des de bsu ste gnas brtan	ma_0 'chag_3 snyam_8 nas_14 des_18 de_22 bsu_25 ste_29 gnas_33 brtan_38 
K01D0001_H0001:138b-25	byon pa legs so //	'byon_0 ba_5 legs_8 so_13 
K01D0001_H0001:138b-26	byon pa legs so //	'byon_0 ba_5 legs_8 so_13 
K01D0001_H0001:138b-27	zhes byas pa dang /	zhes_0 byed_5 ba_10 dang_13 
K01D0001_H0001:138b-28	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:138b-29	slob dpon phyag 'tshal lo //	slob_0 dpon_5 phyag_10 'tshal_16 lo_23 
K01D0001_H0001:138b-30	nye dgas bsams pa /	nye_0 'gas_4 bsams_9 ba_15 
K01D0001_H0001:139a-0	kye ma 'di ni rgan zhugs @139a *//	kye_0 ma_4 'di_7 ni_11 rgan_14 'jug_19 
K01D0001_H0001:139a-1	shig ste /	shig_0 ste_5 
K01D0001_H0001:139a-2	slob dpon yang mi shes mkhan po yang mi shes so snyam nas /	slob_0 dpon_5 yang_10 mi_15 shes_18 mkhan_23 po_29 yang_32 mi_37 shes_40 so_45 snyam_48 nas_54 
K01D0001_H0001:139a-3	des de la smras pa rgan zhugs khyod ga las 'ongs rgya mtsho'i 'gram nas so //	des_0 de_4 la_7 smras_10 ba_16 rgan_19 'jug_24 khyod_30 ga_36 las_39 'ongs_43 rgya_49 mtsho_54 'grams_62 nas_68 so_72 
K01D0001_H0001:139a-4	ci de na gtsug lag khang yod dam /	ci_0 de_3 na_6 gtsug_9 lag_15 khang_19 yod_25 dam_29 
K01D0001_H0001:139a-5	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:139a-6	gtsug lag khang yod do //	gtsug_0 lag_6 khang_10 yod_16 do_20 
K01D0001_H0001:139a-7	ci de gtsug lag khang yin nam /	ci_0 de_3 gtsug_6 lag_12 khang_16 yin_22 nam_26 
K01D0001_H0001:139a-8	'on te phongs pa yin /	'on_0 te_4 'phong_7 ba_14 yin_17 
K01D0001_H0001:139a-9	gtsug lag khang ni ci 'dra /	gtsug_0 lag_6 khang_10 ni_16 ci_19 'dra_22 
K01D0001_H0001:139a-10	phongs pa ni ci 'dra /	'phong_0 ba_7 ni_10 ci_13 'dra_16 
K01D0001_H0001:139a-11	gang na yo byad thams cad dang ldan pa ni gtsug lag khang yin la /	gang_0 na_5 yo_8 byad_11 thams_16 cad_22 dang_26 ldan_31 ba_36 ni_39 gtsug_42 lag_48 khang_52 yin_58 la_62 
K01D0001_H0001:139a-12	gang na yo byad thams cad dang bral ba ni phongs pa yin no //	gang_0 na_5 yo_8 byad_11 thams_16 cad_22 dang_26 'bral_31 ba_36 ni_39 'phong_42 ba_49 yin_52 no_56 
K01D0001_H0001:139a-13	de gtsug lag khang yin no //	de_0 gtsug_3 lag_9 khang_13 yin_19 no_23 
K01D0001_H0001:139a-14	de na ci yod /	de_0 na_3 ci_6 yod_9 
K01D0001_H0001:139a-15	de na dge slong chos smra ba gnas te; de	de_0 na_3 dge_6 slong_10 chos_16 smra_21 ba_26 gnas_29 te;_34 de_38 
K01D0001_H0001:139a-16	de na bram ze dang khyim bdag rnams la chos	de_0 na_3 bram_6 ze_11 dang_14 khyim_19 bdag_25 rnams_30 la_36 chos_39 
K01D0001_H0001:139a-17	ston par byed cing /	ston_0 ba_5 byed_9 cing_14 
K01D0001_H0001:139a-18	de dag gis de la chos thos nas dge slong glo bur du 'ongs pa dang /	de_0 'dag_3 gis_7 de_11 la_14 chos_17 thos_22 nas_27 dge_31 slong_35 glo_41 bur_45 du_49 'ongs_52 ba_58 dang_61 
K01D0001_H0001:139a-19	'gro bar chas pa rnams la yo byad thams cad kyis stobs par byed do //	'gro_0 ba_5 cha_9 ba_14 rnams_17 la_23 yo_26 byad_29 thams_34 cad_40 kyis_44 stobs_49 ba_55 byed_59 do_64 
K01D0001_H0001:139a-20	drug sde dag gi kun tu spyod pa ni gang	drug_0 sde_5 'dag_9 gi_13 kun_16 tu_20 spyod_23 ba_29 ni_32 gang_35 
K01D0001_H0001:139a-21	cung zad ci thos pa de phyem bred kyi dus	cung_0 zad_5 ci_9 thos_12 ba_17 de_20 phyem_23 'bred_29 kyi_34 dus_38 
K01D0001_H0001:139a-22	kyi tshe gcig tu 'dus nas phan tshun rjod par	kyi_0 tshe_4 gcig_9 tu_14 'du_17 nas_22 phan_26 tshun_31 rjod_37 ba_42 
K01D0001_H0001:139a-23	byed pa yin pas /	byed_0 ba_5 yin_8 ba_12 
K01D0001_H0001:139a-24	nye dga' gtsug lag khang du song ste /	nye_0 dga'_4 gtsug_9 lag_15 khang_19 du_25 'gro_28 ste_33 
K01D0001_H0001:139a-25	drug sde dag la smras pa /	drug_0 sde_5 'dag_9 la_13 smras_16 ba_22 
K01D0001_H0001:139a-26	tshe dang ldan pa dag bdag cag gis yun ji srid kyis brel ba spang bar bya /	tshe_0 dang_5 ldan_10 ba_15 'dag_18 bdag_22 cag_27 gis_31 yun_35 ji_39 srid_42 kyis_47 brel_52 ba_57 spong_60 ba_66 byed_70 
K01D0001_H0001:139a-27	khyod kyis thos pa cung zhig yod dam /	khyod_0 kyis_6 thos_11 ba_16 cung_19 'jig_24 yod_29 dam_33 
K01D0001_H0001:139a-28	nye dgas smras pa yod de /	nye_0 'gas_4 smras_9 ba_15 yod_18 de_22 
K01D0001_H0001:139a-29	rgya mtsho'i 'gram na gtsug lag khang yod do //	rgya_0 mtsho_5 'grams_13 na_19 gtsug_22 lag_28 khang_32 yod_38 do_42 
K01D0001_H0001:139a-30	de na ci yod /	de_0 na_3 ci_6 yod_9 
K01D0001_H0001:139a-31	de na dge slong chos smra ba gnas te /	de_0 na_3 dge_6 slong_10 chos_16 smra_21 ba_26 gnas_29 te_34 
K01D0001_H0001:139a-32	de de na bram ze dang khyim bdag rnams la chos ston par byed cing /	de_0 de_3 na_6 bram_9 ze_14 dang_17 khyim_22 bdag_28 rnams_33 la_39 chos_42 ston_47 ba_52 byed_56 cing_61 
K01D0001_H0001:139a-33	de dag gis de las chos thos nas /	de_0 'dag_3 gis_7 de_11 las_14 chos_18 thos_23 nas_28 
K01D0001_H0001:139b-0	dge slong @139b glo bur du 'ongs pa dang /	dge_0 slong_4 glo_16 bur_20 du_24 'ongs_27 ba_33 dang_36 
K01D0001_H0001:139b-1	'gro bar chas pa rnams la yo byad thams cad kyis stobs par byed kyis /	'gro_0 ba_5 cha_9 ba_14 rnams_17 la_23 yo_26 byad_29 thams_34 cad_40 kyis_44 stobs_49 ba_55 byed_59 kyis_64 
K01D0001_H0001:139b-2	tshur shog bdag cag der 'dong ngo //	tshur_0 shog_6 bdag_11 cag_16 der_20 'dong_24 ngo_30 
K01D0001_H0001:139b-3	de dag der dong ba dang /	de_0 'dag_3 der_7 'dong_11 ba_16 dang_19 
K01D0001_H0001:139b-4	des de dag thag ring po kho na nas 'ongs pa mthong nas /	des_0 de_4 'dag_7 thag_11 ring_16 po_21 kho_24 na_28 nas_31 'ongs_35 ba_41 mthong_44 nas_51 
K01D0001_H0001:139b-5	des bsams pa /	des_0 bsams_4 ba_10 
